title,date,content
진지하게 순흐알 [2],2021-11-17 15:22:39,ㅇㅇ?
나이스핵 알리 판매자 이색기 사기꾼임?,2021-11-17 15:21:53,"귓구멍 개작아서 뭘사든 sss나 ss로 이어팁 새로 사서 끼는데

아즈라세드나 크리스탈 sss샀더니 이거 노즐이 너무 짧던데

버즈2자체가 노즐이 짧은편인데다가팁도 노즐이 작으니

귓구멍에 깊이 안박힌다

팁 추천좀"
소니 엔트리 DAP 외관 200% 만족 [6],2021-11-17 15:20:46,"순다라 =2주컷

흐드륙 = 한달컷

알머식 = 2년컷
- dc official App"
액정mx4 소리 넘 궁금하다 [2],2021-11-17 15:20:25,"깎아달라하면
70~80할인을 그냥 때려주네?
원가가 얼마인거야 스발"
순흐알 [2],2021-11-17 15:18:12,"방금 와서 업데이트 및 초기셋팅 끝냈구

아직 사운드랑 사용성 테스트는 안 해봤음

근데 외관부터 200% 만족 먹고 들어간다 ㄷㄷ"
번들 이어팁 외에 다른 이어팁쓰면 크랙난다는 이야기가 써있음? [5],2021-11-17 15:17:15,"닥헤에 간간이 보이는거


액정4 드라이버를 썼는데 금액이 생각보다 착하네?"
edm 발라드 kpop 힙합 피아노 다 듣는데.... [5],2021-11-17 15:16:29,"순 = 중국의 고막 공격 프로젯트

흐=35년 전 기술

알 =6년 전 기술

결론 : 팟맥스가 오조오억배 우월
- dc official App"
알칠공정도면 훌륭하다,2021-11-17 15:15:56,"그게 아니면 좆까는 소리하지 말라고 할 수 있을건데 진짜 그런거 써있으면...

그냥 그걸 산게 문제일지도"
알칠공이 좋은 이유 = 울트라손이 좋은 거랑 비슷한 이유,2021-11-17 15:15:01,"그럼 560s, x2hr 뭐가 나음?"
비엔토 산거 피해구제 신청한다 [9],2021-11-17 15:14:35,이런 병신같은것도 백만원임
알칠공 좋은건 맞음,2021-11-17 15:14:24,둘다 세일 가격이 적정가니까 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
순흐알은 무슨ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021-11-17 15:13:57,"소보원 상담내용 말해줘도 말이 안통하고

이어팁 잘못 쓴 니 잘못이라고만 하네

이어팁 번들 안쓰면 부서지니까 고갱님이 주의해서 쓰세요가 말이야 방구야
- 수듄"
이게 진짜 전설의 헤드폰인데,2021-11-17 15:13:27,저렇게 호들갑떨정도는 아니고
우리 r70x 에게 솔직해지자 [3],2021-11-17 15:12:58,저렇게 호들갑떨정도는 아니고
r70x 쓰는이유 [1],2021-11-17 15:11:59,순흐겠지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ알칠공은 좀 빠져라 세일 안했으면 아무도 안사는데 ㅋㅋㅋㅋ
순흐알인데,2021-11-17 15:11:30,ㅋㅋㅋㅋ
와우충아 탈갤하세여,2021-11-17 15:11:07,"솔까 할인 안햇으면 r70x 에게 눈길도 안줄꺼자너 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ


- dc official App"
118.235 <= 와우충,2021-11-17 15:10:52,"흐드륙은 비싸고

6xx도 세일안하면 관부가세 배대지 쓰며직구 30

리뷰어들 디테일 좆구리다고 까도

크리나클은 인정한다며 이악물고 딴리뷰 못본척

걍 25만원세일할때 사는 자위용 헤드폰"
R70X 많이 써라,2021-11-17 15:10:29,"순다라
흐드륙
알70x"
알칠공 좋더라 ㅇㅇ,2021-11-17 15:08:47,ㅋㅋㄷㄷ
r70은 자전거 타면서 음감 가능하다고 하더라,2021-11-17 15:08:32,ㅋㅋㄷㄷ
지금듣는곡,2021-11-17 15:08:31,ㅋㅋㄷㄷ
R70x 소나웍스 리뷰 [3],2021-11-17 15:08:06,ㅋㅋㅋㅋㅋㅋ
흐드륙 살바에야 r70 사는게 낫지,2021-11-17 15:06:44,한시간 듣고 팔긴했지만
r70 우습게 보는 애들은 정신못차리는 애들인데,2021-11-17 15:05:49,한시간 듣고 팔긴했지만
볼진 요새 나대던데 조심해라 [5],2021-11-17 15:05:05,이런게 전설인가 싶더라
카페 이어폰 샷 [6],2021-11-17 15:02:06,ㅇㅇ
"소리 ㄱㅊ은데, .., [5]",2021-11-17 15:00:49,"https://www.youtube.com/watch?v=y9hh91-2iaA
- dc official App"
이 해드폰 가진 사람 있냐? [7],2021-11-17 14:57:11,"https://www.youtube.com/watch?v=y9hh91-2iaA
- dc official App"
재업 올라운더 헤드폰 추천받는다 [5],2021-11-17 14:56:42,r70은 전설 뮤지션들만 쓴다고 하더라
알칠공 같은 거 살 바에 순다라 안고 죽음ㅋㅋㅋ,2021-11-17 14:55:15,전설을 넘어서 레전드 등급은 절대 우스워 보일 수 없더라
버즈2는 무난 그 자체다,2021-11-17 14:54:56,나는 통피라서 어디서든 주시하고 있는것만 알아라
일단 알칠공 극찬하는 애들 다 씹덕인 거 들켰쥬 ㅋㅋ,2021-11-17 14:54:45,- dc official App
이헤폰은 비쌈 = 좋음 공식에 의문이 생기게 됨,2021-11-17 14:54:28,"솔직히 갠적으로 파이널 시리즈에서 이렇게 풍성한 소리나는건 B1빼고 못 느꼈는데 기존 파이널의 힘빠진 소리가 아니네ㄷㄷ
- dc official App"
조슈아 dms가 알칠공 쓰레기랬음 ㅋㅋㅋ,2021-11-17 14:54:16,"저리가라 이건 내꺼다
- dc official App"
본인 씹 황금귀인데 알칠공 좀만듣고 리뷰써볼게,2021-11-17 14:53:52,포칼은 무거워서 제외하고 추천좀
R70X를 누가 정가로 사냐 아 ㅋㅋㅋㅋㅋㅋㅋ [1],2021-11-17 14:53:48,ㄹㅇㅋㅋ
알칠공 같은 거 살 바에 순다라 안고 죽음ㅋㅋㅋ,2021-11-17 14:55:15,ㄹㅇㅋㅋ
버즈2는 무난 그 자체다,2021-11-17 14:54:56,착용감은 확실히 좋음ㅇㅇ 프로는 구겨서 들어가지는데 버즈2는 한번에 쏙들어감 성능은 좋지도 구리지도 않음 그냥 무난함
일단 알칠공 극찬하는 애들 다 씹덕인 거 들켰쥬 ㅋㅋ,2021-11-17 14:54:45,착용감은 확실히 좋음ㅇㅇ 프로는 구겨서 들어가지는데 버즈2는 한번에 쏙들어감 성능은 좋지도 구리지도 않음 그냥 무난함
이헤폰은 비쌈 = 좋음 공식에 의문이 생기게 됨,2021-11-17 14:54:28,아 ㅋㅋ
조슈아 dms가 알칠공 쓰레기랬음 ㅋㅋㅋ,2021-11-17 14:54:16,"비싼게 좋은 이유가 자본주의 체제라서 그런데

자본주의 체제가 돌아가는 방식은

비싼데 구린걸 소비자들이 안사니까 자동탈락되어서 그럼

근데 지금 유선이헤폰 특히 고가?

완전 인기없고 완전 자동탈락됨
- dc official App"
본인 씹 황금귀인데 알칠공 좀만듣고 리뷰써볼게,2021-11-17 14:53:52,ㅋㅋㅋㅋㅋㅋㅋ
R70X를 누가 정가로 사냐 아 ㅋㅋㅋㅋㅋㅋㅋ [1],2021-11-17 14:53:48,ㅇㅇ
fiio fd3 인기없는거냐? [2],2021-11-17 14:53:03,ㅇㅇ
알칠공 현실 <= 세일하는 맛에 사는 거임,2021-11-17 14:53:00,ㅇㅇ
숼우 스팔보다 아팔이 낫지 않냐 [1],2021-11-17 14:52:56,그냥 거지들이 세일하는 김에 사서 극찬하는 거지 ㅋㅋㅋ
D90은 뭔가 로스트테크놀로지 같음 [1],2021-11-17 14:52:16,존나 안팔리네 저거
이낙연 <<<<<<< 홍준표,2021-11-17 14:52:09,다륻 레퍼런스들은 정가에 사도 안아까운데 알칠공은 세일가격이 적정가 ㅋㅋㅅㅂ
알칠공 동지들이 생겨서 기분 좋노,2021-11-17 14:51:07,"스팔 너무 질리는 소리던데
반면 a8은 톤밸 진짜 잘 뽑음"
올라운더 헤드폰 추천좀 [6],2021-11-17 14:50:53,"스팔 너무 질리는 소리던데
반면 a8은 톤밸 진짜 잘 뽑음"
잊혀진 것 같으니 다시 올려본다,2021-11-17 14:50:46,공장이 불타 없어져서 다시는 만들 수 없는 최첨단 기계
난 r70x 좋던데 [1],2021-11-17 14:50:36,ㅇㅇㅋ
오늘 점심 [3],2021-11-17 14:47:21,응기잇
진해에서 동탄까지 얼마나걸리려나 [7],2021-11-17 14:47:11,HD600 들었는데 베일있는건 싫어함...660s 58x 560s r70x 일렉스 클리어 뭐 살까?
스트리밍 열화말야 [3],2021-11-17 14:46:52,어느게 더 좋았냐?
택배 포장하고 우체국 가야겠다 ㅇㅇ... [13],2021-11-17 14:46:27,들으면 신남
알칠공 보컬이 너무 멀긴하다 진짜 [7],2021-11-17 14:44:10,"디저트 까지 마무리
- dc official App"
음악이나 들어 [1],2021-11-17 14:43:14,"일단 오늘 내로는 힠들겠지

우체국택배 새벽배송 안하겠지
- dc official App"
좋은 말만 쓰는 루릭도 피아오 포르테는 그닥 칭찬이 ㅋㅋㅋ,2021-11-17 14:39:39,"아날로그 신호를 디지털로 보내는건데
용량이 큰데 아무리 봐도 지연시간에서 타이밍적 손해를 보지 않겠냐?

예를 들어 4k영상도 스트리밍으로 재생해보면
처음엔 제대로 화질이 안나오자나
그게 처음에 열화가 나오는거 아님?"
아 내 택배 ㅠㅠ ㅇㅇ... [13],2021-11-17 14:38:55,싯팔 귀찮네
알칠공 진짜왔다 [5],2021-11-17 14:38:05,"공간감은 ㅅㅌㅊ인데 그 넓은 공간에 보컬이 너무 멀음
남보컬이던 여보컬이던
그냥 중고역대 이상이 너무 멀음

문제는 내가 소나타프로 직결로  듣고있다는것 ㅇㅇ"
파이널 <= 피아노 포르테 이건 꼭 사라 [5],2021-11-17 14:37:26,https://youtu.be/3YY84FHcJ9E
파이널 헤븐4 일렉에서 4.9에 팔기도했었나보네 [2],2021-11-17 14:36:46,아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ믿거파
에어팟프로 기본음질 개쓰레기임 [3],2021-11-17 14:33:52,왜 안 움직이는거냐
스트리밍때문에 열화는 완전히 틀린말은 아닌게 [3],2021-11-17 14:30:12,시발 존나 좋은데?
"티비, PC, 플스 덱앰연결 구성했는데 봐줘 (사진 추가) [3]",2021-11-17 14:29:11,ㅋㅋㄷㄷ
에어팟 프로/맥스 성향 좋아하면 [5],2021-11-17 14:26:49,ㅋㅋㄷㄷ
R70X 질문 [7],2021-11-17 14:25:45,ㅋㅋㄷㄷ
측정치 = 가장 객관적인 지표 [2],2021-11-17 14:25:44,도대체 일렉마트란곳은 ㄷㄷ
파이널 헤븐 4 수령완료 [32],2021-11-17 14:25:31,이거 없었으면 그냥 땅바닥에 던질뻔함
xm4 멀티포인트가 뭐임??,2021-11-17 14:24:43,"스트리밍 업체들이 표기값하고 다르게

사기치는경우가 정말많음 ㅋㅋㅋㅋㅋㅋㅋ"
코드덱쓰면 엠스케일러로 업그레이드 가능하다 [8],2021-11-17 14:23:21,"총 사용하는 기기가 3개임 컴퓨터, TV(넷플 앱 등), 플스5

3개를 번갈아가면서 쓰는데 스피커쓸때도 있고 헤드폰 쓸때도 있음

이렇게 하려고 케이블이랑 선택기랑 주문했는데 뭐 다른 좋은방법 있을까?


--------------------------------------------------------


사진 추가 했는데 득삼플 PC나 플스 직결하는거랑

그냥 티비 광출력 하나로 빼는거랑 뭐가 나을까?"
k702 vs 560s [1],2021-11-17 14:22:46,"총 사용하는 기기가 3개임 컴퓨터, TV(넷플 앱 등), 플스5

3개를 번갈아가면서 쓰는데 스피커쓸때도 있고 헤드폰 쓸때도 있음

이렇게 하려고 케이블이랑 선택기랑 주문했는데 뭐 다른 좋은방법 있을까?


--------------------------------------------------------


사진 추가 했는데 득삼플 PC나 플스 직결하는거랑

그냥 티비 광출력 하나로 빼는거랑 뭐가 나을까?"
아 시밤 나 esp 95x 있었지..?????ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [4],2021-11-17 14:21:42,플랫취향임?
ps audio도 fpga 쓰는데 [1],2021-11-17 14:21:17,이게 HD58x/560s/660s 보다 현대대중음악 듣기 좋다는데 왜 그런거임?
포낙 미개봉 7에 팔길레 바로샀다 [1],2021-11-17 14:20:55,"취향도 제각각, 달팽이관도 제각각, 장소도 제각각, 듣는 음악도 제각각,  기분도 제각각,

말하는 새끼 지좆대로 평가인 적막감이 어쩌구 무대감이 어쩌구 저음양감이 어쩌구 하는 개소리 보다 

정밀하게 측정된 지표가 객관적이고 유익하고 신뢰성 높음"
흙붕이 팟프로중고산 후기적고감,2021-11-17 14:20:55,"취향도 제각각, 달팽이관도 제각각, 장소도 제각각, 듣는 음악도 제각각,  기분도 제각각,

말하는 새끼 지좆대로 평가인 적막감이 어쩌구 무대감이 어쩌구 저음양감이 어쩌구 하는 개소리 보다 

정밀하게 측정된 지표가 객관적이고 유익하고 신뢰성 높음"
이헤알못인데 같은 이어폰도 3년 4년씩 쓰면 성능이 떨어짐? [3],2021-11-17 14:19:14,"시발 포켓몬 고도 아니고ㅋㅋㄱㄱㅋ 감사 잘쓰다가 무나할게 이거 먹는거지?
- dc official App"
이어폰으로 10시간정도 들으면 머리아프던데 [3],2021-11-17 14:19:11,"시발 포켓몬 고도 아니고ㅋㅋㄱㄱㅋ 감사 잘쓰다가 무나할게 이거 먹는거지?
- dc official App"
알칠공 꼭 사라,2021-11-17 14:18:55,"멀티페어링이랑 다른거라고 하던데

만약 컴퓨터랑 핸드폰에 페어링 시켜놓고 컴퓨터로 게임하면서 핸드폰에 음악키면 둘다 들리는거임??"
일반명사 <= 케이블 따라서 소리 많이 바뀐다 함,2021-11-17 14:18:23,"헤드파이에선
어떤 코드덱이던 엠스케일러만 물리면 걍 몇배업글된다고
데이브 단독보다 낫다는 과장섞인 얘기마저 있지

짤은 휴고2랑 엠스케일러
큐티스트로 추정되는거랑 엠스케일러


원래는 tt2깔맞춤용이긴 했는데
범용적으로 사용가능하다"
영웅전설 <= 얘 왜케 멋짐? ㅋㅋㄷㄷ,2021-11-17 14:18:02,"거치형 앰프 물릴시

누가 더 좋음?"
평소대로의 이헤갤이노 ㅋㅋㅋㅋ [4],2021-11-17 14:17:54,훈련소 갔다오고 나서 내 헤드폰이 마구백 흐드륙만 있는줄 알았다 ㅋㅋㅋㅋㅋㅋ 정전형 글 제목보고 깨달았어 ㅜㅜ
스탁스 = 감전주의 ㅋㅋ,2021-11-17 14:17:42,요긴 구형 기기도 fpga 코딩한 소프트 꾸준히 업데이트 해주는데 코드는 구형은 확실하게 버리는지 안해줌
소니 이어폰 xm4 21.9 떴다 [1],2021-11-17 14:17:27,과거의 근본픽 두근두근
스탁스로 현대음악 들으면 올드팝 됨,2021-11-17 14:17:18,"벙개에서 기기단품삼.
15ㅇㅔ판다길래 허겁지겁 톡검. 6월에삿다고 쿠팡냐역보여주길래 당연히 사기꾼쉐끼구나하고 벙개페이안전거래되냐고하니 의외로된다함
이게뭐노 싶어서 바로샀는데 오늘받았다

바로 차이팟인지확인하고 정품등록햤함
시리얼로 제조일확인하는사이트있길래 21년4월제품이더라
구매일자 쿠팡구매내역보여준 날짜대로하니 애플사이트 등록도잘됐다

무선이어폰은 qcy13이후 이게두번짼데
13은 왼쪽귓바퀴 연골이 개아파서 오른쪽만가끔꼈었음
팟프로는 ㅅㅔ척후2시간정도 들었는데 아 편하다 안아픔 다행

밖에나가서 도로가 옆으로가서 노캔켜봄
씨발소리가 입밖으로 쳐나오면서 기술이이렇게발전했구나싶음
내가걷는 발소리정도는 들리는데, 내 발밑에 조그만원이있고 그이상범위는 소리를 죽여버리는 느낌임. 키는순간 잠깐 후욱하는 느낌들고서는 그후엔 멀미나거나 멍하는건 없더라 나는

사실 일하면서 온오프만하면서 들으려고산거라 주변음허용보고산건데 이게 생각보더 개 자연스럽네. 상대 말소리는 기본이고 내가말하는것까지 안어색하고 진짜 자연스러움 씨발ㅋ

음질은 깔끔하고 심심한느낌임. 막귀라서 잘은모름ㅋㅋ
잘맞는거 싸게잘산것같음.

앱등이감성아님 홍미노트10프로씀.
- dc official App"
이헤알못인데 같은 이어폰도 3년 4년씩 쓰면 성능이 떨어짐? [3],2021-11-17 14:19:14,"내가 3 4년전에 아이폰 샀을때 받은 이어팟을 계속 쓰다가 너무 지저분해지기도 해서 버리고 아이팟 통에 들어있던 새 에어팟을 뜯었거든
같은 이어팟인데 새거로 들으니까 소리가 더 깔끔한것같기도 하고 기분탓인건가?"
이어폰으로 10시간정도 들으면 머리아프던데 [3],2021-11-17 14:19:11,"내가 3 4년전에 아이폰 샀을때 받은 이어팟을 계속 쓰다가 너무 지저분해지기도 해서 버리고 아이팟 통에 들어있던 새 에어팟을 뜯었거든
같은 이어팟인데 새거로 들으니까 소리가 더 깔끔한것같기도 하고 기분탓인건가?"
알칠공 꼭 사라,2021-11-17 14:18:55,"헤드폰은 나으려나 
소니 마크4 어떠함? 
귀 눌려서 아픈가"
일반명사 <= 케이블 따라서 소리 많이 바뀐다 함,2021-11-17 14:18:23,톤밸 좋은 hd559ㅋㅋㅋㅋㅋㅋ
영웅전설 <= 얘 왜케 멋짐? ㅋㅋㄷㄷ,2021-11-17 14:18:02,조심 ㅋㅋ
평소대로의 이헤갤이노 ㅋㅋㅋㅋ [4],2021-11-17 14:17:54,ㅋ
스탁스 = 감전주의 ㅋㅋ,2021-11-17 14:17:42,아 어서 알칠공으로 노래 듣고 싶다
소니 이어폰 xm4 21.9 떴다 [1],2021-11-17 14:17:27,ㅋㅋㅋ
스탁스로 현대음악 들으면 올드팝 됨,2021-11-17 14:17:18,"ㄱㄱ

https://www.hiver.co.kr/products/39818269"
요즘 누가 정전형을 써 ㅋㅋㅋㅋ,2021-11-17 14:15:49,저역 실종ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
스탁스니 코드니 너 많이 써라,2021-11-17 14:15:31,아 ㅋㅌ
하이파이쪽에선 코드도 신진그룹이지 [7],2021-11-17 14:15:28,힘내세요 ㅋㅋㄷㄷ
몰카갤주 <= 얘 맨날 왜 한탄만 함?,2021-11-17 14:15:06,"원래 앰프로 떳는데

처음엔 d클래스같은 디지털앰프라고 차갑고 인위적이라 비판받음

그러다 애비로드스튜디오인가? 거기서 메인앰프로 쓰면서
서서히 진가를 알려나갔고

사실 회사가 크게 이름 난게 포터블때문임


Cdt 블루라던지 플래그십 세트들
덱이라던지 울티마앰프라던지

가격들이 엄청 비싸고
약간 네임밸류가 신진그룹에 이제 막 인정받는정도라
많이 보급이 안됬었음


근데 휴고가 나오고 모조 나오고 대중화되며
이 브랜드에 신뢰가 엄청 쌓이며

지금의 위치에 오게된거임"
117.111 <= 로긴해라 ㅋㅋㄷㄷ,2021-11-17 14:14:41,오글거려서 ㅋㅋ
A90D90에 플레뉴L이면 종결ㅋㅋ [1],2021-11-17 14:14:15,ㅋ
그정도면 열등감때문에 사는거지,2021-11-17 14:14:01,ㅋㅋㄷㄷ
진자냐 <= 얘 hd660s 메인이냐?,2021-11-17 14:13:38,"필요에의한게 아니라

이건 다시 과시욕으로 전환되고"
지샨 dsd4499보다 플레뉴J가 소리 더 좋음,2021-11-17 14:12:45,힘내세요 ㅋㅋㄷㄷ
만족이라는게 가능할까?,2021-11-17 14:12:32,아 ㅋㅋ 노이즈덩어리 너 많이 써라 플레뉴 최하급에도 발리는데 ㅋㅋ
병신들아 토핑이랑 플레뉴 사라고 아 ㅋㅋ,2021-11-17 14:11:49,"사실 만족이 아니라 자기합리화 혹은 관심이 사라져버린게 아닐까?

예전에 잰켄에 660쓸때도 이정도면 됐지.. 하다가 디아블로랑 아리아 들이고.. 지금은 서스바라에 거치형 덱이랑 앰프를 목표로 하고있는데..

서스바라사면 이제 데이브를 사고 싶지 않을까.."
진자냐 <= 얘 혹시 욕먹으면 희열 느낌?,2021-11-17 14:11:15,측정치 = 전부 ㅂㅅ들아 ㅋㅋㄷㄷ
몰카갤주 <= 얜 무슨 음향학 교수임? [1],2021-11-17 14:10:47,ㅋㅋㄷㄷ
블테하면 e30이랑 d90 구분 못해 [2],2021-11-17 14:10:00,ㄹㅇ 말하는 거 하나하나 빛이 나네 ㅋㅋㄷㄷ
"dirtypie, 냥냐냥 <= 얘네 나만 차단함? [3]",2021-11-17 14:09:55,ㄹㅇ 말하는 거 하나하나 빛이 나네 ㅋㅋㄷㄷ
지듣노 [7],2021-11-17 14:07:50,ㅇㄱㄹㅇ임
앰프는 어짜피 진공관이 종결이다,2021-11-17 14:07:38,?
원음은 플레뉴랑 토핑인데 병신들,2021-11-17 14:06:49,"https://youtu.be/58IEh6YkuzQ

짱 조아"
요즘 애들 이영화 안밨다카더라 [3],2021-11-17 14:05:44,"a90이니 hpa4니 70년된 골동품이길수있겠냐?

스펙딸딸이치는게 사랑을 알것냐 이말이어 


- dc official App"
코드처럼 자체 제작 덱은 복각힘듬 [4],2021-11-17 14:02:12,답을 멀리서 찾노 ㅋㅋㄷㄷ
메인폰 다시 LG로 돌림 [6],2021-11-17 14:00:11,어이없다캄
귀 안아픈 무선이어폰 추천좀 [2],2021-11-17 13:56:42,"짱개덱앰이 복각이 쉬웠던건

이미 ess라던지 akm이라던지 중요한 핵심 칩셋을
파니까임

나머진 기술빼돌려서 어느정도 가능하지

물론 그것도 쿨앤클리어 성향이 그렇고
튜닝실력이 핵심인곳은 그것도 쉽지않고


코드처럼 자체제작 칩을 쓰거나
남들과 다른 톤튜닝기술을 갖춘곳은 베끼기 쉽지않음


무난한 무색무취성향이면서 범용덱칩쓰는곳이 타겟이된거 같다"
이분도 스트리밍 열화있다고 하셨다 [5],2021-11-17 13:55:49,"아이폰은 걍 원신머신으로나 쓸란다

기본적인게 좃나 덜떨어졌고 무선 음질도 좃구려서 좃나 맘에안듬

통화녹음이 안되는 휴대전화가 있다?

ㅋㅋ에휴"
흑우들 잡는 산폐물 회사들이 일부러 저가형 구리게 만드는거,2021-11-17 13:55:39,"에어팟 3세대 구입할려다가 고민중

v65 pro 어제 구입할려다가 취소했음

핸드폰은 갤러시 쓰고 

pc 에도   사용할거 같음 

버즈도 알아봤는데 귀가 많이 아프다는 말이 있고

귀에 밀착 시키는거 봐서 많이 아플거 같긴함."
eq할거면 득삼플에 토핑l30을 다는것도 ㄱㅊ을듯 [2],2021-11-17 13:55:30,"스트리밍은 돈이 안벌린다고

다운받으라고하신다
- dc official App"
최근 이번년도에 벤치 Hpa4 dk 공구로 들인 애들 [4],2021-11-17 13:55:13,"그럴 필요 없는 입장에서는

굳이 일부러 너프 안시키고 기왕이면 좋게 만들어줌

엘지번들만해도 이정도 대역폭뽑는데 뭐가 더 필요함 ㅋㅋ

오히려  대기업에서는 검증 된 사람들 모아서 개발시키는데 구멍가계이헤폰회사들은 어설픈 기술력가지고 장사하다보니

이거보다 대역폭 훨 엉망이고 구린 드라이버 사용하고
튜닝도 괴상하게 하고 그렇게 되는거임 ㅋ
- dc official App"
RSV vs 브레이버리 [3],2021-11-17 13:54:53,"EQ먹이고 크게 들을거면 l30도 ㄱㅊ겠는데
측정치보니 앰프성능은 확실히 dx3pro+보다 나은듯"
스팔에 왜 버즈2 입갤안되냐,2021-11-17 13:54:02,"벤치마크 hpa4 자체가 왜 옛날에 화제가 됐는지 이유 모르냐

그 당시 가히 혁명적일 정도로 좋은 측정치와

별로 착색이 첨가되지 않은 무색무취 성향 앰프의 끝판왕이라는 타이틀을 얻어서임

그런데 똑같은 성향에 똑같은 장점을 가진 a90이랑 동급이라는 소리 나오는건 당연하고 한국 이전에 외국에서 계속 거론됐던 얘기임

A90 출시된 전년도부터 계속 나왔던 얘기임

결론부터 말하자면 둘 중에 뭐가 좋냐 하면

1. 볼륨 컨트롤 방식의 차이

2. 전원부의 차이

때문에 hpa4가 조금 더 좋음

Hpa4는 릴레이 볼륨 방식, a90은 그냥 일반적인 저항 아날로그 볼륨

아무래도 볼륩 컨트롤에 있어서 릴레이가 더 기모찌하고 좋다

전원부 차이는 hpa4가 전원부를 신경쓴 반면 a90은 그다지 크게 신경쓰진 않은 앰프임

아 그리고 hpa4가 실물이 더 든든하고 간지도 난다

그런데 가격차이가 많이 나는데 이 차이가 끝이냐고?

ㅇㅇ 거의 끝이다

소리는 놀라울정도로 a90이 거의 똑같이 비슷하게 내준다는게

실제 비청리뷰에서도 자주 나온 얘기고

소리에서의 차이점으로 많이 나오는 얘기는 스테이징정도가 hpa4가 조금 더 좋다는 점 정도다

어떤 애는 블테하면 차이 절대 못 느낀다고 확신하는 놈도 있었고

회로는 애초에 hpa4의 회로 기반으로 좆양이 각색해서 만든거라

내부 앰핑 매커니즘은 거의 비슷하다

결론은 돈 많으면 hpa4 가고 부자 아니다싶음 a90이 최고의 가성비를 자랑함(무색무취 앰프를 찾을경우)"
수월우 뉴아리아 후기,2021-11-17 13:53:26,"브레이버리 =   부와ㅏ아앙부아아ㅏ왕 + 보툭 + 창창창

RSV =   부우ㅜㅜㅜ우웅 + 보툭 + 치이치이
















- dc official App"
스트리밍 열화 드립 개웃기네 ㅋㅋㅋㅋㅋㅋ [13],2021-11-17 13:51:12,태블릿은 되는데 뭥미?
이헤린이 wf xm4 샀는데 eq 설정 해야함? [2],2021-11-17 13:50:27,태블릿은 되는데 뭥미?
유튜브에서 코드리스이어폰 6종 비교 영상 봤냐? [2],2021-11-17 13:48:31,좋네
이런 미모를 경제용어로 뭐라고 부르냐?ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ [4],2021-11-17 13:48:04,음원 파일 천억번 정도 복사하면 0.0001db 열화 옴
이헤갤 새끼들 속셈이 보임 [23],2021-11-17 13:44:26,유튜브 보고 하면되나?
