title,date,content
파크라이 하고싶다..,2021-11-11 14:35:02,ㅇㅇ
알리에서 dx3pro+ 샀는데,2021-11-11 14:30:34,아니 이새끼들 리모컨 건전지를 안넣어주네 ㅋㅋㅋ
에어팟 쓰고있는데 비츠 솔로 프로 좋음? [2],2021-11-11 14:27:34,"집에서 노래만 들을거
- dc official App"
진자 출산할때 보지에서나오냐?,2021-11-11 14:24:43,좀드러운데;
인류는 ㅂㅈ가만들엇다,2021-11-11 14:23:57,ㅂㅈ에서 나왓다
이번에 닥헤에서 할인하는 이어폰 mera 들어본 게이 있노? [1],2021-11-11 14:22:32,지들 상품 판매 페이지에선 원래는 고가였어야하는 녀석인데 싸게 주는거다 이래 적어놨길래 궁금하노 
득삼플 쓰는사람들 들어와바 [5],2021-11-11 14:21:41,"나만 디스코드 화면공유하면 지지지지지지지ㅣㄱ 화이트노이즈 생김?
미세하게도 아니고 크게나는데;;
- dc official App"
쭐어귀엽죠 [16],2021-11-11 14:20:36,ㅇㄱㄹㅇ
알리 구매 예정인 것,2021-11-11 14:20:26,"이것만 사고 땡칠란다

빨리 시작해라~

- dc official App"
두누젠 이후로 짱깨산에 돈쓰기 아깝더라 [2],2021-11-11 14:19:50,"나쁘진 않았는데

그냥 좀 그래"
hd560s 동급 이어폰 뭐가 있음 [3],2021-11-11 14:17:01,"피어싱이랑 안경 때문에 헤드폰은 도저히 못쓰겠는데

소리는 560s면 만족스럽더라

유선이어폰 뭐정도 쓰면 동급정도 될까"
알칠공 좀 들어봤는데 [4],2021-11-11 14:16:41," 앰프 없어서 흑덩이에 들었거든 음량 확보에는 문제가 없는데 
출력이 모잘라서 땜핑감이 없음 좀 퍼짐 팍팍 쳐주는 느낌이 없고
펑펑 퍼지는 느낌

그리고 흐릿하다고 했는데 확실히 좀 흐린 느낌
z1r은 소리가 어두워도 디테일은 되게 좋은데 얘는 디테일이 좀 아쉽기는 한데 그래도 못 들어준다거나 그럴 정도는 아님 

내가 느낀건 남자 중저음 보컬이 되게 잘 들림 
그런데 중고역이나 고음부분 악기같은게 잘 들리지는 않음 확실히 흐릿함 
전체적으로 중저음이 많아서 좀 퍼지고 지저분하게 들릴수도 있는듯 

고음 맑은거 좋아하거나 여보컬 듣기엔 글쎄.. 남보컬 듣기엔 좋은듯 

그래도 확실히 편한 소리 편한 착용감 저음이 많아도 오픈형이라
귀가 편함

앰프 없이 들었기 때문에 정확하지는 않음 

혹시라도 앰프 없어서 사려는데 고민 된다면 참고바람"
진자 ㅂㅈ빨면 기분죶같냐,2021-11-11 14:15:51,ㅇㄱㄹㅇ
이헤갤 좆병신들이 빨던 r120 떨이하노,2021-11-11 14:15:04,"이것만 사고 땡칠란다

빨리 시작해라~

- dc official App"
레이스야 탈갤하세여,2021-11-11 14:13:49,"나쁘진 않았는데

그냥 좀 그래"
난 ㅂㅈ냄새 좋드라,2021-11-11 14:13:03,"피어싱이랑 안경 때문에 헤드폰은 도저히 못쓰겠는데

소리는 560s면 만족스럽더라

유선이어폰 뭐정도 쓰면 동급정도 될까"
정신과약 먹는 거 자랑하노 ㅋㅋ,2021-11-11 14:12:13," 앰프 없어서 흑덩이에 들었거든 음량 확보에는 문제가 없는데 
출력이 모잘라서 땜핑감이 없음 좀 퍼짐 팍팍 쳐주는 느낌이 없고
펑펑 퍼지는 느낌

그리고 흐릿하다고 했는데 확실히 좀 흐린 느낌
z1r은 소리가 어두워도 디테일은 되게 좋은데 얘는 디테일이 좀 아쉽기는 한데 그래도 못 들어준다거나 그럴 정도는 아님 

내가 느낀건 남자 중저음 보컬이 되게 잘 들림 
그런데 중고역이나 고음부분 악기같은게 잘 들리지는 않음 확실히 흐릿함 
전체적으로 중저음이 많아서 좀 퍼지고 지저분하게 들릴수도 있는듯 

고음 맑은거 좋아하거나 여보컬 듣기엔 글쎄.. 남보컬 듣기엔 좋은듯 

그래도 확실히 편한 소리 편한 착용감 저음이 많아도 오픈형이라
귀가 편함

앰프 없이 들었기 때문에 정확하지는 않음 

혹시라도 앰프 없어서 사려는데 고민 된다면 참고바람"
진자 정신과가면 필로폰 처방해주나,2021-11-11 14:12:12,ㅇㅇ
ua2 이거 뭐냐 [2],2021-11-11 14:11:44,얼마나 안팔렸으면
fd5 어때? [3],2021-11-11 14:11:14,ㅋㅋㄷㄷ
IE300 이거 쓸만해?? 살려고하는데 조언좀 [3],2021-11-11 14:10:03,ㅇㅇ
하루에 몇번쳐야 적당하냐,2021-11-11 14:09:42,ㅋㅋㄷㄷ
와 방금 올린 드림캐쳐 신곡 3개월전에나온거였냐.. [2],2021-11-11 14:06:30,진자냐;
ㅎㅈ 파먹는중이다,2021-11-11 14:06:26,알리에서 찾아보니까 광군제 할인껴도 9만원데 후반이던데
ㅈㅈ 매일만지면 도파민 중독이냐,2021-11-11 14:05:19,써본 사람 있어?
el30 광군절 카드할인까지 때리면 200달러 언더네,2021-11-11 14:04:11,"헤드폰 포칼 셀레스티 사용중임

근데 이 놈은 운동할때 가지고 나갈 수 없으니깐
깔쌈한 음질 좋은 유선이어폰 장만하려는데

쓸만한놈임?? 헤드폰에 비해 심하게 후달려?

저음 잘 나오고 소리 좀 체급있는걸 원하는덴 ㄱㅊ은 선택이냐??"
지듣음 [6],2021-11-11 14:02:09,5번 안괜찮냐?
케이블질 만큼 병신짓도 없지 [2],2021-11-11 14:01:39,임마 대체 머하는거냐..
정신과 선생님한테 맨날 약 증량 부탁하니까 [3],2021-11-11 14:01:17,사실 ㅈㄹ이다
이거 이헤갤에도 적응 가능하지않냐? ㅋㅋ [1],2021-11-11 13:59:28,ㅇㅇ
무선 헤드셋에 사운드카드?,2021-11-11 13:57:32,"씨발....
난 300달러 가까이 내고 샀는데"
비엔토 부숴버릴까 [6],2021-11-11 13:56:56,"https://youtu.be/KtbKByv8rI4



극한의 띠구둥당"
hud100 mk2 팔까 쓸까,2021-11-11 13:56:27,"기케가 너무 얇아 단선 위험이 있을 정도로 쓰레기라서 구입한거라던가 단순히 예뻐서 구입한거라면 100% 이해가 됨.

하지만 음장감 음질 음색 뭐 이딴거 좋아지는걸 느끼고 싶어서 구입한거면 100% 병신임.

그딴거 느끼고 싶으면 그럼 평소 듣는 것 보다 볼륨 한칸 더 올려서 들으면 됨.










얼마나 가치가 없으면 측정 조차도 안함"
중고로 미개봉 파는사람은 뭐에요? [5],2021-11-11 13:54:07,"혼잣말로
아 이러면 큰일날거같은데 진짜 피식
그러심 ㅋㅋ"
최준서야 빵댕이나 올려주라,2021-11-11 13:53:32,"이 애는 듣는게 남들과 다르구나 (o)

ㅇㅇ좆까 막귀새끼야 (o)"
오픈형 이어폰 미치겠네 [1],2021-11-11 13:53:13,"레이저 바라쿠다x 사용중인데, FPS 게임할 때 방향감은 괜찮은데 거리감 구분이 잘 안되는 편이라 해결책을 찾는중임
컴퓨터에 사운드카드 달아주면 괜찮아지려나?"
이어폰 ㅊㅊ좀 해주라ㅠ 아이폰임 [5],2021-11-11 13:53:02,"니네는 100만원 짜리 이어폰에 불량이 2번이나 발생하면 어떻게 하냐?

불량 부분만 수리해달라고 함?
- 수듄"
560s 사려는데 소나타 hd pro 이거 같이 사면 되나요? [2],2021-11-11 13:51:47,"헤드폰이랑 묶음으로 사서 받았는데
dac 써본 적이 없어서 고민 됨

dac 평소에 써보고 싶긴 했어 근데
쓰더라도 이걸 쓰는 게 맞는지 잘 모르겠어

이거 신품이 15고
미개봉이 9~10 정도 하던데
팔고 그 돈으로 다른 걸 사는 게 나을까 ? (좀 보태더라도 ㅇㅇ)
아니면 그냥 쓰는 게 좋을까

지금 헤드폰은 hd599 샀고
스피커는 전부터 mm 써"
무선이어폰 가성비 추천좀 음질 무조건좋은걸로 [7],2021-11-11 13:50:56,예전부터 궁금했는데 뭐지?
ua2 vs 로듐 뭐실까 [5],2021-11-11 13:50:23,ㅇㅇ
오픈형 이어폰 미치겠네 [1],2021-11-11 13:53:13,"샤콘느랑 es-p1 둘 다 들어봤는데

착용감도 그렇고 유선이어팟이 더 나은것 같은데

이거이 돈주고 사야되냐"
이어폰 ㅊㅊ좀 해주라ㅠ 아이폰임 [5],2021-11-11 13:53:02,버즈 살까 고민즁인데 음질 별로라해서 검색해보니 소니쪽 제품 ㅊㅊ좀
560s 사려는데 소나타 hd pro 이거 같이 사면 되나요? [2],2021-11-11 13:51:47,"그동안 10만원 아래쪽 헤드폰만 쓰다가

큰맘먹고 30만원 넘는 무선헤드폰 살려는데,

내가 좀 잘 부숴먹는편이기도하고;

오래쓸생각으로 사는거라 나중에 배터리 교체비용도 걱정됨.

용도는 아웃도어&인도어 겸용

as좋아서 무상지나도잘해주고

배터리교체비용도 좀 합리적인 30만원내외 무선헤드폰없음?

소니같은건 무상지나면 a/s안해준대서 wh1000xm4는제외;

갤에 핫한 다른건 보스 qc45나 에이오닉50, 모멘텀3 이런거 보이는데 이런것들은 as어때? "
무선이어폰 가성비 추천좀 음질 무조건좋은걸로 [7],2021-11-11 13:50:56,"20만원선으로 베이스 소리 좋아해요
- dc official App"
ua2 vs 로듐 뭐실까 [5],2021-11-11 13:50:23,;;
너네 귀두만지기만해봐,2021-11-11 13:50:05,"기본이 안되어있으면 의미없제

1소켓 1케이블이 기본이고 교류필터(+잔류dc제거) 달아줘야..
- dc official App"
게임 ost,2021-11-11 13:46:47,증거가없는데..
마라탕 데워먹으니 좋네 [5],2021-11-11 13:46:14,ㅇㅇ
빅뱅폭발 이론말인데,2021-11-11 13:45:13,"티비 ㄴㄴ 침대에 놓고 쓸꺼임


둘중에 뭐가 더 낳냐?


반드시 둘중에 하나 안사면 죽인다고 누가 협박하면
너같으면 뭐사냐? ㄷㄷㄷㄷ"
위니 보지,2021-11-11 13:43:33,"티비 ㄴㄴ 침대에 놓고 쓸꺼임


둘중에 뭐가 더 낳냐?


반드시 둘중에 하나 안사면 죽인다고 누가 협박하면
너같으면 뭐사냐? ㄷㄷㄷㄷ"
난 은도금 구리선은 추천하지않는다. [5],2021-11-11 13:40:20,몰라봣다;
freebuds x thru 이거랑 비슷하게 생긴 애 더 없냐,2021-11-11 13:39:45,"E44사면 4.4 to 3.5 케이블 원래 주던데, 이번에 기프트로 써놨네ㅋㅋ"
지구가 평평한건 사실인데? [2],2021-11-11 13:37:51,나누크 ㅋㅋㅋ
as 좋은 30만원 내외 무선헤드폰 없음? [3],2021-11-11 13:37:46,40년머냐;
히팝 듣기에 좋은 헤드폰 추천점 [2],2021-11-11 13:37:27,왜 6xx는 560s랑 다르게 드랍 전용이어가지고
설마 섹스 안해본 사람이 있냐???,2021-11-11 13:37:11,나는 바쿤유저다.
이어폰 헤드폰 백날바꿔봤자 ㅇㅇ [3],2021-11-11 13:35:53,"알과 흐가 왔다 갔다함
근데 순은 부동의 3위임
나의 세계에선 그렇다는 말씀"
근데 6.25전쟁 지어낸거아니엿냐? [1],2021-11-11 13:34:43,"운동할때 유선 빡세서 에어팟2세대 샀는데
음질 ㄹㅇ 귀 썩는느낌"
심심하다 엘소드나 깔아야지,2021-11-11 13:29:39,"이 글 보면 iir 필터에서 일어나는 위상 왜곡을 없애고 음질만

나아지는데 가격마저 싼.. 머찐 방법인데

이해붕이들 해봤나?? 나는 라즈베리파이 주문하러 간다.."
[속보] 둘중에 뭐사냐?ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ [1],2021-11-11 13:29:37,"KA3 스펙에 화노가 없다??
말이안됨ㅇㅇ"
롤렉스가 자동차 아니엿냐? [1],2021-11-11 13:29:10,"아이폰 기준으로 꼽았을때 볼륨 60%이상은 올려야 이어폰의 제 성능을 내는데

문제는 이 상태로 계속 들으면 뇌가 찔끔 찔끔 아프네.. 개빡치네 진짜 

볼륨을 50% 절반으로 하면 오래들어도 안아픈데 진짜 볼륨 10%차이가 체감은 30%이상 남

내가 플래그십 이어폰 첫 입문이 이거라서 원래 이런건지 모르겠음 다른 고가 이어폰도 그럼??

ㅅㅂ 이런 문제가 있을거라곤 상상도 못했다 "
템포텍 좀 양심이 없네,2021-11-11 13:28:53,"일상생활 브이로그로 시작해서
반페미 논리 열심히 펼치더니
오랜만에 가보니 벗방하고 있네 ;

몸 좋긴 좋더라..인정"
택배왔다 ㅋㅋㅋ,2021-11-11 13:28:19,프로페셔널한테 가라.
조두순이 조주빈보다 덜잘못한거냐? [1],2021-11-11 13:27:50,"목에걸긴 얼굴이 안되서
- dc official App"
6xx가 600에서 저음 더 쌘 버전임? [10],2021-11-11 13:25:08,"순다라 660 케칠이 머가리 다 깨부시고 살아남은

내 흐드륙이랑 싸워서 누가 남을지 궁금하네

알흐순에서 알과 흐의 맞대결이라니
벌써부터가슴이 웅장해진다"
귀두 많이만지면 안좋냐?,2021-11-11 13:22:17,"에디파이어 tws1 pro
한국에선 브리츠 twspro인가로 나옴
5.2 aptx어댑티브에 시간오래가고 만족중이라 난 하나 더 지를예정"
알흐순이냐 흐알순이냐 그것이 문제로다 [3],2021-11-11 13:20:36,
얄포쓰다가 에어팟2세대 사용중인데 [1],2021-11-11 13:20:03,"1. y자 케이블을 I자로 만든다









2.이헤갤 필수템인 ksc35/75와 같이 넣는다(60옴으로 전문가 기준 충족)









3. 그대로 헤드폰을 뺀 다음 너의 이어폰을 꽂는다
음질차이 없으니 괜히 무저항잭 사지말고 그돈으로 ksc75 하나 장만하셈ㅇㅇ
- dc official App"
camillaDSP 써본 이해붕이 있나,2021-11-11 13:18:41,"1. y자 케이블을 I자로 만든다









2.이헤갤 필수템인 ksc35/75와 같이 넣는다(60옴으로 전문가 기준 충족)









3. 그대로 헤드폰을 뺀 다음 너의 이어폰을 꽂는다
음질차이 없으니 괜히 무저항잭 사지말고 그돈으로 ksc75 하나 장만하셈ㅇㅇ
- dc official App"
KA3 저거 화이트노이즈 오짐,2021-11-11 13:17:32,폰은 좆럭시 21플 ㅎㅎ
IE900이 문제인지 원래 그런건지 모르겠어.. [17],2021-11-11 13:12:20,"22만이던데
- dc official App"
리나의 일상 골때리네 [7],2021-11-11 13:10:21,Rolex 자동차 이름아님?
전문가모드 알려준다,2021-11-11 13:10:19,모델추천좀... 5만원 이하 저가라인이랑 20만원 이하 라인 하나씩 부탁함... 대가리 큰놈 불쌍히 여기고 아는지식좀 알려줘
헤드폰 출근할때 쓸려면 가방에 넣어가지고 다녀야되나 [1],2021-11-11 13:09:27,ㅇㅇ
알머시기 샀다 [3],2021-11-11 13:07:47,ㅇㅇ
알리에서 싸게 지를만한거 [3],2021-11-11 13:07:46,"https://www.youtube.com/watch?v=PEKkdIT8JPM
하여간 타이달 쓰고나서 신곡 뭐나왔는지 잘 모름"
죱;스 jddc 존버중 ㅇㅇ [10],2021-11-11 13:06:44,"흰 애오닉

인조가죽냄새 ㅈ대네"
lg ㅈ문가모드 진입방법,2021-11-11 13:05:05,"샨링 UA2 실버 ㅈㄴ이쁘네;;
블랙이랑 비교가안됨"
버즈 프로 쓰는데 에어팟3세대는 어떰 [1],2021-11-11 13:03:32,"25에 올려도 엄청 안팔릴때가 있었는데 그때는 언제고 지금은 ㅈㄴ 인기 많네
- dc official App"
11번가 xm4 살까,2021-11-11 13:03:08,"보컬 악기 모니터링용으로 쓸려고해도
어지간한 100만원 이하 오디오인터페이스로는 470옴 저역1100옴 찍히는걸 출력으로 감당을못하고,
그렇다고 얘 하나 쓰자고 헤드폰앰프를 20만원짜리를 들여놓자니 너무나 비효율적이고

보니까 출력이 젠캔으로는 겨우 감당가능한데
토핑 L30 E30 으로는 부족한 저항이더라

애초에 470옴이라는 설계자체가 오테카에서 진짜 스튜디오에 존나 비싼 수백만원짜리 장비들 수두룩한데서
쓰라고 만든거지 개인이 홈레코딩 믹싱 마스터링하는 수준에서 쓰라고 설계한 레퍼런스가 아닌듯 

물론 너네야 음악을 만드는애들이아니라 음감을 하는애들이라 머 상관없는얘기지만"
롤렉스가 뭐냐 ㄹㅇ [1],2021-11-11 13:02:31,"그걸 뭘 믿고 쳐삼 ㅋㅋ
- dc official App"
전투모 62호+안경 게이밍헤드셋뭐써야함? [4],2021-11-11 13:02:06,그러면 배좀 아프겟다
ㅂㅈ냄새 연구중이다. [1],2021-11-11 13:00:39,"어때?
- dc official App"
qc45 50만에산다 [2],2021-11-11 12:58:55,누가 한수위냐?
드림캐쳐 신곡 언제나왔누 [13],2021-11-11 12:58:48,"는 귀마개용으로 최고일듯.

주말 버티면 올텐데..간만에 설레네..


qc35생각하몀 음질은 뭐 그냥 헤드폰에서 무선으로 이정도 나와주면 감지덕지 한 정도였는데.

윈드노이즈도 그대로라고 카고.."
aonic50 왔다 [12],2021-11-11 12:57:19,폭발할수도잇냐
이거보고 KA3 안 사기로함,2021-11-11 12:56:21,ㅇㅇ
코드모조 안팔릴땐 언제고..,2021-11-11 12:54:51,ㅇㅇ
r70x는 진짜 계륵이 맞는거같다 [3],2021-11-11 12:53:09,진자냐;
헤드폰 중고로 사는새기 ㄹㅇ 호구아니냐 [3],2021-11-11 12:53:06,사실 장난이야
흐드륙이랑 알칠공 다른소리? [1],2021-11-11 12:40:09,비슷한 느낌인가?
늑머콘이 가고 나서야... [2],2021-11-11 12:38:30,"R70x의 소중함을 알게 되었습니다.

흑흑 늑머콘니뮤ㅠ

- dc official App"
qc45 40만에팔놈잇냐 [2],2021-11-11 12:38:10,ㅇㅇ
폰v50+이어폰 삼번들 쓰는데 lg usbc이어폰인가 그거 살필요없겠지? [6],2021-11-11 12:36:56,"이어폰 잭 뽑는거면 무조건 사보는데 밑에 꽂는거라 불편할꺼 같은데ㄷㄷㄷ(한번도 안써봄)
이어폰 쿼드비트4 출시때부터 3년 넘게 쓰다가 단선되서 지금은 삼성akg번들 쓰는중"
근데 김치는 왤캐 비싼거냐.. [3],2021-11-11 12:36:36,야채인데
여기 애들 왜이럼 ㅋㅋ [1],2021-11-11 12:36:09,ㅋㅋㄷㄷ
바쿤유저 또저러네,2021-11-11 12:35:04,.
장사 잘되는거 같은데 문 왜닫지?? 자영업자 상황 아는사람,2021-11-11 12:34:23,.
뉴비 득삼플 인식이 안돼 도와줘 ㅠ [11],2021-11-11 12:33:19,"내가 자주 시켜먹는 배민 떡볶이집 있는데 

올해 여름에 오픈해서  리뷰도 1200개 달리고 평점도  4.7점으로 높은데

갑자기 뜬금없이 문 닫음;; 

체인점 아니고 자기 이름으로 낸 떢복이집인데 

맛도 가성비개 씹 ㅅㅌㅊ라 오픈하자마자 좋았던거 같은데 대체 왜 문닫노..??

가끔 이렇게 장사 흥하거나 무난하게 잘되는 집이 왜 닫는거임??

존나 노맛에 답도없어보이는  가게는  문 안닫는건 또 뭐고 ;;"
qc45 얼른 왔으면 좋겠다 [2],2021-11-11 12:30:19,"전원선 연결하고 usb 컴뒷면에 물리고 드라이버 설치까지 해도 앞에 에러뜸 ㅠㅠ
드라이버에서도 no devices connected래
뭐가 문제일까..? ㅠㅠ
도와줘 형들
- dc official App"
하고싶은 말이 참 많은가봐.. [2],2021-11-11 12:29:59,"그냥 유선 이어폰은 엘지번들 사서 끝내버리고,

무선은 저걸로 해결해야지"
진자 무직선생은봐라;,2021-11-11 12:27:11,"그래..

너가 그만할 때까지 계속 들어줄게.."
식자재마트가서 아이스크림 대량사야겟노 [2],2021-11-11 12:25:54,작화는 못깐다
"진정한 동료가 아니라고 용사 파티에서 쫓겨났기 때문에, 변경에서 슬로우",2021-11-11 12:23:25,부럽냐?
게임 ost수준이 [3],2021-11-11 12:23:01,애니제목이 왜저러냐
애니24광고 왤캐 꼴리냐;,2021-11-11 12:21:45,"https://www.youtube.com/watch?v=PZCCey_22ws
- dc official App"
알머시기 들을때 왜일까 싶은거 [2],2021-11-11 12:21:01,드가면 한번은 친다
아니 원래 16일이였는데 [2],2021-11-11 12:20:19,"출력 낮은 블투 모듈로 들어도 소리가 좋음
- dc official App"
라놀린 새꺄 무직선생봐라,2021-11-11 12:20:01,"줫가튼거ㅠㅠ

아쉽다"
FYE 진자 여자엿냐...,2021-11-11 12:18:35,작화 죶댄다
퐁퐁이형 누구없냐;,2021-11-11 12:16:31,진자냐
헤드폰뽐뿌 뇌물주면 hedo 추방시킬수잇냐,2021-11-11 12:15:25,마눌 ㅂㅈ대달라고 5만준다
화사내규야 ㅂㅈ만져봣냐,2021-11-11 12:13:49,맘에안든다
디팔천쓰고 밥먹는중인데,2021-11-11 12:12:44,ㅇㅇ
wf xm3 xm4 유선 충전할 때 충전기로 해도됨? 컴터로만 해야함?,2021-11-11 12:10:14,못된 버릇이냐
우째 ㅂㅈ냄새맡아본놈 하나없냐..,2021-11-11 12:08:58,"xm4는 무선은 충전기써도 되지만

xm3 xm4 유선충전을 컴터로만 해야해?"
연딸은 이제좀 자제해야겟다,2021-11-11 12:07:58,ㅇㅇ
560s가 중저음이 좀 아쉬움? [4],2021-11-11 12:06:39,몸이힘들드라
회사내규 일은 잘풀리냐..,2021-11-11 12:04:35,베붕이라 락 들을때도 베이스 소리 기가 막힌게 좋은데
그래그래 병신들 씹덕 음악이나 처들어라 ㅋㅋㄷㄷ [2],2021-11-11 12:03:49,개짤 광기가 느껴져;
병신들이 너무 많노 ㅋㅋㄷㄷ,2021-11-11 12:03:15,그래그래 글케 살아라 ㅋㅋㄷㄷ
저가형으로 쓸만한 이어폰 없나 [2],2021-11-11 12:01:57,ㅇ
레이스라는 사람 너무 컨셉 멋지네요 ㅋㅋㄷㄷ,2021-11-11 12:01:10,"LG V50인데

흐으우으움..

아무것도 모르겠네"
마라탕 마라탕 마라탕,2021-11-11 12:00:17,힘내세요 레이스야 ㅋㅋㄷㄷ
김치 1kg 2만원비싼편이냐? [2],2021-11-11 11:59:39,ㅇㅇ
LG C타입 번들 단체로 뒷북치네 ㅋㅋㄷㄷ [1],2021-11-11 11:59:19,ㅇㅇ
이거머냐 [7],2021-11-11 11:57:54,"우매한 대중이란 후후
- dc official App"
평발 물리치료 음부 [4],2021-11-11 11:57:43,개웃기네
hedo 제발나와..,2021-11-11 11:55:12,
이거 웃기네ㅋㅋㅋㅋㅋㅋ,2021-11-11 11:52:14,자살
도대체 신품급이 뭐냐? [1],2021-11-11 11:51:04,머구게이들 반갑누
lg usb-c 이어폰 [13],2021-11-11 11:48:38,신품이라는거냐
r70x 배아파.. [9],2021-11-11 11:46:13,"- 순다라의 저음 질감, 기타 줄 튕기는 느낌이 상당히 유사한 소리
- 이어팟 음색 + 극저음 느낌도 남 (다만 이어팟보다 소리 완성도는 약간 떨어짐)
- 하만타겟에 맞춰서 약간 청량하면서 저음이 재미진 소리 (약 v자 느낌)
- 맥북, 아이패드에 연결 시 리모콘이 완벽히 호환돼서, 재생/정지(한 번 클릭), 다음곡 재생(두 번 클릭), 볼륨 조절 다 됨

종합적으로 봤을 때 소리가 고급지다고 할 수는 없지만 기본기는 다 갖춘 준수한 이어폰이다!"
질렀읍니다....jpg [4],2021-11-11 11:44:25,너네 다 싫어
광군절 첨 접해보는 사람인데 [2],2021-11-11 11:43:56,"고거슨 에어팟3 ㅋㅋㅋㅋ


에어팟 2세대에서 드디어 탈출한다잇"
광군절인데 앤커코리아는 할인 안하냐??,2021-11-11 11:41:02,이런거 진짜 12원에 파는거임?
밴드 음악에 이거 추천하면 양아치냐,2021-11-11 11:40:04,ㅇㅇ
송도 청음가능한곳 아시는분?,2021-11-11 11:38:57," 피델리어 애네들은 저음 벙벙이 종특임
- dc official App"
에이오닉 50 알팅스 평은 별로네 [3],2021-11-11 11:34:42,"소니 wh 1000xm4 사기전에 들어보고싶은데
- dc official App"
hedo야 얼른 나와...,2021-11-11 11:33:45,아슈발 진짜 뭐사지;
hedo야 얼른 나와...,2021-11-11 11:33:45,ㅇㅇ
알리커케 뭐가좋음 [1],2021-11-11 11:32:56,"브레이버리 하쿠게이 케이블인데 너무 두꺼워서

귀에 안착이 잘 안된다 2핀임

그리고 저유닛에 커케 뭔색이 어울리나"
지금 아마존에서 560s 179달러에 판다 [7],2021-11-11 11:32:19,배송비까지 포함하면 192달러 ㅇㅇ
혹시 오디오 인터페이스 둘 중에서 골라주실 수 있을까요? [14],2021-11-11 11:31:04,"마이크 갤러리 쪽에 물어봤는데 싸우기만 해서
혹여나 해서 여기에 여쭤봅니다.

베이비페이스 프로 FS - 90만원

ID4 MK2 + ISA ONE - 95만원

인데, 꽤나 고민됩니다.

제가 생각하는 우선순위는

1. 빌드 퀄리티  /   2. 음질 및 하드웨어 스펙   /  3. 안정성  / 4. 프로그램 활용성

정도입니다.

몇 주를 고민했는데 아직 결정을 못 내리겠습니다.
소중한 고견 부탁드립니다."
