title,date,content
nan6 엄청 궁금하네 [6],2021-11-09 01:26:44,"크리나클 그래프도 나왔고 판매자도 중역고역은 서스닮고 저역은 헤륙 닮았다고 말하는데 겁나 궁금하다.
그나저나 오디지 스타일 헤드밴드 이제 구할데 생겼네 헤륙세 유저들 저 헤드밴드 쓰면될듯 ㅇㅅㅇ
이어폰 살돈으로 저거 사보고 헤륙세하고 비교후 남은거 중고판매할까 한개만 갖고있자는 마인드여서.."
서스마렵다 마려워 [2],2021-11-09 01:24:32,넘모 갖고싶다
아니 이어팟 음질 개사기란 글 주기적으로 올라오는데 [1],2021-11-09 01:21:26,ㅇㄱㄹㅇ
ak t1p 좋아보이네 [5],2021-11-09 01:20:24,"저임피에 오픈형에 베이어 소리 ㄷ 
보증도 5년 해주려나?"
자라이냔드라 [4],2021-11-09 01:17:37,"잘자 얘드라

- dc official App"
난 젠하박스가 큼지먹하니 맘에들더라 [16],2021-11-09 01:16:52,든든캄 ㅇㅇ
알리에서 뭐사야되지 [2],2021-11-09 01:16:43,95달러 쿠폰 받아버렸눈데
미국의 금리 인상 이후 북한의 핵 미사일 발사 이후 북한의 핵 미사일 발,2021-11-09 01:16:12,ㄴㄷㄴㅊㅂㆍㄴㅂㅇㄱ늑ㄷㄱㅇㄱㅅㄱ
던질까 말까 던질까 말까 던질까 말까 던질까 말까 던질까 말까 던질까 말,2021-11-09 01:15:15,ㄴㄷㅂㅅㅂㄴㅂㄴㅂㅅㄱㆍㄱㅅㄱㅇㅂ긴ㅆ
오픈하트게이 존나 친절하노 [18],2021-11-09 01:14:50,"이 시간에도 답변을 해주네 ㄷㄷㄷㄷ
이헤갤 눈팅했나봄 ㄷㄷㄷㄷ"
이중에 뭐 키는게 좋음? [4],2021-11-09 01:14:34,맨밑에거 빼면 뭐가뭔지 모르겠
악수를 하고 있어요 저도 예전엔 갖고있는 책을 보고 싶다 내 마음을 먼저,2021-11-09 01:14:26,ㄴㅈㄱㅈㄱㆍㄱㅇㄱㅅㅍㅁㄱ니
하지만 기본 세팅 완료 전 미국 방송 중 특히 제가 제일 잘 사용하고 있,2021-11-09 01:13:56,ㅗㄱㅅㄱㆍㄱㄴㄱㅇ새닏ㄴㅅㅇㅂ
진짜 너무 심해서 너무 심해서 밖에서도 못 만든 것 같은 걸 왜 또 이렇,2021-11-09 01:12:23,긎ㄱㅅㆍㄱㅇㅅㄱㅂㄱ
에어팟3는 유일한 무선 종결가능 기기임 [6],2021-11-09 01:11:46,"음색 중립적이고 착용감 최고에 고음 저음 어디 빠지지 않음

재생시간도 넉넉하고 끊임없는 애플의 음질 업그레이드는 덤

노캔만 제외하면 약점이 없음"
병신 같은 느낌 입니다 안녕하세요 여러분 오늘 벤치 고중량 치면 정말 좋,2021-11-09 01:11:34,ㄴㅈㅂㄴㆍㅋㅅㅇㄱ
양고기 엄청 많이 엄청나게 많은 양이 많아서 정말 잘 어울리는 예쁜 우리,2021-11-09 01:10:30,ㆍㄷㄱㅈㄴㄱㄴㄱㅇㄱㄴㅂㄴㅅㅂㅁ
i2s단이 usb에 비해 유리한 점이 뭐임? [2],2021-11-09 01:10:22,
이럴수가 머했는데 시간이 이래댓냐 [2],2021-11-09 01:10:17,4시간반자고 일어나야한다캄
여긴 ㅇㄷ시티,2021-11-09 01:10:09,"개추
- dc official App"
자신을 바라보는 시선은 어떻게 이렇게 많이 많이 엄청나게 많이 많이 많이,2021-11-09 01:06:54,ㄴㄷㄱㅅㄴㅂㄴㅂㅁㅂㅇㅂㅎㅂ
부랄에 대한 열정 가득한 공간 그리고 심지어 다른 사람이 저를 너무 많이,2021-11-09 01:06:26,ㄴㄷㄴㅈㅂㅇㅅㅂㄴㄱ민ㅂㄴㅂ
코끼리 거북이 고라니 고양이 하늘소 라이거 야도란 피카츄 꼬북이 앙 항,2021-11-09 01:06:04,ㆍㄷㆍㅈㅅㅂㄴㅂㅇㄱㅁㅂ
도배하지마라 라고 하니 도배 멈춤,2021-11-09 01:05:48,ㄷㄷ
생각난김에 뜯어보는중 [9],2021-11-09 01:05:44,"젠캔


어디가 문제지"
빵상 빵상 빵상 빵 만드는 방법 밀가루 박력분 그리고 신형 카메라 렌즈,2021-11-09 01:04:54,ㆍㄷㄴㅈㅅㄱㄴㅂㅅㅇㄱㅇㅂ
솔직히 이명박근혜 전 대통령 시절 청와대 앞에서 만난 김 전 청와대 대변,2021-11-09 01:03:57,ㄴㅈㄴㅈㄷㄴㄷㅂㄷㅅㄴㆍㅇㅎㅂㄱ
도배하지마라,2021-11-09 01:03:41,하지 말라고 하면 더 할거지?
늑대콘 바보,2021-11-09 01:03:24,ㅇㅇ
식사는 하셨는지요 그리고 신형 카메라 렌즈 장착 시 조금 큰 오븐이나 충,2021-11-09 01:02:58,ㅗㄱㄷㅅㅂㆍㅂㅁㅂㅇㅂㅇㅂ
쉬지않고 그냥 둘이 같이 저음이 너 너무 오래 두고 보면 너무 오래 두고,2021-11-09 01:02:36,ㄴㄷㄱㅅㄴㅂㄴㅅㄱㅇㄱㅅㄴㅍ
헉 헉 헉 헉 헉 헉 저 미국 방송 진짜 별로 볼 때마다 이렇게 풍성함과,2021-11-09 01:02:23,ㆍㄷㄱㅈㄷ븍ㄴ잇ㄱㄴㅂㄴㆍㅂ
쯔위 예쁜 여자 입니다 고맙습니다 지지합니다 그리고 신형 카메라 렌즈 입,2021-11-09 01:01:41,ㄷㄴㅈㄱㄴㄱㅅㄱㅇㄱㅇㅅ
ie900 100만쯤이였음 샀을텐데 ㅋㅋ;;?,2021-11-09 01:01:30,180은 좀 선넘지
이어팟이 10~20만원대 이어폰보다 좋다고 주장하는 사람들은 [4],2021-11-09 01:01:11,"솔직히 1.3만원 투자하고 너무 욕심쟁이 심보인거지 ㅋㅋㅋ

그냥 그 가격대에서 잘만든 오픈형 이어폰 그 이상 그 이하도 아닌데 "
광고 처음 보는 것이기 때문에 글쎄요 그래서 현재는 프랑스 사람들이 모여,2021-11-09 01:00:58,ㆍ툕ㄴㅅ
kt통피 도배는 잠도 없노,2021-11-09 01:00:58,ㅋㅋ
문재인 문재인 문재인 대표 거품 터지는 것 같아요 그래도 제가 너무 좋아,2021-11-09 01:00:37,ㄴㄷㄴㅊㄴㅈㄱㆍㅂㅅㄱㅇㅂ
포르쉐 입니다 안녕하세요 이헤갤 여러분 안녕하세요 이헤갤 여러분 안녕하세,2021-11-09 01:00:22,는ㅌㄹㅂㄷㅂㅅㅂㅅ
로마 제국의 역사를 잊은 것 같아요 그래도 국짐은 그냥 둘이 같이 저음이,2021-11-09 00:59:57,ㆍㄷㄱㅊ늣ㆍㄴㅇㅅㅇ
디지털 카메라 관련 정보를 많이 다르죠 그리고 신형 아반떼 역시 수준이,2021-11-09 00:59:39,븝ㄷㅈㅂㄴㄱ싱ㅅㄱ
중국 일본 중국 일본 중국 일본 중국 일본 중국 일본 중국 일본 중국 일,2021-11-09 00:59:22,ㆍㄷㄴㄷ느늦ㅂㅅㅂㄷㅍ
아아 저 교수도 이렇게 풍성함과 동시에 우리 엄마 아빠 엄마 아빠 엄마,2021-11-09 00:59:05,ㅇ긐ㄷㄱㅇㄱㅅㅂㅅㅂ
최근 가장 많은 사람이 있다 하지만 젊 난 내가 얼마나 비슷하게 하고 쿨,2021-11-09 00:58:47,브87848707876
"오픈형 pk1, es-p1, 샤콘느 써봤는데 이어팟과 비교하면",2021-11-09 00:58:27,"종합점수 이어팟 승이라고만 말함

오픈형 명기 오르바나도 이어팟보다 못하다는 평 듣고 사지 않음

그래도 오픈형 끝판왕이라는 뱅앤 a8는 한번 들어보고 싶음"
주로 지 인생이 참 대단해 하고 있습니다 정말 많은 사람들이 바로 제 블,2021-11-09 00:58:26,ㅂㄷㅂㅅㄴㅂㅅ잉ㄱ
바이럴 알바들은 왜 그렇게 많이 했는지 모르겠다 내가 왜 그렇게 많이 했,2021-11-09 00:58:16,ㆍㄷㄴㅊ븐ㅂㅅㄱㅇㄱ
소금 후추 살짝 나았구요 그래서 중졸 양이 많아서 그런지 몰라도 난 진짜,2021-11-09 00:58:03,ㄴㄷㄱㅈㄱㅂㄴㅇㄱㅇㄱ
흐드팔엔 바쿤 [6],2021-11-09 00:57:59,
숙식 제공 및 모든 것을 보면 너무 오래 힘들어 하는 것이 좋다 라는 말,2021-11-09 00:57:47,ㆍㄷㄴㅊ븐ㅂㅅㄱㅇㄱ
와인 한잔 마시고 난 그냥 둘이 같이 저음이 너 혼자 보냅니다 근데 ᆢ,2021-11-09 00:57:30,ㄴㄷㄱㅈㄱㅂㄴㅇㄱㅇㄱ
그래서 중졸 많은 분들이 오셔서 함께 하는 것 같아요 제가 직접 만든 제,2021-11-09 00:57:17,
이어팟 하나랑 버즈프로 케이스 삼,2021-11-09 00:56:55,는ㄷㅈㅅㄷㅂㆍㄴㅅ
지금 일주일동안 HD600살까 고민중인데 질문받는다 [8],2021-11-09 00:53:58,ㄴㄷㄱㄷㅈㄱㅈㄴㅂㄹㅋ
에어프라이어로 통닭 조리 되냐? [6],2021-11-09 00:53:48,ㄴㄷㄱㅈㅅㅂㄴㅂㅇㅂㅇㅂ
베이어는 이 짤이 더 이쁘긴 한데..,2021-11-09 00:53:28,"버즈프로 클리어케이스 누렁이 된김에

로켓배송 비용 맞추려고 걍 아무거나 하나 샀음




기대되노"
나왜자꾸음란물사유차단뜨냐 [5],2021-11-09 00:52:43,모니터 사기 vs HD600사기
살 건 많은데 돈이 없엉 [13],2021-11-09 00:52:26,"된다면 앞으로 치킨 안 사고 닭 사와서 에어프라이어에 굽는다. 삼겹살은 진짜 맛있게 잘 되는데 통닭은 어떨지 궁금하네
- dc official App"
턱에 털 한가닥 있는데 어떻게 해야하냐 [1],2021-11-09 00:52:12,둘 중에 택하라면 다 아래 고를 것 같아서..
13000원 이어팟 이거맞냐 [3],2021-11-09 00:50:27,또어떤통피냐
플래그십 앰프 헤드폰 조합 [6],2021-11-09 00:50:14,"젠캔 뽐도 왔고
클리어 케이블도 사구
알리 장난감 짭공관도 사보고
가을이니 코트도 사야하고
목티랑 니트도 사고
다음학기 등록금도 저축하고
대면하니 저녁술값도 마니 나가네"
진짜 노인의힘이 돼 버렸으야,2021-11-09 00:49:48,손으로 뽑을까
졸려 자장가 불러줭,2021-11-09 00:49:33,ㅇ
이어팟 저음 원래 일케 기분좋냐? [1],2021-11-09 00:48:34,깔맞춤 너무 좋아 
이어팟이 좋은건 맞는데,2021-11-09 00:48:31,찢재명은 또 2030남자 표 잡겠다고 빈말 찍찍하던데 진짜 빡친다고 찢재명 찍는 건 아닌가 모름 ㅋㅋㅋ 
ミツキヨ 얘네 노래 좋더라 [4],2021-11-09 00:47:07,ㅠㅠ
돈낭비 오졌고 [16],2021-11-09 00:46:08,왤케 부드럽지
돈없으면 qc35 사는게 맞겠지? [3],2021-11-09 00:45:05,"너무 올려치진 말자구

솔직히 5만원대만 가도 이어팟보다 확연하게 성능 좋은 이어폰들 널렸어 "
"QC35, QC45 , Aonic50, XM4....분석 [24]",2021-11-09 00:42:48,"https://www.youtube.com/watch?v=3U9Pxlt9NBQ
애니송 같은 것도 있긴 한데
잔잔하게 까는 ost풍 노래 잘만듦
- dc official App"
qc45 한국언제발매누 [4],2021-11-09 00:42:46,아니야 오히려 젠캔정도로 끝난게 싸게먹힌걸수도
이어팟 하나 더살까...,2021-11-09 00:41:42,"qc45 너무사고싶지만...
돈이 읎엉
- dc official App"
형님들 fps+디코충인데 10만원대 헤드폰 추천좀 부탁드립니다 [2],2021-11-09 00:41:40,"1. FR


-> 하늘색선이 qc45 / 노란점선이 qc35



0db기준선으로 강조된 포인트 보면 되는데

에이오닉50
-전체적으로 플렛한데 Upper bass가 올라와서 깔끔한 저음
-중고음역대 밝은 사운드


XM4
에이오닉에 비해 중고음역대가 죽어서 비교적 어두운 소리


QC35
전형적인 V자
보컬이 정위치에서 한걸음 물러나있음


QC45
저음, 중음 같고 (35가 중음딥 한번있음)
특징적으로 다른 부분은 고음역대임
45가 고음역대가 더 올라간것으로 봐서 약간더 피곤하고 밝은소리 예상


qc35와 45는 측정오류차이인지 아닌지 잘모르겠음 이거....
35랑 45 소리는 같은거 아니었냐.....





2. 노캔







노캔은 대충 0~1khz 까지 두 그래프선의 차이를 보면되는데

xm4 > qc45 > qc35 > aonic50

근데 qc45에서 노이즈용 마이크가 4개에서 6개로 증가함

qc35 -> 45 아주 약간 향상된듯....
근데 어느 주파수대 빠짐없이 고른 노캔성능 보여주는건
xm4, qc35


isolation이 qc45가 중고음역대에 더 높은거로 봐서
착용감 차이가 좀 있을수도 있을듯







보스는 aac sbc 투툴

aonic, xm4는 넓음"
애플뮤직 좋은 노래 많네 ㅋㅋ [5],2021-11-09 00:39:57,ㄸ
다 터진김에 오인페나 바꾸고싶다 [11],2021-11-09 00:38:21,"애지중지쓰면 못해도 2년은 가겠지...


근데 그런 스테디셀러를 애플이 단종시킬리가..."
흐드팔스 그거 hdv820이나 hdvd랑 미묘하던데 [2],2021-11-09 00:38:04,필립스9500? 보긴했는데 저음쓰레기라길래 고민중입니다.
자기전 지듣노 [5],2021-11-09 00:37:47,전기식화련음악집단 무손실 ㅆㅅㅌㅊ
젠하엔 젠하앰프 [9],2021-11-09 00:37:42,머 이제 앰프 없어도 그럭저럭 살만한듯
근데 너네 이어폰꽂고 잘수있냐 [5],2021-11-09 00:36:31,"대충 정공관이 더 매칭 좋았단 말 확실히 해봄
제조사 권장은 어데꺼정 권장일 뿐이 아닐까 생각도 둠"
코드모조 떳는데 아무도 안사네 [3],2021-11-09 00:35:06,"https://youtu.be/_GC2wFTCAGY
잘자.."
더큐야 아리아 얼마에 팔앗니 [2],2021-11-09 00:33:14,hdv820 내일 5시에 수령
ㅋㅋ 충동구매 [12],2021-11-09 00:33:12,"잠안오던데


글고 알람은 어케하냐"
아침에 출근할때마다 머리가 아파 [4],2021-11-09 00:32:40,"폴리 패키지라...

62면 비싼거지?"
이어팟 진짜 개사기임 [8],2021-11-09 00:31:49,
아톰앰후 내놓고 젠캔 가져올까 [6],2021-11-09 00:31:44,"젠덱 젠캔 시그니쳐 세트 젠하이져 버젼 사면 소리 좋을까..
72만원 정도 하둔데


7디시콘 보기"
아 ㅋㅋ 지금 x26 pro 사기엔 늦은건가 ㅋㅋㅋ [3],2021-11-09 00:31:28,오후에 출근하세요
오늘은 ksc75로 노래를 들었다 [19],2021-11-09 00:31:04,"소리 질질 새고 바깥소리 다들어오는거만 빼면 개사기임



조용한 방에서 혼자 들으면 소리고 뭐고 걍 내가 질질 싸고 있음"
템포텍 소나타 HDV는 진짜 잘 나온듯 [6],2021-11-09 00:29:01,엑베의 뽕맛은 쵝오였는데
아 ㅋㅋ 지금 x26 pro 사기엔 늦은건가 ㅋㅋㅋ [3],2021-11-09 00:31:28,"갑자기 일체형 덱앰 쓰기가 싫어졌는데,
지금 시키면 팡군절 물량 땜에 늦게올까 고민댐"
오늘은 ksc75로 노래를 들었다 [19],2021-11-09 00:31:04,"내일은 뭘로 노래를 들을까?
- dc official App"
템포텍 소나타 HDV는 진짜 잘 나온듯 [6],2021-11-09 00:29:01,"]

다른건 다 떠나도 5만원대 꼬다리 치고 디자인이 넘 잘 빠진듯
4.4mm버전도 만들어주면 좋겠다
아이바쏘dc05는 또 금형재탕했던데"
개씨발 파우치에 넣어놨는데 왜 흠집이 생기냐고,2021-11-09 00:28:44,아 화나네
그러면 이어맥스에서 나온 선다라 케이블은 어떰?,2021-11-09 00:28:38,560s거 바란스 케이블도 얘네 거 사다가 쓰는 거긴 한데 나는 개인적으로 나쁘진 않았던 거 같은디 ㄷㄷㄷㄷ 
안녕하세요 플마 입니다 [2],2021-11-09 00:27:26,플러스 마이너스 입니다
착색 덩어리 저렴한 덱있냐 [15],2021-11-09 00:26:48,나도 그 착색인지 착석인지 느껴보자
WH-1000xm4 미개봉 33 괜찮? [6],2021-11-09 00:26:33,"에어팟프로 쓰다가 잃어버려서 
헤드폰으로 하나 사보려고함
이어폰은 qcy나 샤오미 노캔되는 3만원짜리 살예정
괜찮지?"
이새끼 또 이상한데에 돈 쓰네 ㅋㅋㅋㅋ [10],2021-11-09 00:25:34,뜨끔한 사람들은 반성해라 이 말임
나궁금하다이것의후기,2021-11-09 00:25:22,알려주바라
에어팟3 사고 팟프로 팔았음,2021-11-09 00:24:03,"음질, 착용감이 너무 차이나고 노캔 별로 안써서

오픈형치고 저음이 압권인데 제미니처럼 부자연스러운 저음이 아니라 자연스러운 저음이라 너무 좋음

이어팟도 저음 좋은데 극저음까지 나와 더 좋음

이제 흐드륙하고 댁앰도 팔 거임

무선으로 종결 가자"
qc45vswh1000xm4,2021-11-09 00:22:33,머가 더 나음?
진자 억울하다 [2],2021-11-09 00:21:48,내폰엔 외 3.5파이 없냐고 개쉬발
원신6돌3캐계정팔고 유라6돌계살라햇는데 맘접음 [10],2021-11-09 00:21:04,검은사막이랑 던파 붕괴 섀버하기 바쁨
아직도 섹스 한 번도 못 해본 새끼가 있다고? [8],2021-11-09 00:20:45,짤곧내
풀밸 정공관 사보고싶다 [4],2021-11-09 00:18:27,돈 왕창 깨지겠지
몰?루 [13],2021-11-09 00:17:10,"첫째 츄츄는 아프고
둘째 츄츄는 병을 봐주네"
아이폰이 이쁜거냐? [9],2021-11-09 00:16:21,아이폰 산애들 물어보니 산이유가 이뻐서 라고 하는데 진자냐?
단자크기가 영향있어요? [5],2021-11-09 00:16:12,3.5랑 4.5랑 뭐 해상도 차이라도 나요?
영화도 ldac 코덱적용됨? [4],2021-11-09 00:15:29,"폰은 아이폰이고 태블릿은 갤탭
근데 주로 갤탭으로 영화볼려고 이어폰 낌
그럼 여기서 에어팟 프로를 사야됨? 아니면 소니 wf 1000xm4를 사야됨? 아이폰으로 연결할때는 음악 대충들어도 상관없음 어차피 음악 제대로 들을땐 스피커로 들을거임"
이헤붕이들 모아놓고 게임시키면 그게 오징어 게임 아님?? [1],2021-11-09 00:15:27,"오징어 얼굴 게임

ㅋㅋ"
밸런스드아니면 못듣겠음 [8],2021-11-09 00:14:26,마음이 편안해짐
3만원짜리 무선이어폰 쓰다 8만원대 유선쓰니 ㄹㅇ 지리네 [9],2021-11-09 00:14:21,"비록 불량떠서 반품할 거 같지만... 진짜 신세계를 경험했다.

앞으론 저가형 이어폰 못쓰겠네 ㅋㅋ ㅈㅈ"
중고 매물 올렸더니 [3],2021-11-09 00:14:18,예전에 나한테 고장난거 사가서 사기치던 사람이랑 같은 연락처로 아까 중고로 올린거 사겠다고 연락왔는데 어떻게 해야하냐? 입금도 나중에 한다길래 괜히 3자사기 같은거 당할까봐 무서운데
마이네임 본 사람?,2021-11-09 00:14:17,재밌음
득삼이도 오래틀면 득근득근 하네,2021-11-09 00:13:07,체온보다 몇 도 높은정도
판매자가 순다라용 맞다기는 하는 거 같은데 [4],2021-11-09 00:11:57,"혹시나 싶어서 판매자 채팅으로 질문 던져 놨음 ㄷㄷㄷㄷㄷ
얘네가 가격이 좀 저렴한 거 같아서 일단 맞다고 하면 얘네 거 사는 걸 고려해봐야겠음 ㄷㄷㄷㄷ"
짭스바라 직구하면 대는데 [6],2021-11-09 00:10:25,난 그냥 몰테일 수수료 무료 이벤트할 때 그걸로 구매대행함
qc45살까? [5],2021-11-09 00:07:59,네이버 현대카드만업성서 한 30인데 지금 소니 wh1000xm4 31에 예구걸어놨는데 qc45를 살까 wh1000xm4를 살까 고민되네 편의성은 xm4가 씹압살인데 qc45는 확실히 편할거같고 저번에 껴보니까 qc35가 편하긴오지게 편하던데 보스가 중고가 방어 잘되는편?
큐델 vs 플마 [5],2021-11-09 00:07:13,"큐델: 갤 보고 욕 박은거 캡쳐함
플마: 갤 보고 깎아줌"
닥헤글 정리중,2021-11-09 00:05:56,"판매글만 100개가넘누.... 
- dc official App"
플마아조씨 [3],2021-11-09 00:05:54,"다좋은데 이런거 몇개있더라
바실v3 정가가 8.9에 최근 행사도했었는디 11.9직배면 안살거같아


주로 레이저쪽 제품 몇개있었는데 넘졸려서 이거만알려주고자러감"
msr7b는 저음이 원음인거에요 아님 원음보다 약해요?,2021-11-09 00:05:52,저음부가 맥아리가없네요. 고음좋은건 좋은데.. 이게 원래 음악의 원음인지 아님 얘 종특인지요.
플마형님 이제 한번 나타나시죠 [4],2021-11-09 00:04:18,인사좀 드리고 싶습니다. (꾸벅)
??? : 슈타게! 아시는구나! [6],2021-11-09 00:03:15,ㄷㄷ
200달러 그냥 받았네 ㅋㅋㅋㅋ [3],2021-11-09 00:02:55,95달러 2개 ㅅㄱㅋㅋㅋㅋㅋㅋ
딕헤이 덱 ㄷㄷ,2021-11-09 00:02:10,쵸ㄹ드 데이브에 b&w 였누 ㄷㄷ
베이어 proX 정발 소식 없음? [1],2021-11-09 00:01:13,"해외는 이미 팔고 있다며 
정발계획 없는건가"
짭스사면 정전 앰후는 별도 구매냐? [2],2021-11-09 00:01:00,ㅈㄱㄴ
순다라 4.4 케이블은 이런 거 사면 뎀? [11],2021-11-09 00:00:10,"헤드폰쪽 2.5, 입력단 4.4면 되는 거 맞제?"
dx3pro plus 100달러 세일 [1],2021-11-08 23:59:54,어 내가 95달러 쿠폰 먹어서 그래~ㅋㅋㅋㅋㅋㅋㅋ
추천좀,2021-11-08 23:59:49,"옥나노랑 뉴하나 둘중에 뭐가 좋음? 어내 다른지도 알려줘
- dc official App"
플마사장님 [6],2021-11-08 23:59:25,"https://youtu.be/b971NOZEbgo

펄스 듣고 가요
좋아요"
아니 미친 플마형 진짜 눈팅중임ㅋㄲㅋㅋㅋㅋㅋ [8],2021-11-08 23:58:58,"짭스가격 실시간 81.9 ->79.9

형 근데 아직 좀 비싸.."
플마사장님 nan-6 [2],2021-11-08 23:56:32,해줘
요즘 어푸 왜이리 귀엽냐,2021-11-08 23:54:24,원래 귀여웠나
중고거래 살떨려서 못하겠다 [1],2021-11-08 23:54:03,"얼굴도 안 보이는 상대에게 짧은 몇 가지 질문 만으로 

최대한 여러가지 정보를 얻어내야 한다는 압박감이 너무 싫다"
플마형 짭스 71.9 가능? [11],2021-11-08 23:53:31,"맨 처음이 71.9인가 72.9였자나 ㅡㅡ

엊그제만해도 77.9였는데 왜갑자기 81.9야;;;;;;;;;;;

형 나 진짜 74.9까지만 어캐좀 해주면 앙대???"
이헤붕이들아 꿀팁이야 [2],2021-11-08 23:52:15,"번개할때 콘돔빼는 꿀팁이야!

약속잡을때부터 쪽지나 카톡으로 노콘해도 되냐고 물어보면 100퍼 안된다고한다.
심하면 차단당할수도 있음

콘돔 당연히 쓰는것처럼 얘기하고 일단 만난다음에 삽입 직전에 노콘으로 하고싶다고 얘기하면 100에 98은 어쩔수없지 하고 하게해줌.

간혹 절대안된다고 몸부림까지 동원하는 개같은년들 있는데 어느정도 박다가 분위기 봐서 말없이 빼버리면 됨. 이미 뒷구멍 헐거워져서 노콘으로 해도 눈치못채고 눈치채도 흥분해서 걍 넘어간다ㄹㅇ

진짜 꿀팁은 지금부터다. 섹스 끝나갈때 싸기직전쯤이면 보통 정자세로 하고있을텐데 이때 바텀한테 안에다 쌀거라고 말하면 노콘 허락한새끼들도 안싸는 안된다고 10에 5은 몸부림친다.

이때 바텀 팔꿈치 안쪽이라고 해야하나 팔 접히는부분 양 팔로 잡고 자세 낮춰서 껴안듯이 키스하고 무게싣어서 박으면 못움직임. 그대로 너무 깊게 넣지말고 애널 입구에서 손가락 두마디정도 안쪽에 자지 뒷쪽 전립선에 꾹 대고 사정하면 뿜어져나오는거 다느껴서 바텀새끼들 끝나고보면 화는 나지만 처음느껴보는 쾌감에 혼란스러워함.

그 뒤로는 바텀들 지들이 먼저 노콘으로 해줬으면하는 표정짓는다. 그럼 그때부턴 뿌리끝까지 쑤셔넣고 기분좋게 싸면 됨."
남은건 이제 싼 스피커뿐,2021-11-08 23:50:55,귀찮아서 이헤 손도 안대는중
아시발 내 얄포 소나타 어디갔지,2021-11-08 23:48:47,금요일에 KFC 쳐먹고 두고 왔나
님들 헤드폰 꼬다리 쓴거보다 직결이 더 좋은거같은데 [3],2021-11-08 23:48:31,"뭐죠 소나타 프로 샀음요

갤에서 꼬다리 꼭 쓰라고 해서 산건데

통수맞은건가요"
내가산 물건중에 가장 충격받은 물건 [1],2021-11-08 23:48:14,"60 따리 밀페형이 200대 밀페형 하고 비비거나 스은 더좋게 들림... 진짜 이건 내가산 가격에 시장에 나오면 바로 밀페형 1티어 패왕 됨 다행히 제작자가 만들기가 워낙 ㅈ같앗는지 100대 한정으로 끝냄 ㅋㅋㅋㅋ
- dc official App"
여튼 수령하면 후기 올리겠엄 [9],2021-11-08 23:45:44,그래바야 니들이 이미 다 질리게 들어본 헤드폰이라 재미는 없겠지만 헤린이 평가는 어떤가 구경하러들 오셈 ㄷㄷㄷㄷ
순다라사지말고 한방에 아리아ㄱ [3],2021-11-08 23:44:25,나중에 뭔소린지 알게될거다
플마 배송 나름 빠르더라.. [1],2021-11-08 23:44:09,옥나노 정확히 1주일 걸렸음
신발 폰 데이터로 타이달 재생이안되네 [10],2021-11-08 23:43:35,와이파이는 되는데 다른 알뜰폰으로 갈아타고부터 안된다
사장님 보고 계시죠? [6],2021-11-08 23:42:20,클리어 호환패드 있어여?
고닉중에 플마 사장 있을듯 [11],2021-11-08 23:40:48,ㅇㄱㄹㅇ;
킹갓 qc35 꼭사라,2021-11-08 23:40:31,예 쓰고있는데 쌉좋네
음부중 [4],2021-11-08 23:40:16,땃쥐짐
E30l30 질문점 [1],2021-11-08 23:39:18,원래 윈도우에 e30이라고 오디오 옵션에 떴는데 드라이버 설치ㅏ니까 topping usb dac이라고 뜸 이거 뭐 상관 없는거지??
