title,date,content
운동할때 쓸려는데 골전도 헤드셋 써본사람?,2021-11-07 01:46:20,"ㅋㅋ
- dc official App"
죳댄듯ㅋㅋㅋ,2021-11-07 01:46:12,"ㅋㅋ
- dc official App"
벤픽에서 이미짐,2021-11-07 01:45:28,"버즈라이브 8.5 > 7.5 되파는거 어떠냐?

사용기간은 한 일주일썻나

재포장해놨음 "
아니 시발 어떻게 담원이 털리는거지,2021-11-07 01:44:56,"불끈다
- dc official App"
신드라 트런들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개그듀오,2021-11-07 01:44:49,"ㅋㅋ
- dc official App"
동화가 바이퍼잡은건잘했는뎈ㅋ,2021-11-07 01:44:30,"버즈라이브 8.5 > 7.5 되파는거 어떠냐?

사용기간은 한 일주일썻나

재포장해놨음 "
버즈라이브 일주일전에 당근에서 8.5에 샀는데 7.5에 되팔면,2021-11-07 01:44:02,"사실상 준우승 (실제로 한 말)

어매뒤진 개 좆 슼 갈"
캐니언쇼메가해야하는데 트런들이랑 신드라 ㅋㅋ 겜지겟단거지,2021-11-07 01:42:18,"탈갤은 지능순이라 그런가 지금까지 남아있는 놈들은..

음 ㅋㅋ 판단은 알아서"
바이퍼엔딩 ㅇㅇ,2021-11-07 01:41:00,"ㅋㅋ
- dc official App"
에어팟프로 하루 사용 후기,2021-11-07 01:37:58,"사실상 준우승 (실제로 한 말)

어매뒤진 개 좆 슼 갈"
아모른직다;,2021-11-07 01:37:42,"탈갤은 지능순이라 그런가 지금까지 남아있는 놈들은..

음 ㅋㅋ 판단은 알아서"
edg가이긴다했잖음 ㅋㅋ,2021-11-07 01:36:25,"ㅋㅋ
- dc official App"
x26 pro랑 x16이랑 비청중,2021-11-07 01:35:54,"탈갤은 지능순이라 그런가 지금까지 남아있는 놈들은..

음 ㅋㅋ 판단은 알아서"
담원 승리!!!!!,2021-11-07 01:32:45,"ㅋㅋ
- dc official App"
광군절날 옥나노 살래,2021-11-07 01:32:34,"버즈라이브 8.5 > 7.5 되파는거 어떠냐?

사용기간은 한 일주일썻나

재포장해놨음 "
Ie900 250만원 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021-11-07 01:32:32,"불끈다
- dc official App"
이 년들아,2021-11-07 02:04:27,"ㅈㅅ
- dc official App"
씹새끼들아,2021-11-07 02:04:13,"사실상 준우승 (실제로 한 말)

어매뒤진 개 좆 슼 갈"
개쳐발리네 ㅋㅋ,2021-11-07 02:04:10,"탈갤은 지능순이라 그런가 지금까지 남아있는 놈들은..

음 ㅋㅋ 판단은 알아서"
바이퍼엔딩 edg승다맞췃네,2021-11-07 02:03:05,"ㅋㅋ
- dc official App"
내말이맞네 역시 edg,2021-11-07 02:02:45,"액티브노캔 있고 무선블투 되고 꼈을대 안멍청하게 보이는걸로...

가격은 2~30? "
캐니언이 에이슨데 트런들을시키내진짜 ㅋㅋ,2021-11-07 01:59:24,"액티브노캔 있고 무선블투 되고 꼈을대 안멍청하게 보이는걸로...

가격은 2~30? "
패브릭 슬리브? 피복? 어디서 구매함?,2021-11-07 01:59:00,"액티브노캔 있고 무선블투 되고 꼈을대 안멍청하게 보이는걸로...

가격은 2~30? "
이거 가격 차이 왤케남?,2021-11-07 01:54:22,"사실상 준우승 (실제로 한 말)

어매뒤진 개 좆 슼 갈"
대가리크면 골전도이어폰도 작냐?????????,2021-11-07 01:53:45,"할사람 ㄱ
- dc official App"
감독이사표써야함 캐니언 트런들 쇼메 신드라뽑아서 짐,2021-11-07 01:53:13,됏고 불이나 좀 꺼주라
이거 무효야 ㅋㅋ,2021-11-07 01:52:59,"할사람 ㄱ
- dc official App"
그만하자노...,2021-11-07 01:51:44,15만원정도까지 내려가면 사고싶은데 ㅎ
말했지 바이퍼엔징 그래도 바론 신선햇다 동화잘햇고,2021-11-07 01:51:01,"켄시 = iq 0
- 음악은 계속된다."
와 씨발,2021-11-07 01:49:50,"켄시 = iq 0
- 음악은 계속된다."
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 2인바론,2021-11-07 01:49:30,15만원정도까지 내려가면 사고싶은데 ㅎ
어느 갤러리를 가도 다 롤드컵 이야기 뿐이야..,2021-11-07 01:48:36,"할사람 ㄱ
- dc official App"
레오나가 잘물어도 킬로안이어지는거봐라,2021-11-07 01:46:51,됏고 불이나 좀 꺼주라
(진지) 오늘 점심.jpg,2021-11-07 01:46:30,"lg 텔레콤 유튜브 뮤지 음질 >>> kt 타이달 마스터음질 인것 같군아...

훌륭한 스트리밍 음감을 위해 lg통신사와 lg폰을 써야겠군아..."
운동할때 쓸려는데 골전도 헤드셋 써본사람?,2021-11-07 01:46:20,"액티브노캔 있고 무선블투 되고 꼈을대 안멍청하게 보이는걸로...

가격은 2~30? "
죳댄듯ㅋㅋㅋ,2021-11-07 01:46:12,"켄시 = iq 0
- 음악은 계속된다."
벤픽에서 이미짐,2021-11-07 01:45:28,15만원정도까지 내려가면 사고싶은데 ㅎ
아니 시발 어떻게 담원이 털리는거지,2021-11-07 01:44:56,"할사람 ㄱ
- dc official App"
신드라 트런들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개그듀오,2021-11-07 01:44:49,됏고 불이나 좀 꺼주라
동화가 바이퍼잡은건잘했는뎈ㅋ,2021-11-07 01:44:30,"lg 텔레콤 유튜브 뮤지 음질 >>> kt 타이달 마스터음질 인것 같군아...

훌륭한 스트리밍 음감을 위해 lg통신사와 lg폰을 써야겠군아..."
버즈라이브 일주일전에 당근에서 8.5에 샀는데 7.5에 되팔면,2021-11-07 01:44:02,"액티브노캔 있고 무선블투 되고 꼈을대 안멍청하게 보이는걸로...

가격은 2~30? "
캐니언쇼메가해야하는데 트런들이랑 신드라 ㅋㅋ 겜지겟단거지,2021-11-07 01:42:18,"켄시 = iq 0
- 음악은 계속된다."
바이퍼엔딩 ㅇㅇ,2021-11-07 01:41:00,15만원정도까지 내려가면 사고싶은데 ㅎ
에어팟프로 하루 사용 후기,2021-11-07 01:37:58,"할사람 ㄱ
- dc official App"
아모른직다;,2021-11-07 01:37:42,15만원정도까지 내려가면 사고싶은데 ㅎ
edg가이긴다했잖음 ㅋㅋ,2021-11-07 01:36:25,"할사람 ㄱ
- dc official App"
x26 pro랑 x16이랑 비청중,2021-11-07 01:35:54,됏고 불이나 좀 꺼주라
담원 승리!!!!!,2021-11-07 01:32:45,"lg 텔레콤 유튜브 뮤지 음질 >>> kt 타이달 마스터음질 인것 같군아...

훌륭한 스트리밍 음감을 위해 lg통신사와 lg폰을 써야겠군아..."
광군절날 옥나노 살래,2021-11-07 01:32:34,"액티브노캔 있고 무선블투 되고 꼈을대 안멍청하게 보이는걸로...

가격은 2~30? "
Ie900 250만원 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021-11-07 01:32:32,"사실상 준우승 (실제로 한 말)

어매뒤진 개 좆 슼 갈"
th610 예쁘게 생겼는데,2021-11-07 01:25:40,"탈갤은 지능순이라 그런가 지금까지 남아있는 놈들은..

음 ㅋㅋ 판단은 알아서"
윾토피아 팔려고 하는데,2021-11-07 01:23:17,"lg 텔레콤 유튜브 뮤지 음질 >>> kt 타이달 마스터음질 인것 같군아...

훌륭한 스트리밍 음감을 위해 lg통신사와 lg폰을 써야겠군아..."
케이블 단자 종류가 3.5 4.4 6.2 크기 차이임?,2021-11-07 01:17:58,"액티브노캔 있고 무선블투 되고 꼈을대 안멍청하게 보이는걸로...

가격은 2~30? "
nc700 청음했는데 좆같던데,2021-11-07 01:17:47,"사실상 준우승 (실제로 한 말)

어매뒤진 개 좆 슼 갈"
멍둥어 김채원 96취준생 다 있넹,2021-11-07 01:11:01,"탈갤은 지능순이라 그런가 지금까지 남아있는 놈들은..

음 ㅋㅋ 판단은 알아서"
Tidal Hifi랑 일반 음원 차이 왤캐 심하게 느껴지지..,2021-11-07 01:10:29,"ㅋㅋ
- dc official App"
방탄보고 방탄이라카면 좀 틀딱같음?,2021-11-07 01:10:11,"lg 텔레콤 유튜브 뮤지 음질 >>> kt 타이달 마스터음질 인것 같군아...

훌륭한 스트리밍 음감을 위해 lg통신사와 lg폰을 써야겠군아..."
그라도 ps1000e 짧은 후기............와 실망감.....,2021-11-07 01:08:50,"액티브노캔 있고 무선블투 되고 꼈을대 안멍청하게 보이는걸로...

가격은 2~30? "
나 굉장히 고민중이다,2021-11-07 01:06:29,"사실상 준우승 (실제로 한 말)

어매뒤진 개 좆 슼 갈"
내가 득삼으로 결정한 이유,2021-11-07 01:05:24,"탈갤은 지능순이라 그런가 지금까지 남아있는 놈들은..

음 ㅋㅋ 판단은 알아서"
xm4 왜 안되나 했는데,2021-11-07 01:03:38,"ㅋㅋ
- dc official App"
댁앰이 한대 사고 싶단 말이죠?,2021-11-07 01:03:31,"사실상 준우승 (실제로 한 말)

어매뒤진 개 좆 슼 갈"
락음악 주로 듣는데 어떤 이어폰이 좋냐?,2021-11-07 01:03:10,"탈갤은 지능순이라 그런가 지금까지 남아있는 놈들은..

음 ㅋㅋ 판단은 알아서"
보스 qc45 vs nc700 고민중,2021-11-07 01:03:08,"탈갤은 지능순이라 그런가 지금까지 남아있는 놈들은..

음 ㅋㅋ 판단은 알아서"
"'야, 혀언놈.'",2021-11-07 01:02:44,"ㅋㅋ
- dc official App"
지듣노,2021-11-07 01:00:10,"ㅋㅋ
- dc official App"
버즈라이브 8.5 > 7.5 되파는거 어떠냐?,2021-11-07 02:08:16,"버즈라이브 8.5 > 7.5 되파는거 어떠냐?

사용기간은 한 일주일썻나

재포장해놨음 "
어제도기분잡치고 오늘 새벽부터잡치네,2021-11-07 02:06:44,"ㅋㅋ
- dc official App"
이 년들아,2021-11-07 02:04:27,"ㅋㅋ
- dc official App"
씹새끼들아,2021-11-07 02:04:13,"버즈라이브 8.5 > 7.5 되파는거 어떠냐?

사용기간은 한 일주일썻나

재포장해놨음 "
개쳐발리네 ㅋㅋ,2021-11-07 02:04:10,"ㅋㅋ
- dc official App"
바이퍼엔딩 edg승다맞췃네,2021-11-07 02:03:05,"ㅋㅋ
- dc official App"
내말이맞네 역시 edg,2021-11-07 02:02:45,"버즈라이브 8.5 > 7.5 되파는거 어떠냐?

사용기간은 한 일주일썻나

재포장해놨음 "
캐니언이 에이슨데 트런들을시키내진짜 ㅋㅋ,2021-11-07 01:59:24,"불끈다
- dc official App"
패브릭 슬리브? 피복? 어디서 구매함?,2021-11-07 01:59:00,"ㅈㅅ
- dc official App"
이거 가격 차이 왤케남?,2021-11-07 01:54:22,"ㅈㅅ
- dc official App"
대가리크면 골전도이어폰도 작냐?????????,2021-11-07 01:53:45,"짜장좋아해??


ㅋㅋ








- dc official App"
감독이사표써야함 캐니언 트런들 쇼메 신드라뽑아서 짐,2021-11-07 01:53:13,"불끈다
- dc official App"
이거 무효야 ㅋㅋ,2021-11-07 01:52:59,"ㅈㅅ
- dc official App"
그만하자노...,2021-11-07 01:51:44,"ㅈㅅ
- dc official App"
말했지 바이퍼엔징 그래도 바론 신선햇다 동화잘햇고,2021-11-07 01:51:01,"ㅈㅅ
- dc official App"
와 씨발,2021-11-07 01:49:50,"ㅈㅅ
- dc official App"
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 2인바론,2021-11-07 01:49:30,"ㅈㅅ
- dc official App"
어느 갤러리를 가도 다 롤드컵 이야기 뿐이야..,2021-11-07 01:48:36,"짜장좋아해??


ㅋㅋ








- dc official App"
레오나가 잘물어도 킬로안이어지는거봐라,2021-11-07 01:46:51,"역시사람은 근거를가지고 냉철한팜단을해야함
- dc official App"
(진지) 오늘 점심.jpg,2021-11-07 01:46:30,"우승ㅇㅇ
- dc official App"
운동할때 쓸려는데 골전도 헤드셋 써본사람?,2021-11-07 01:46:20,"누구아이디어냐 탈론똥쌌다고 저딴걸시켜서 042만드네
- dc official App"
죳댄듯ㅋㅋㅋ,2021-11-07 01:46:12,"사람들 케이블 만든거 보면 패브릭 재질로 되어있던데 어디서 구매하는지 찾아도 안보이는데
어디서 구할 수 있음?"
벤픽에서 이미짐,2021-11-07 01:45:28,"싼건 중국산이고 배송비 4만인데
짝퉁이려나
리뷰 6개 있는건 괜찬다고 하는데"
아니 시발 어떻게 담원이 털리는거지,2021-11-07 01:44:56,ㅇㅇ
신드라 트런들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개그듀오,2021-11-07 01:44:49,"ㅇㄱㄹㅇ
- dc official App"
동화가 바이퍼잡은건잘했는뎈ㅋ,2021-11-07 01:44:30,다시해 ㅋㅋㅋ
버즈라이브 일주일전에 당근에서 8.5에 샀는데 7.5에 되팔면,2021-11-07 01:44:02,
캐니언쇼메가해야하는데 트런들이랑 신드라 ㅋㅋ 겜지겟단거지,2021-11-07 01:42:18,"그정도네
- dc official App"
바이퍼엔딩 ㅇㅇ,2021-11-07 01:41:00,
에어팟프로 하루 사용 후기,2021-11-07 01:37:58,"그정도네
- dc official App"
아모른직다;,2021-11-07 01:37:42,
edg가이긴다했잖음 ㅋㅋ,2021-11-07 01:36:25,"그정도네
- dc official App"
x26 pro랑 x16이랑 비청중,2021-11-07 01:35:54,"죳땐다 ㅅㅂ





- dc official App"
담원 승리!!!!!,2021-11-07 01:32:45,"진짜 개그쇼네

골드랭크보는거같네
- dc official App"
광군절날 옥나노 살래,2021-11-07 01:32:34,재미없어..
Ie900 250만원 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021-11-07 01:32:32,다시해 ㅋㅋㅋ
th610 예쁘게 생겼는데,2021-11-07 01:25:40,
윾토피아 팔려고 하는데,2021-11-07 01:23:17,"그정도네
- dc official App"
케이블 단자 종류가 3.5 4.4 6.2 크기 차이임?,2021-11-07 01:17:58,"그정도네
- dc official App"
nc700 청음했는데 좆같던데,2021-11-07 01:17:47,"그정도네
- dc official App"
멍둥어 김채원 96취준생 다 있넹,2021-11-07 01:11:01,"죳땐다 ㅅㅂ





- dc official App"
Tidal Hifi랑 일반 음원 차이 왤캐 심하게 느껴지지..,2021-11-07 01:10:29,"진짜 개그쇼네

골드랭크보는거같네
- dc official App"
방탄보고 방탄이라카면 좀 틀딱같음?,2021-11-07 01:10:11,재미없어..
그라도 ps1000e 짧은 후기............와 실망감.....,2021-11-07 01:08:50,재미없어..
나 굉장히 고민중이다,2021-11-07 01:06:29,"좃쓰레기 기둥하나올리네 ㅋㅋ
- dc official App"
내가 득삼으로 결정한 이유,2021-11-07 01:05:24,- dc official App
xm4 왜 안되나 했는데,2021-11-07 01:03:38,"귀에 걸어버리고 사용하는 형태인데

오픈형이랑 다르게 아에 닿지도 않는거같은데

청력에도 좋을거같은데

괜찮음?"
댁앰이 한대 사고 싶단 말이죠?,2021-11-07 01:03:31,재미없어..
락음악 주로 듣는데 어떤 이어폰이 좋냐?,2021-11-07 01:03:10,"좃쓰레기 기둥하나올리네 ㅋㅋ
- dc official App"
보스 qc45 vs nc700 고민중,2021-11-07 01:03:08,- dc official App
어느 갤러리를 가도 다 롤드컵 이야기 뿐이야..,2021-11-07 01:48:36,재미없어..
레오나가 잘물어도 킬로안이어지는거봐라,2021-11-07 01:46:51,"좃쓰레기 기둥하나올리네 ㅋㅋ
- dc official App"
(진지) 오늘 점심.jpg,2021-11-07 01:46:30,- dc official App
운동할때 쓸려는데 골전도 헤드셋 써본사람?,2021-11-07 01:46:20,"귀에 걸어버리고 사용하는 형태인데

오픈형이랑 다르게 아에 닿지도 않는거같은데

청력에도 좋을거같은데

괜찮음?"
죳댄듯ㅋㅋㅋ,2021-11-07 01:46:12,중국몽ㅋㅋㅋㅋ
벤픽에서 이미짐,2021-11-07 01:45:28,"이기면 ㄹㅇ 한타의신담원 ㅇㅈ
- dc official App"
아니 시발 어떻게 담원이 털리는거지,2021-11-07 01:44:56,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시발 두시까지 있었는데 
신드라 트런들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개그듀오,2021-11-07 01:44:49,"귀에 걸어버리고 사용하는 형태인데

오픈형이랑 다르게 아에 닿지도 않는거같은데

청력에도 좋을거같은데

괜찮음?"
동화가 바이퍼잡은건잘했는뎈ㅋ,2021-11-07 01:44:30,중국몽ㅋㅋㅋㅋ
버즈라이브 일주일전에 당근에서 8.5에 샀는데 7.5에 되팔면,2021-11-07 01:44:02,"이기면 ㄹㅇ 한타의신담원 ㅇㅈ
- dc official App"
캐니언쇼메가해야하는데 트런들이랑 신드라 ㅋㅋ 겜지겟단거지,2021-11-07 01:42:18,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시발 두시까지 있었는데 
바이퍼엔딩 ㅇㅇ,2021-11-07 01:41:00,"암것도못히고 걍죽네 교존하니
- dc official App"
에어팟프로 하루 사용 후기,2021-11-07 01:37:58,"ㅋㅋ
- dc official App"
아모른직다;,2021-11-07 01:37:42,"ㅋㅋ
- dc official App"
edg가이긴다했잖음 ㅋㅋ,2021-11-07 01:36:25,"버즈라이브 일주일전에 당근에서 8.5에 샀는데 7.5에 되팔면 엄청난 손해임?

그냥 별로 쓸일이없어서 .ㅠㅠ

운동할떄 쓸려고 삿는데

생각보다 착용감이 불편하더라고 ㅠ

그래서 걍 스피커 켜놓고 운동할려고 ㅠㅠ

아니면 운동할떄 쓰는 골전도 이어폰?

골전도 이어폰 (헤드셋) 써본 사람 후기있음?

난 음질 안좋아도 상관없는데

귀만 편하면되서..

버즈라이브 팔고 그냥 골전도이어폰 사보려고함 "
x26 pro랑 x16이랑 비청중,2021-11-07 01:35:54,"동화를 믿나? ㅋㅋ
- dc official App"
담원 승리!!!!!,2021-11-07 01:32:45,"아펠주고 직스하는게 구마한텐 먹혔는데

바이퍼는 안대지;;
- dc official App"
광군절날 옥나노 살래,2021-11-07 01:32:34,"소니 XM4샀다가 귀 씨발 조온나 이물감느끼고 불편하고 빡쳐서 반품하고

빅스마일때 23만에 풀렸길래 팟프로 입문함

시발 그좆같은거 끼다 이거 끼니 낀지 안낀지 구별안갈 정도로

착용감좋네; 방금 3~4시간 한번도 안뺐다가 띠링소리나서 먼가했더니 배터리 10퍼남았더라 ㅋㅋㅋㅋ 와 이렇게 장시간 연속 사용한거 첨이다 만족감 ㅆㅅㅌㅊ

블투이어폰에 음질은 사치같다 그냥 착용감 좋고 편한게 최고다 씨발"
Ie900 250만원 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021-11-07 01:32:32,
th610 예쁘게 생겼는데,2021-11-07 01:25:40,"동화를 믿나? ㅋㅋ
- dc official App"
윾토피아 팔려고 하는데,2021-11-07 01:23:17,"동화를 믿나? ㅋㅋ
- dc official App"
케이블 단자 종류가 3.5 4.4 6.2 크기 차이임?,2021-11-07 01:17:58,"아펠주고 직스하는게 구마한텐 먹혔는데

바이퍼는 안대지;;
- dc official App"
nc700 청음했는데 좆같던데,2021-11-07 01:17:47,"소니 XM4샀다가 귀 씨발 조온나 이물감느끼고 불편하고 빡쳐서 반품하고

빅스마일때 23만에 풀렸길래 팟프로 입문함

시발 그좆같은거 끼다 이거 끼니 낀지 안낀지 구별안갈 정도로

착용감좋네; 방금 3~4시간 한번도 안뺐다가 띠링소리나서 먼가했더니 배터리 10퍼남았더라 ㅋㅋㅋㅋ 와 이렇게 장시간 연속 사용한거 첨이다 만족감 ㅆㅅㅌㅊ

블투이어폰에 음질은 사치같다 그냥 착용감 좋고 편한게 최고다 씨발"
멍둥어 김채원 96취준생 다 있넹,2021-11-07 01:11:01,
Tidal Hifi랑 일반 음원 차이 왤캐 심하게 느껴지지..,2021-11-07 01:10:29,"난 담원도 맞춤 ㅅㄱ
- dc official App"
방탄보고 방탄이라카면 좀 틀딱같음?,2021-11-07 01:10:11,"아펠주고 직스하는게 구마한텐 먹혔는데

바이퍼는 안대지;;
- dc official App"
그라도 ps1000e 짧은 후기............와 실망감.....,2021-11-07 01:08:50,"소니 XM4샀다가 귀 씨발 조온나 이물감느끼고 불편하고 빡쳐서 반품하고

빅스마일때 23만에 풀렸길래 팟프로 입문함

시발 그좆같은거 끼다 이거 끼니 낀지 안낀지 구별안갈 정도로

착용감좋네; 방금 3~4시간 한번도 안뺐다가 띠링소리나서 먼가했더니 배터리 10퍼남았더라 ㅋㅋㅋㅋ 와 이렇게 장시간 연속 사용한거 첨이다 만족감 ㅆㅅㅌㅊ

블투이어폰에 음질은 사치같다 그냥 착용감 좋고 편한게 최고다 씨발"
나 굉장히 고민중이다,2021-11-07 01:06:29,
내가 득삼으로 결정한 이유,2021-11-07 01:05:24,
xm4 왜 안되나 했는데,2021-11-07 01:03:38,"난 담원도 맞춤 ㅅㄱ
- dc official App"
댁앰이 한대 사고 싶단 말이죠?,2021-11-07 01:03:31,"쉽지 않네
x26 pro가 더 커서 한 -7~-8dB 해야 볼륨 비슷한거 같은데

먼가 x16이 더 깔끔한 느낌남"
락음악 주로 듣는데 어떤 이어폰이 좋냐?,2021-11-07 01:03:10,"에??????






- dc official App"
보스 qc45 vs nc700 고민중,2021-11-07 01:03:08,태블릿에 디엠덱 연결하고 쓸거야
"'야, 혀언놈.'",2021-11-07 01:02:44,장난하나 ㅋㅋㅋㅋㅋㅋㅋㅋ
지듣노,2021-11-07 01:00:10,"평가 엄청 나쁘네
중고나라에 떠서 순간 혹함"
롤드컵 피말리네시발....,2021-11-07 00:59:25,태블릿에 디엠덱 연결하고 쓸거야
한짤요약 재탕하러 왔다,2021-11-07 00:58:39,"에??????






- dc official App"
걍 대충 들어,2021-11-07 00:57:01,장난하나 ㅋㅋㅋㅋㅋㅋㅋㅋ
점마 evr 극찬한이유,2021-11-07 00:56:58,장난하나 ㅋㅋㅋㅋㅋㅋㅋㅋ
의심ㄴㄴ,2021-11-07 00:52:03,"평가 엄청 나쁘네
중고나라에 떠서 순간 혹함"
뉴비 꼬다리 추천 부탁...,2021-11-07 00:51:46,"두달썼는데
얼마에 팔아야 될까
AVICII"
이거보면 슬프더라,2021-11-07 00:49:20,"입문이라 크기 다른거 말고 는 잘 모르겠는데 득삼플 사서 3.5 단자 밖에 없음
언밸런스 밸런스 그런거도 있던데 그런건 뭐임?
3.5짜리 단자에 4.4 케이블을 변환 단자로 3.5로 바꿔서 꽂으면 소리가 달라지거나 뭐 그런거임? 알려줘 "
그냥 사지마,2021-11-07 00:48:38,"코스트코에서 청음했는데 저음쎄서 붕붕대고 엄청 먹먹히던데
음원이 문제였을까? 아님 원래 그러냐?"
오타쿠드라,2021-11-07 00:46:04,이게 내가알던ㅁ이헤갤이얌ㅜ
막귀 부계정 파냐 ㄷㄷ,2021-11-07 00:43:05,"이상하다..

나 분명 ABX 블라인드 테스트에서 음질 구별 못한다구 나왓는대.."
갤럭시쓰는데 아이폰XS사서 혼종됌,2021-11-07 00:41:06,요즘 애덜 BTS라 캐야 알아묵는다는거 진자임?
