,tit,body,comment,time,keyword
148,나드 M33 과 ﻿포칼 Chora 826,"현재 캠브리지 CXA80과 CXN 을 JBL 4307과 쓰고 있고 (소리가 만족스럽지 못하네요)안방에서는 파워노드2I를 저가 북쉘프와 물려서 쓰고 있습니다. (나름 정교합니다.)​최근 나드 M33이 땅기기 시작합니다. 더불어 스피커는 포칼 Chora 826 이 디자인이 이뻐보이고요.M33을 살 경우 파워노드와 연동되는 Blueos가 위력을 발휘할 것 같아서 더 관심이 가는데요.앰프 자체의 성능을 잘 모르겠어요. 아무래도 분리형도 아니고 가격대도 있으니 네임 노바와 비슷한 급이라고 생각하면 되겠죠? 당연히 음향의 성향 차이는 있을테고요. ​우문이지만, 스피커와, M33중 어느것을 먼저 사는게 경험칙상 나을까요? (가정의 평화를 위해 둘 다 살 수는 없는 상황임다.)그리고 캠브리지 CXA80 나 파워노드2I로 포칼 Chora 826을 울릴 수 있을까요?​​​​","[['저는 m33에 중고스피커를 추천드립니당..'], ['중고라면 어떤 스피커가 좋을까요?'], ['여기서는 취향 문제이셔서..\n말씀 드리기 어렵네요..\n그래도 첫 시작이시라면 프로악이나 포칼 추천드리고 싶습니다. \n나드 m33이나 유니티 노바 뮤조2 처럼 환급성 좋은 제품은 중고로 사서 중고로 팔아도 리스크가 적은 것 갈습니다.\n\n중고로 셋팅하시고 취향에 안 맞으시면 듣다가 다시 파셔도 문제 될것이 없을 것 같습니다. 가격도 시세대비 더 싸게 내 놓을수도 있구용'], ['아무래도 스피커가 제일 체감이 크니 스피커부터.. 그리고 앰프를 맞춰주시는게 좋을 것 같네요'], ['앰프 사고 스피커 입문기들 돌려듣기도 재밌죠 ^^'], ['10인치 우퍼가 제대로 구동이 안 되는 건가요..?'], ['거실 시스템은 잘 되는지 안되는지 잘 모르겠지만, 마음에 드는 정확한 소리는 아닙니다. 그냥 울림통 소리?'], ['코라 반드시 들어보고 구입하세요. 저음이 너무 부족해서 북셀프에 가깝습니다.'], ['아.. 감사합니다. 디자인이 이뻐서 그만..'], ['소리샾 가서 청음해봤는데, 제 취향에는 디자인이나 음색이 네임 노바가 한 수 위네요. 코라는 청음도 못하고 프로악만 들었습니다. 클래식에 특히 좋고, 보컬도 괜찮았습니다. 노바와 프로악으로 김윤아의 집으로 가는 길 듣는데 감동.. 그러나 스픽이 너무 비싼거라 일단 노바만 기회를 노리는 걸로 턴했습니다. 다만 노바가 포노 단자가 없는게 흠이네요..']]",2021.09.07. 10:53,스피커
149,Jbl4312,jbl4312G 랑 jbl4312se 고민중에 있습니다 뭐가 더 나을까요,"[['저는 G요'], ['4312G'], ['제가 착각했네요4312se가 오래된 구형스피커인지 알았습니다.아래분 설명대로 취향에맞게 선택하세요~'], ['G나 SE나 비슷할건데요. 4312는 SE부터 확 바뀌었습니다.']]",2021.09.07. 09:43,스피커
150,피에가 coax 311 에 대한 마음을 멈추고 싶습니다. 그래서 피에가 coax 311 단점을 지적해주세요.,원래 청음을 하고 구입해야 맞는데 시간이 없다보니 청음이 쉽지가 않아요. 그런데 왠지 자꾸 피에가 coax 311에 자꾸 끌려요. 그래서 피에가 coax 311을 듣고 실망했던 점을 알려주시면 욕심을 멈출 수 있을 것 같습니다. 피에가 coax 311 단점을 지적해주세요. 감사합니다.,"[['실제로 사용하는사람이 그닥 많지않은 스피커로 알고있습니다.'], ['감사합니다. 사람들이 많이 사용하지 않는데는 다 이유가 있겠지요. 욕심을 멈추는데 도움이 되었어요. 가장 근본적인 부분을 지적해주셔서 감사합니다.'], ['제이름 클릭후 게시글보기 누르시면 다른환경의 여러매칭 영상과 설명이 있으니 찬찬히 찾아서 들어보시면\n\n가야할길이 희미하게나마 보이실 겁니다.\n\n스마트폰이면 이어폰이나 헤드폰으로 들으시거나 하이파이 스피커로 들으세요'], ['감사합니다. 꼭 방문해서 게시글 확인할께요. 고맙습니다.'], ['비싸요.'], ['감사합니다. 요새 포칼 소프라 1도 중고로 많이 나오고 있는 점을 고려하면 피에가는 진짜 비싼 것 같아요. 참았다가 중고로 나오면 구입해야겠어요. 욕심을 멈추는데 큰 도움이 되었습니다.'], ['못생겼어요'], ['맞습니다. 인터넷의 사진으로 볼 때는 그럴듯해보여도 막상 보면 못생겼을 거예요. 감사합니다.'], ['""피해가"" 야 해서 ""피에가""군요. 사운드의 단점도 지적해주시면 욕심을 멈추는데 결정타가 될 것 같아요. 사운드의 단점도 알려주세요.'], ['311의 단점은 C211이 아니라 C111 트위터를 사용한다는 부분으로 생각되며, 그런 상태에 비해서 소비자가가 너무 높다는 부분이겠죠.'], ['진짜 제가 바라던 지적이었습니다. 조금 더 기다렸다가 C211 트위터가 하위기종에 적용되면 그 때 사야겠군요. 감사합니다.'], ['제대로 들으려면 매칭이 생각보다 쉽지 않습니다. 일단 앰프의 밀어주는 힘이 중요합니다.'], ['까다로운 스피커였군요. 좋은 지적 해주셔서 고마워요. 욕심을 멈추는데 큰 도움이 되었습니다. 감사합니다.'], ['보상판매 조건이 좋아서 결국 피에가 Coax 311 구입했습니다. 도착하면 들어보고 어떤지 글 올리겠습니다. 좋은 의견 주셔서 감사했습니다.'], ['제가 311전 모델 coax 10.2 쓰고 있습니다. 소프라1도 같이 쓰고 있는데 둘다 개성있고 좋은 스피커죠. 311로 갈아탈까 생각도  해봤지만 10.2를 방에서 쓰고 있어서 구지 안바꾸고 있습니다.^^ 10.2는 거실서 쓰기엔 저음이 좀 아쉬웠는데 311은 어떤지 궁금하네요.'], ['자디스 I88  에 연결해서 사용하고 있습니다. 아주 좋습니다. 제가 느끼기에는 저음도 충분했습니다. 인크로저가 철제여서 그런지 다른 스피커에서 나지 않는 소리가 들립니다. 그림으로 비유를 하자면 쇠라의 점묘파 그림 같은 느낌입니다. 저는 아주 만족합니다. 다만 앰프를 타는 경향이 있습니다.  진공관 앰프이지만 유니스 리서치 퍼포먼스에서는 자디스 I88 에서처럼 소리가 좋지 못합니다. 골드문트를 매칭했을 때도 아주 좋지는 않았습니다.']]",2021.09.07. 09:31,스피커
151,B&W 805 뒷벽 옆벽과의 거리 어느정도 띄어야 좋은가요?,"안녕하세요?​3m x 3.3m의 작은 골방에서 B&W 805를 사용해보려하는데, 작은 골방에서 사용해도 좋은 소리 날까요?​그리고 뒷벽 옆벽과의 거리 많이  띄어놓아야하나요??​​","[['아래 주소를 참고해보세요.www.acoustic.ua/forms/calculator2.en.html단위는 cm이고 방의 크기와 스피커간 거리를 입력하시고 OK 클릭하시면 자동 계산됩니다.일반 가정에서는 위 조건을 만족시키기 쉽지 않으니어느 정도만 참고 하시면 좋을 듯 합니다.'], ['링크 참고해서 스피커 위치를 조정해 봤더니 공간감, 현장감, 스테이지 등 소리가 많이 좋아졌습니다.낑낑대던 문제를 해설서를 참고한 느낌입니다.정보 감사드립니다^^'], ['좋은 소리가 난다니 다행입니다.즐거운 음감 생활 하셔요~'], ['감사합니다'], ['상황에따라 다릅니다.뒷쪽거리보다 청취위치와의거리 스피커와 스피커사이의 거리가 더중요합니다.참고로 저는 기준보다 뒷쪽으로 더붙이는 편입니다.'], ['감사합니다'], ['아파트에서는 듣는 음량을 줄이고 벽에 가깝게 배치시킬 수 밖에 없죠.'], ['감사합니다'], ['805가 전면 덕트라 큰 영향은 없는거 같습니다^^'], ['감사합니다'], ['케바케라 직접 요리조리 해보시고 가장 좋은 소리가 나오는 위치에 두시면 됩니다'], ['감사합니다']]",2021.09.07. 08:42,스피커
152,스피커 케이블,드디어 150A를 들였습니다.1가지 좀 궁금해서 질문 좀 드립니다.노틸러스 805를 정리 하려니 조 스피커 케이블을 150에 연결해 보고 싶은 충동이 생기네요;;방법이 있을까요?소리가 조금 좋아질까요?도와주십시요~~,"[['바이와이어링 케이블이네요..  테스트기로 통전 테스트 해서 해당되는 두가닥씩만 앰프와 스피커에 연결하면 됩니다.쇼트나지 않도록 사용하지 않는 단자는 절연처리 제대로 하셔야 합니다.   근본적으로는 사용하지 않는걸 추천드립니다. 잘못하면 앰프 사망. ㅋ'], ['아...\n우와 감사합니다'], ['싱글케이블 구해서 사용하세요'], ['감사합니다']]",2021.09.07. 07:43,스피커
153,"골드문트 390.5 에 피에가 Coax 311, 엘락 벨라 BS 403, 포칼 소프라 1, B&W 606 s2 중에서 어느 것이 어울릴까요?","골드문트 390.2 에 KEF R3 로 잘 듣고 있었습니다. 그런데 약간 안개낀듯한 음색이 있어서 골드문트 390.5 로 바꿨어요. 그리고 나서 해상도는 좋아졌지만 KEF R3 에서 옛날 같이 고급스러운 소리가 안 나와요. 다시 390.2로 돌아갈까 생각했는데 이미 물건이 팔려서 돌아갈 수가 없습니다. 그래서 스피커를 바꿜볼까 생각합니다. ​피에가 Coax 311, 엘락 벨라 BS 403, 포칼 소프라 1 그리고 조금 체급은 낮지만 B&W 606 s2 중에서 어느 것이 제일 잘 어울릴까요? 청음하는 것이 제일 좋지만 요새 너무 정신이 없어서요. 피에가 Coax 311 청음하려고 인천까지 가게될 것 같지는 않아서요.​도움 부탁드립니다. 감사합니다. ​​","[['개인적인 생각으론 프로악의 D2스피커를 추천드려보고 싶네요^^고음 청량한걸 원하시면 팬오디오 뉴센야 강추드리구요.'], ['고르신 스피커중에는 소프라1 > 벨라 BS403 > 606 s2 같습니다. 피에가는 제가 안들어봐서 패스요.. ㅌㅌㅌ'], ['감사합니다. 알려주신대로 프로악 D2를 생각해봐야 하겠어요. 빨리 좋은 답변 주셔서 감사합니다.'], ['소프라1 이 잘맞을것 같네요'], ['감사합니다. 과거에 포칼 코라 826 사용하면서 조금 안 맞는다고 생각이 들어서 망설였는데 포칼 소프라 1 도 생각해봐야겠어요.'], ['둘다 써본 입장에서 코라 826 과 소프라1은 완전 다른 스피커입니다^^'], ['맞습니다. 소프라 1 이 아무래도 맞을 것 같습니다.'], ['소프라1 추천드립니다 가성비하나는 정말 좋더군요'], ['감사합니다. 요새 중고가 많이 나와서 가격도 맞는 것 같아요. 도움 주셔서 감사합니다.'], ['프로악 d2 하고 소프라1 가격다른 만큼 체급도 다르고음질도 차이가 많이납니다 .제가 d2 1년넘게 운용했었고 지금은 소프라1 운용하고 있는데 소리결이 완전!~~~~ 조금이 아니라 완전 다릅니다.저도 소프라1 권해드리고 싶네요.'], ['감사합니다.  골드문트 390.5 로 바꾸고 조금 실망했었는데 포칼 소프라 1 을 매칭하면 훨씬 더 나을 것 같아요. 고맙습니다.'], ['결국 피에가 Coax 311을 구입했습니다. 많은 분들이 걱정하신대로 골드문트와는 잘 맞지 않았습니다. 하지만 자디스 I88 에 너무나 잘맞는 스피커여서 예상치 않은 즐거움을 경험하고 있습니다. 모든 음이 마치 분무기로 뿌려지듯이 공간에 퍼지는 느낌이 진공관 클래스 A  앰프에 잘 맞습니다. 째즈나 소프트롹에 잘 맞습니다.']]",2021.09.07. 00:45,스피커
154,추천부탁드립니다,카페와 와인바에서 쓸 예정입니다.예산은 300정도 생각하고있습니다턴테이블 포노엠프 엠프 스피커 추천 해주시면 감사하겠습니다.중고도 가능하니 부탁드립니다!!,"[['공간이 중요한데요, 홀이 20평 아래라고 하면 JBL 10인치 이상 빈티지 우퍼모델(L112, 4312등) 중고 구입 혹은 클립쉬 헤레시, 포르테 중고 구입 하시면 좋은 소리 기대해볼 수 있습니다.턴테이블은 업장에선 자동보단 수동이 좋고 해당 분야 강자는 테크닉스 sl1200 시리즈입니다. sl1200mk2, sl1200mk3 추천드립니다.포노엠프는 가성비로는 캠브릿지오디오나 schiit mani 추천드립니다.앰프는 사실 빈티지 마란츠 리시버가 참 좋은데.. 워낙 오래되서 폭탄밖에 안남은 느낌입니다. 적당히 타협해서 데논의 보급형 혹은 중급형을 구입하시면 좋을 듯 하고, 그마저도 예산이 부족하시면 중국산 알리발 복각앰프나 진공관앰프도 괜찮습니다.개인적으로 강추드리는 제품은 하이파이로즈 rs201a 입니다. 네트워크 플레이어겸 앰프인데, 앰프 성능은 카페, 와인바용으로는 부적합할 수 있으나 전용 앱에서 벅스나 타이달 재생하면서 아주 편하게 음악 관리할 수 있어서 강력 추천드립니다.'], ['혹시나 스피커를 신품으로 해야 한다면 아래 두 스피커 추천드려봅니다.엘탁스 궤짝 https://www.wassada.com/view.php?num=463209&tb=&count=&category=2522r30&pg=1마그낫 궤짝https://avprime.co.kr/goods/goods_view.php?goodsNo=1000002493'], ['1:1 채팅 드렸는데 혹시 보실 수 있을까요 ?']]",2021.09.06. 23:52,스피커
155,스피커 선택 고민(JBL L100 VS ATC scm20),현재 애드컴 분리형에 jbl l100을 물려서 듣고 있습니다. l100에 불만은 없는데 얼마전부터 atc scm20이 계속 눈에 들어 옵니다. l100대신 atc scm20을 선택하는게 옳은일 일까요?주로듣는 장르는 클래식말고 모든 장르 다 듣습니다. ​,"[['20을 들여서 들어보고 결정해야 하지 않을까요?'], ['그렇쵸? 그런데 매물도 없거니와 지방이라 직거래하기가 쉽지 않습니다.'], ['궁금하시면 들어보셔야지요. \n상태좋은 20은 아마 무적일겁니다.'], ['ㅎㅎㅎ 그런가요?'], ['제생각에 수피카 1조로 모든음악을 만족스럽게 재생하려면 아마 가격이 수 억도 모자랄겁니다. 대편성 한조. 보칼 한조. 두루두루 한조 면 싸게 세팅 할 수있지요.'], ['저도 두 조 추천드립니다. 내가 좋아하는 음색에서 장르를 타협할 수 없다면 두 조 이상 가야 합니다..'], ['제 생각도 최소 두조는 운용해야 좋다고 생각합니다......^^'], ['전혀 다른 성질의 스피커를 가지고 고민하시는군요.JBL은 전통적으로 울리기 쉬운 스피커이고, ATC20은 극악으로 울리기 어려운 스피커 입니다.ATC20에 대한 막연한 환상을 많이 가지시는데, 광고빨 인지 의외로 애증을 격고 있는분들이 많이 있습니다.제가 예전에 크렐앰프로도 포기한 제품 이었습니다.딴딴하기는 한데, 저음이 그리 많지는 않습니다.ATC를 경험하시고 싶다면, 차라리 ATC19로 가세요.그리고, 밀폐형 스피커들의 대부분의 특성이 어느정도 음량을 들어야 들을만한 소리가 나옵니다.매장에서 혹해서 구입하는경우가, 대부분 큰 음량으로 틀어주거든요.그러나, 집 환경은 전혀 다릅니다.'], ['야마하 ns-1000도 있었는데 중고음은 상당히 좋으나 저음때문에 L100에 밀려서 방출되었답니다.크렐앰프로도 포기했다니 울리기 힘든 스픽인것 같습니다.저음이 많치 않다는 말씀들으니 다시 생각 해 봐야 겠습니다. 12인치 우퍼와의 비교는 아닌가 봅니다.'], ['스펙상 atc20은 저음이 적습니다 저음을 내려면 통울림으로 내야 합니다 그래서 울리기 힘들다라는 말을 합니다 3039님 의 추천해주시는  atc19 저도 추천 해봅니다.'], ['솔직히 까놓고소리로만 판단하면 다운이죠.atc 50이상되어야 제이비엘 12인치 괘짝이란 비벼볼만 하다 생각합니다.'], ['그정도면 다시 생각 해 봐야겠습니다. 답변 감사합니다.'], ['atc20은 제대로 울리기가 어려운 스피커가 아니고 원래 저역이 적은 스피커 입니다.그리폰 분리형에 물려도 저역이 깊고 풍성하게 나오지 못합니다.중고역은 상당히 좋고 사실적이고 저역도 양감이 적지만 무지 단단하긴 합니다만엘백이 듣다 들으면 적응못하실겁니다.'], ['클래식을 안들으시면 jbl을 쓰시는게 무난하실겁니다.ATC는 섬세한 터치도 의뫼로 강점을 보입니다'], ['jbl L100은 울리기 쉬운 반면 atc20은 atc 중에서도 제대로 울리기 매우 힘든 스피커입니다. \n자주 듣는 장르도 고려하시면 좋 ㅈ것 같네요~~^^'], ['보컬의 음색을 즐기신다면 atc 추천하고 싶습니다']]",2021.09.06. 23:19,스피커
156,안방 서브시스템 파워노드에 물린 스피커 추천 부탁드려요..,"거실 메인시스템 전기 먹이기도 귀찬고, 판 갈아주고 시디 바꿔주기도 귀찬은 귀찬니스트입니다...​안방에 간단히 인터넷라디오 듣고 타이달같은 스트리밍서비스도 새롭게 도전해서 한 번 가입해 보고 하려 합니다.블루사운드 앱이 편리하고 접근하기 용이해서 무조건 앰프는 ""파워노드""로 결정했습니다.아는 샵 사장님은 펌푸가 있다고 다른 놈들을 추천하시는걸 과감히 뿌리치고요...ㅎㅎ​클래식 인터넷방송 이나 클래식 현악,실내악 위주로  BGM처럼 듣고자 합니다.​선배님들~~~안방용 작고 똘똘한 스픽 추천 바랍니다..현악좋아해서 중.고역이 좋았으면 하는 욕심이 있네요..","[['100이상으론 프로악, 다인, 엘락, 하베스, B&W, PMC북셀프 \n100이하에선 자비안 구형, 모니터오디오 신형, 캐슬신형, PMC구형, 입실론2, 하이든그랜드, 다인구형, ATC 정도 생각나네요'], ['감사합니다. 답변주신 기기들 찬찬히 검색해보겠습니다.~~'], ['탄노이 오토그라프 미니요 ㅎㅎ']]",2021.09.06. 22:28,스피커
157,톨보이 스피커 받침 뭐가 좋을까요?,안녕하세요~ 저렴한 톨보이 스피커를 사용중인데아파트 아래층 소음 방지 및 뽀대? 용으로 놓을 만한받침이 뭐가 있을까요? 너무 고가 제품말고적당한 괜찮은 대안이 있을까 검색해도 보이지 않아서잘 아시는 회원님께 도움을 청합니다추천 좀 부탁드립니다​현재는 아래와 같이 다이소 진동패드를 받쳐서사용하고 있는데 뽀대는 안나네요 ㅎ,"[['오석+고무발, 스파이크+슈즈, 오석+스파이크 등이 괜찮을듯 합니다^^'], ['감사합니다 지금 오석 검색하고 있네요~ㅎ'], ['가끔은 중고나라에 올라올 때 있어요.'], ['전 충격방지스폰지-오선-까발로2슈즈-스피커.. 이렇게 하고 있습니다. 아랫집 진동도 싫지만 제 오디오 소리가 나빠지는 것도 싫구요. 제가 생각한 최선입니다.'], ['올리신 글 정보 확인했습니다 ㅎ 까발로2 슈즈는 좋아보이는 만큼 가격도 싸네요 ㅜ'], ['저렴한 알루미늄 스파이크 슈즈 셋 사시면 될 것 같은데요 스피커 이쁘네요 ^^'], ['도움 감사합니다 스피커가 저렴한거라 최선의 예산으로 고민하고 있었네요 ~ 슈즈 스파이크 부착형으로 고민하고도 있었구요~'], ['8개에 슈즈포함 배송비까지 3만초반정도 하네요'], ['구매처가 알리인가요? ㅎ'], ['저는 스파이크 밑에 다이소에서 단단한 고무나무로 만든 도마 2개 사서 깔았습니다 나무를 깔면 나름대로의 소리특성이 느껴지는것 같습니다'], ['네 감사합니다 저도 다이소 갔다가 보고 잠시 고민한적이 있었네요~'], ['오석 스파이크 슈즈 등, 방진패드 스파이크 슈즈, 스파이크 슈즈 뭐 사용방법은 많겠네요..종류랑 가격도 천차만별도다리, 까발로, 넙치, 뭐 등등 슈즈도 천차만별입니다.하지만 이런부분으로 층간소음은 해결되지 않습니다.^^ 층간소음은 스픽진동때문이 아니라저음의 공진음때문에 발생하는거니까요...'], ['자세한 설명 감사합니다 모르던 층간소음에 대한 이해가 되었네요 ㅎ'], ['안녕하세요 와 후기도 정말 없고 제가 사려고 하는 야마하 ns-f51 가지고 계시네요 ㅠㅠ제가 쓴 글 보시면 제일 첫 비교대상으로 생각하는데...33평 아파트 거실에서 영화 보는 용으로 사용 하려고 하거든요혹시 지금 쓰시면서 느낌이 어떠신가요??층간소음이 발생한다거나.. 사운드도 궁금하구요..답변 해주시면 정말 감사하겠습니다!!!'], ['네 안녕하세요~ 저는 와이프 반대로 거실에 놓지 못하고 안방에서 사용하고 있습니다...앰프는 마란츠 \npm6006 과 사용중인데 솔직히 오린이라 조심 스럽지만 만족하며 쓰고 있습니다...참고고 아남 aa40앰프에 북쉘프 psb xb 조합도 함께 사용하는데 야마하가 꽉 채워주는 음장감이라고 할까요? 더 좋게 들리네요 ㅎ']]",2021.09.06. 21:30,스피커
158,스피커 에이징에 좋을 앨범 있을까요 ft.소프라2,aria936을 보내고 소프라2를 내일 들이는데​새스피커는 에이징이 필요하다는글을 많이 봐서​혹시 팝락등 장르불문하고 스피커 에이징에 좋은노래 아시면 추천좀 부탁드리겠습니다 꾸벅~,"[['제 개인적인 생각은 그냥 좋아하는 노래를 많이 듣다보면 어느 순간에 마법처럼 풀리더라구요.......그게 더 좋은 느낌을 받는 것 같았습니다.....제 개인적인 경험과 느낌이었습니다.....^^'], ['답변 감사드립니다. 조금더 빨리 풀리고 싶은 마음에 문의드렸네요ㅋ 잡식성이라서 일단 첫 노래는 cdp에 들어있는 핑크플로이드 베스트앨범으로 해볼까 하네요'], ['두아리파나 빌리아일리쉬같이 저음 강한 음악은 어떨까요?'], ['캬. 얼마전에 말씀하신 두가수들 앨범도 샀는데 참조하겠습니다'], ['옙 참조해서 해보겠습니다 감사합니다'], ['그냥 평소에 듣는 음악 들으면 되는 것 같습니다^^\n애이징에 너무 큰 의미는 두지 마세요\n분명 차이는 있지만 그렇다고 일부러 촉진시킬 것 까지 있나 하는 생각입니다'], ['넵 의견 감사합니다^^'], ['가능하면 한번에 오래 틀어놓으시는게 좋다네요 (포칼 에이징 매뉴얼은 20시간 이상)'], ['일단 며칠동안 작게라도 계속 털어놔야겠습니당. 감사합니다^^'], ['에이징을 해야 제대로된 소리가 나오는 스피커가있고\n첨부터 좋은소리가 나오는\n제품이 있죠 소프라2 같은\n경우는 에이징 변화가 크지\n않을겁니다.'], ['옙 감사합니다.~'], ['이런 것들은\n그냥 듣다보면 저절로\n되길 기다리면 되죠..\n다만 에이징을 해야 제대로된소리가 나는데\n그에이징 하는데 1년씩걸린다?\n근데 그걸 1년동안 꾹 참고 들어야 한다?\n이건 강제 에이징 해죠야죠.\n장터 같은데 잘 보시면\n에이징만 되면 진짜좋은 소리가 나는데\n몇개월 또는 몇주.. 심지어\n몇일만에  자기와 안맞는 다며\n내처지는 물건들 많이 나옵니다.\n오디오는 대부분 경험에 의한\n지식들이 많아서\n저절로 듣다보면 된다.\n(변화가 적거나 에이징이 금방되는 제품만 쓰신분)\n강제 에이징 돌려줘야한다.\n(변화가 크거나 에이징 오래\n걸리는거 사용하신분이나\n시간을 절약 하여 좋은소리 일찍 들어보고 싶은분)\n이렇게 정리 할수 있겠네요..\n전 후자 입니다..\n첨엔 저도 전자였는데\n진짜 에이징 오래걸리는놈을\n5개월간 듣다가\n강제에이징 몇일만에 애가 각성해서 감동적인 소리를\n들려주는걸 채험하고보니\n무조건 강제에이징 시키세요!\n라고 말하고 싶네요.'], ['에이징 파일은\n아이쿠감사 님 닉넴으로 검색 해서 나오는 무소음 파일\n무한반복 돌리면 댑니다.\n우퍼가 벌렁벌렁 할꺼에요.'], ['스피커 유닛 특히 트위터 수명이 생각보다 길지 않습니다. 물론 몇 년 안 쓰실 거면 좀 다른 이야기지요. ㅎㅎ 오래 쓰실 생각이시면 너무 과하게 하지 마시기 바랍니다.'], ['트위터 수명 있는지 몰랐네요 배우고 갑니다']]",2021.09.06. 21:11,스피커
159,칼라스스피커 케겔 쓰시는분 있나요?,​,"[['칼라스 오랜만에 듣네요..최근은  카페 운영하면서 예전보단 작지만 매니악적으로, 또는 튜닝전문으로 하시는듯 하더군요^^']]",2021.09.06. 20:02,스피커
160,네트워크 크로스오버 질문드려요..,안녕하세요..​유투브 알고리즘 때문에 스피커 크로스 오버라는걸 봤네요..ㅡㅡ;​그래서 저도 한번해보고 싶어서 자료도 찾아봤는데..​도대체 알방법이 없어서 질문드립니다..​psb image b6  쓰고있구요..​콘덴서 교체하려고 합니다..​질문1. 링크되어 있는 부품으로 바꾸면 되나요..? 바꾸면 좀 좋아질까요..?http://www.soundforum.co.kr/goods/goods_view.php?goodsNo=186785536,"[['안녕하세요.네트워크를 손보실려면 콘데서를 같은 용량으로 해야합니다.브랜드는 많이 있으니 맘에 드는걸로 하고  용량이 같아야 합니다.다만 콘덴서는 수동소자라 음질에 특별히 뭘 첨가하기 힘든데 가격이 저렴하니 마음놓고 해보셔도 됩니다.참고로 용량이 다르면 크로스오버 주파수가 틀어저 의미가 없습니다.'], ['네 알겠습니다..고맙습니다..'], ['바꿔도 크게 차이 못느끼실것 같습니다.스피커공작이라는 스피커 만드는 사람들 있는 카페에 가시면 자료 많습니다. 스공메뉴얼 상하권 두권 다 읽어 보시고요.'], ['유툽보고 함해보자 해서요.. 고맙습니다..'], ['콘덴서 같은 용량uf 으로 문도르프 오디오파일러 사용하시면되요 해상도 약간상승'], ['네.. 고맙습니다.']]",2021.09.06. 19:39,스피커
