,tit,body,comment,time,keyword
191,사운드스틱4 구매후 우퍼 조절이 필요합니다,안녕하세요오늘 가입한 초보입니다​기존에 거실에서 구글홈으로 노래를 듣다가좀더 좋은 소리로 듣고 싶어서 사운드 스틱4를 구매했습니다,"[['블루투스로 들으시면 휴대폰 재생일 것 같은데 재생 프로그램마다 음색 (Tone, EQ, Bass, Treble 등) 고음, 중음, 저음 등 조절 기능이 있습니다. \n\n휴대폰의 재생 프로그램에서 음색 조절해 보세요. 나름 평이 좋은 스피커인데 의외네요. ~^^\n'], ['취향 차이일수도 있지만 저희부부 다 공통적으로 우퍼조절은 필요하다고 생각이 들었습니다 \n유튜브 뮤직으로 들었는데 따로 조절은 없는거 같아요 ㅠㅠ\n\n도움 말씀 감사합니다!!\n']]",2021.03.22. 15:45,스피커
192,스피커 2단 쌓기,안녕하세요궁금한 점이 있어 여쭈어봅니디톨보이 스피커 2조 이용시 사진과 같이 두 개의 스피커를 2단으로 쌓아서 사용해도 될까요?공간이 좀 애매해서요​메인 스피커는 위층에 있는클랍쉬 kg4입니다앰프는 소니 TA-F555ES입니다​,"[['네~ 탑 쌓고 들으시는 분도 많습니다 ^^'], ['감사합니다\n그럼 메인앰프가 위, 아래 어디에 있어도 관계가 없을까요?'], ['스피커 말씀하시는거죠? 크게 상관은 없을듯 하네요.'], ['답변 감사합니다'], ['아~ 저는 왜 전화기만 보고있지요..빨깐 전화기 이쁘네요 ^^'], ['앗!! 감사합니다실제 통화도 가능한 전화기에요'], ['스피커 뒤집어 놓으면 더욱 좋습니다. 귀 높이에 트위터 배치.'], ['그런 방법도 있군요  감사합니다'], ['옛날에 ...공간이 부족해 스피커 탑 많이 쌓아놓았었어요 ㅎㅎㅎㅎ근데 애들 어린 집에서는 솔직히 좀 위험하다고 생각합니다.어떤 분 말씀대로 톨보이나 중형기 2단 쌓으면고움 밸런스가 무너져서 저도 트윗 거꾸로 해서 들었었습니다:)내무부장관 등짝 스매싱에 싹 모두 정리했죠 ㅎㅎㅎ'], ['다들 사정이 비슷하군요 그래서 저는 집이 아닌  직장에 설치했답니다'], ['감사합니다 시도해 보겠습니다']]",2021.03.22. 15:27,스피커
193,진공관앰프에 6옴 스피커 정답이 무엇일까요,"안녕하세요 회원님들 ! ㅎㅎ​미라세티 300b 진공관 앰프에 6옴 91db인 비엔나어쿠스틱 모짜르트 사용 중입니다.​진공관앰프는 옴을 잘 맞춰줘야 한다는데미라세티엔 4옴, 8옴이 있습니다.​스피커보다 낮게 물려줘야 한다 해서 4옴에 물려주고 사용했는데찾아보니 의견이 나뉘더군요.6옴 스피커는 옴수 상관없으니 8옴에 물려라,아니다 정석은 앰프 옴수가 더 낮아야 한다 4옴에 물려라.갑론을박에 갈피를 못 잡겠습니다.​진공관앰프.6옴 스피커는 어디에 물려줘야 하나요?​​벌써 봄이군요 ㅎㅎ행복한 하루 보내시길 바랍니다","[['8옴'], ['답변 감사합니다 ㅎㅎ'], ['들어보시고 소리가 더 좋은 곳으로요. 차이가 없으면 아무데나요. 어차피 스피커 임피던스가 6옴이라고 돼있어도 주파수별로 임피던스는 널뛰고 있어서 어떤 주파수에서는 4옴보다도 낮고 어떤 주파수에서는 8옴의 몇 배까지 올라갈 수 있습니다. 왜 어떤 사람은 4옴이라고 하는지, 어떤 사람은 8옴이라고 하는지 일리는 있으니 관김 있으면 참고만 하시고 결정하시면 될 겁니다.'], ['여러 의견 댓글을 봐도 초보자인\n제게는 조금 어렵더라고요ㅠㅠ 앰프에 무리가 안간다면 말씀주신 물려보고 소리 좋은쪽이 맞는듯 합니다 ㅎㅎ 감사합니다!'], ['저도 왔다 갔다 하고 있어요 기분 따라.. ㅋ'], ['소리 질나오는 쪽으로 거는거죠 뭐... 8옴이 힘은 좋을 것으로 예상 됩니다만...'], ['느낌상으로는 8옴이 좋을듯 하지만 혹여나 앰프에 무리가 가진 않을까 걱정되는 마음에 질문 드려봤습니다 ㅠㅠ 소리 잘 나오는쪽으로 물려봐야겠습니다 감사합니다 ㅎㅎ'], ['제 스피커가 6옴인데, 아무 생각없이 예전 스피커처럼 앰프 8옴에 물리고 1년 2년 쓰다가 아치 하고 앰프4옴 으로 바꾼지 몇 개월 되는데 차이를 못느낍니다 ㅠㅠ'], ['소리가 별 차이가 없다면 앰프 무리 덜 가는쪽이 맞을려나요..!?'], ['저도 이글 저글 읽어 보고 앰프4옴에 연결했어요. 지금 심정은 아무거나... 이정도는 무리 측에 끼지도 않나 봅니다 ..ㅎㅎㅎ'], ['저도 6옴인 하베스로 몇번 해 봤는데 차이를 못느끼겠네요. 앰프쪽이 낮은게 무리가 안간다길래 4옴에 연결해 씁니다.'], ['일단 저도 그렇게 쓰고는 있는데 8옴에 물려주면 소리가 더 좋다는 글을 보고.. 그 뒤로 계속 생각이 나더라고요ㅠㅠ'], ['저도 같은 고민을 했는데요. 저는 테스트를 조슈아벨의 바이올린소품집으로 하였습니다. 8옴연결 시에는 4오옴연결 혹은 TR앰프에서는 들리지않던 의외의 곳들에서 바이올린현의 떨림이 도드라집니다.  이런 느낌들이 제게는 바이올리니스의 개성을 살려주고 감성을 얻어주는 것 같아 상당이 좋게 들렸습니다. 4오옴 연결은 바이올린 소리가 좀더 자연스럽게 들렸구요.. 대체적인 의견이 6오옴 스피커에는 4오옴/8오옴이 모두 가능하다로 귀결되는 것 같아 본인이 좋아하는 것으로 선택해서 들으면 좋을 것 같습니다. 테스트를 대편성곡으로 하기 보다는 바이올린소품집으로 해보시길 추천드립니다.  그럼 어느정도 차이를 느끼실 수 있을 것 같습니다. 저는 EL34 싱글앰프를 사용한 경우에 해당합니다. 300B는 어떨지 궁금합니다.']]",2021.03.22. 15:26,스피커
194,인켈 프로10 스피커 수리,​​찾고 기다리던 궤짝 빈티지 중에 프로 10을 구해왔습니다. ​전주인분이 10년까지 잘 쓰시다 보관만 했다 하셨는데 ​한쪽 고음쪽 소리가 안나옵니다.  ​감안한 가격으로 가져왔으니 수리를 해야 할텐데 ​수원이나 수원에서 가까운 곳에 스피커 수리를 잘 해주시는 분이 있으실까요. ​​수리해서 소중하게 아껴 듣고 싶습니다.  ​혹시 아시는 분 꼭 조언을 부탁드립니다.,"[['어테뉴에이터 접점 청소를 먼저해보시는거 어떠세요 아마 접점 불량으로 소리가 안나오는거일수 았어요'], ['네 청소를 어떻게 하면 될까요?  뜯어서 먼지 후후 불어주면 될까요?  경험을 나눠주시면 감사하겠습니다. 절실합니다. 지금  ㅠ'], ['어태뉴에이터 판에 맞는 볼트가 없어요 저는 그래서 롱노즈 가지고 잘 맞춰서 돌렸습니다. 일단 판을 떼어내셔서 접점부활제 bw-100을 어테뉴에이터 뒷면 틈세로 많이 뿌려주시고 20-30번정도 돌려주세요. 접점을 돌려서 청소하는 방식이여서 많이 돌려주실수록 좋습니다. 10년간 몇번 작동 안했던거라면 되도록 많이 돌려주시고 트위터에 귀를 가까에 대시고 들어보세요. 그리도 소리가 않난다면 아랫분이 말씀하신 연음향사에 유닛만 떼어서 택배로 보내시는 방법도 있습니다. 연음향사 사장님 사람도 좋고 작업도 잘하시는 분이세요^^'], ['넵 알겠습니다 감사합니다 !!!'], ['https://www.enjoyaudio.com/zbxe/index.php?mid=questions&document_srl=9465142   인켈스피커 네트워크 튜닝 및 어테뉴에이터 뒷면 입니다.'], ['한번 해보겠습니다!  감사합니다'], ['저도 어테뉴에이터 접줌불량으로 소리가 나왔다 안나왔다 했는데 지금은 잘 나오고 잡소리도 없어졌어요'], ['수원은 모르겠고 청계천 연음향사 그 젊은 수리기사가 스피커는 잘 봅니다. 저도 프로10 유저입니다만, 구입 후 한쪽에서 저음 찢어지는 소리가 나기에 거기 맡겼더니엄한 소리 안 하고 네트워크 이상이라면서 2만원 나왔다고 하더군요. 그게 작년 이맘 때 일인데 그후로 아무 이상없이 그 스피커로 엘피 잘 감상하고 있습니다. 제 컨디션만 찾으면 누가 들어도 듬직하고 안정감 있는 소리를 내는 명기예요. 푹 담근 장맛같은 소리에 클래식, 재즈 듣기 좋더군요.'], ['네 어제 한쪽이 안나오는 채로 들어도 너무 좋았습니다.  저도 오늘 계속 알아보고 여기저기 물어보고 하니 ,  역시 세운상가 쪽에 가야 하는가봅니다.  정말 저렴하게 잘 수리 하셨네요 !  고맙습니다!!!'], ['인켈 빈티지 스피커면 스피커 내부 네트워크 이상일 확률이 가장 큽니다. 사부작 거리는거 좋아 하시면 스피커 유닛 나사로 풀고 안에 보시면 네트워크 기판이 보이실 겁니다. 대부분 콘덴서 교체해주시면 살아납니다. 콘덴서가 오래되면 용량이 떨어져 유닛중 하나가 나가게 되거든요~~'], ['ㅠ 완전 이쪽으로는 꽝꽝꽝이라 콘덴서 교체 하나 할줄 모릅니다.   시는 좋아하는데 ㅡㅡ  조언 감사합니다!'], ['새류동쪽에 인켈서비스센타 있어요!!'], ['인켈 서비스에서 오래된 이런 모델도 해줄까요?  ㅇㅇ    서비스센터면 그리고 기본 비용자체가 너무 비쌀 것 같은 느낌 아닌 느낌이 있네요.  앰프 인켈 것들 몇개 있는데 나중에 참고해야겠습니다'], ['기사님이 엄청 친절하시고요 깜놀 저렴!!\n저는 이용한지 몇년되었어요.\n타회사 오디오도 수리 해 주세요.'], ['거기 가보면 오래된 기기들 거의 살려내시고 또 솔찍하셔서 수리관현해서 판단내리기 좋아요!!'], ['오잉??  그런가요? 일단 전화한번 해봐야겠네요'], ['인계동에 있는건가요??'], ['주소는 인계동인거 같아요.거의 세류동 쪽이라서 제가 착각..'], ['넵알겠습니다!!']]",2021.03.22. 14:52,스피커
195,kef ls50w or 클립쉬 더식스 질문있습니다!,빔프로젝터 구매를 앞두고 기존에는 사운드바 JBL9.1 사용중이었는데 TV와 사운드바를 방으로 가지고들어가고 스피커를 새로 거실에 세팅하려고합니다.​문제는 빔프로젝터의경우 쇼파옆에 위치시켜놓고 스피커를 연결할때 스피커를 앞에두면 블루투스연결밖에 생각이안나서 혹시 스테레오스피커를 쇼파 양옆에 두게된다면 소리가 많이 이상할까요?,[['정직한 답변이네요. 피식했습니다.']],2021.03.22. 14:46,스피커
196,파워케이블 플러그와 커넥터 추천 부탁드립니다.,지인에게 파워케이블 선재를 받았습니다.독일 방송국에서 쓰던 선재라고 들었는데 성향이 뭐랄까 '정직'한 것 같습니다. 모니터 스피커를 듣는 느낌이랄까요.플러그와 커넥터를 구입해서 CDP에 물릴 파워케이블을 만들어 보려고 합니다.좋은 제품 추천 부탁드립니다.​,"[['오야이데나 후루텍 단자가 좋지요~'], ['역시 오야이데나 후루텍이겠죠? 금도금된 걸로 찾고 있는데...어떤 모델이 좋을지...\n알려주셔서 감사합니다^^']]",2021.03.22. 14:42,스피커
197,앰프나 스피커를 평가할 때 음의 해상도라는 걸 어떻게 판단하시나요?,"해상도라는 것이 목소리나 악기의 고음, 중음, 저음 같은 것이 얼마나 잘 구별이 되느냐 하는 것인가요?  어떤 스피커는 해상도가 좋다 나쁘다 라고 대체적인 평들이 있는데 사실 굉장이 주관적인 거 아닐까요?","[['주관적인데 그게 주관적이지 않게 되는게 좋은 청음환경에서 많이 들어봤다면 비교가 되는거죠..    ^^  그리고 좋은 환경에서의 많은 청음이 없었다 하더라도.  황금귀를 가지셨다면 어느정도 가능하긴 하다고 생각합니다.'], ['해상도라는 것은 주어진 정보들이 정확하게 구현이 되고 있느냐 하는 것이죠.... 주관적이라고 이야기 하기도 하지만 사람들 느끼는 건 비슷비슷하더이다~~~\n\n전제조건으로 보자면... \n\n정보량이 많아야 하고 앰프와 스피커의 힘이 맞아야 하겠고요..\n소리가 뭉치치 않도록 펼쳐주는 것도 중요할테고... 고중저역의 밸런스도 맞춰 주어야 하겠고요..\n스피드감이 너무 떨어지지 않도록 하는 것도 중요하겠죠...\n\n참고로 오디오용 스피커가 해상도가 안좋다라고 이야기 될 만큼 수준 낮은 스피커는 잘 안보이는 듯 합니다.\n\n99프로는 오너의 몫인듯 합니다.\n\n기백이 넘는 장비면 결국 나올 소리는 다 나오게 되어있다고 봅니다만....\n\n결국 해상도라 함은...\n\n라이브 앨범을 틀었을때 라이브 공연장에소 듣는 것 처럼 느껴지면 해상력이 좋은 겁니다.\n\n물론 녹음이 엉망일 경우를 제외한다면...'], [""해상도가 매우 좋은 상태의 소리를 충분히 들어보기 전까지는 지금 내가 가진 스피커에서 나는 소리가 해상도가 좋은지 나쁜지를 잘 알수가 없지요.그래서 흔히들 너무 좋은 스피커를 들어보고 나면 '귀버렸다' 라고 하는거 같아요.일종의 반어법 같은건데, 좋은걸 들어보고 나니 내가 가진 스피커의 부족한 점들을 알게 되기 때문이죠.진짜 맛있는 고기, 진짜 맛있는 술들을 충분히 먹어 보고 나야 이전에 먹었던 고기나 술이 별로 고품질이 아니었다는 것을 알 수 있듯이 말이에요.하지만, 충분히 다 먹어보고, 차이를 알고 나서도 냉동삼겹살만의 고유한 그 맛을 좋아하고 말고는 취향의 영역이 되겠지요.""], ['말로 설명하기 힘들어요..해상도가 좋다라는건 윗 분 말씀처럼 기변을 해야 느껴집니다. 와인 디켄팅하면 숨었던 향들이 살아나는 것 처럼 고급기로 갈 수록 정보량이 많아지고 소리결이 다양해지는게 느껴집니다. 특히 겹겹이 녹음되서 숨어있는 코러스가 들리기 시작하죠 ^^'], ['전에 B&W 603s 스피커를 들인 적이 있는데, 이전에 듣던 스피커보다 현악 들을 때 질감이 살아나는느낌을 받고 아 이 스피커 해상도가 좋구나 하고 느낀 적이 있답니다. 그런데 오디오는 양이 있으면 음이 있는 건지 스트링 질감 잘 나오는 건 좋은데 저음이 너무 안 나와서...'], ['예전 휴대폰과 요즘 휴대폰의 통화품질 차이를 느껴보셨는지 모르겠습니다.요즘은 HD-Voice인가 뭐신가 덕분에 전달되는 통화품질이 많이 올라갔죠.간단히 말하면 이게 해상력의 차이입니다.해상력이 올라가면 소리의 사실감이 올라갑니다.많이들 혼돈하는게 고음이 시원하게 잘나오면 해상력이 좋다라고 느끼는 경우가 있습니다.해상력이 높다라는 것은 같은 소리를 더 많은 정보로 재현해 낸다라는 의미입니다.신호가 전달되고 소리로 출력되어 귀에 들어오는 과정에서 여러 부분들이 해상력을 깎아먹습니다.존재했던 정보를 모두 전달하거나 표현하지 못해서 뭉게버리는거죠.정보의 손실은 전기신호가 진동이라는 운동으로 바뀌는 스피커단이 가장 심합니다.그래서 스피커를 바꿨을 때 해상력의 차이를 많이 느끼구요...물론 앰프가 스피커를 충분히 제어해주지 못하는 경우에도 해상력이 떨어지게 되는데, 이 경우 해당 스피커를 잘 구동가능한 앰프로 교체하면 해상력이 확 살아나기도 합니다.'], ['제가 오디오아날로그 크레센도를 쓰다가 심오디오 250으로 변경해봤는데 가격이 올라간 만큼 해상도가 더 좋다라고 잘 모르겠다고 구요.  물론 스피커도 그에 따라서 상향되야 가능하겠지만요'], ['해상도는 말 그대로 상(모양)을 분해하는 또는 쪼개는 정도를 말하는 것이므로 정도가 높다면 그만큼 소스와 근접하는 소리가 될것입니다. 이는 풍성하다 명확하다 등의 기능과도 연관이 되겠군으.'], ['상세하게 설명해주셔서 감사합니다.']]",2021.03.22. 14:01,스피커
198,지름  문의 1028be,얼마전  여기서 포칼 1028be 구입해  듣고  있는데소스는  크롬캐스트크롬캐스트에 v90 dac엠프 진공관 풍류  입니다기존  4312e 였는데  기변하고  음악듣는  시간이  늘었습니다  역시  비싼게  좋네요작은 볼륨에서도  듣기좋은 소리가 나와  너무  만족합니다하지만 불만은  없는데  뭔가  또 지르고싶은 충동이데논  2500ne  로즈 201 정도하면  성능개선이  있을까요 감사합니다,"[['풍류로는 저음이 조금 부족하지 않나요?^^ (EL34나 KT88이니 많이 부족한건 아니라도 조금? 부족할꺼같아요.)2500도 좋지만 1600만 되어도 1028be 울리기에는 충분하지 않을까 싶기도 합니다.진공관쓰다가 데논이나 로즈 201로 넘어가시면 음질 차이보다 편의성애서 많은 차이를 느끼실꺼같아요.'], ['1028be면 2500ne로는 많이 부족하고 최소 pm10급이 마지노선이라고 생각됩니다..'], ['2500으로 바꾸면 소리 많이 좋아집니다. 그렇지만 2500이 최저선입니다.'], ['당연히 좋아질거로 보입니다. 스피커는 10차선 도로인데, 지금은 도로에 차가 5대 정도 보이는거 같네요.'], ['정말이지  욕심이  끝이  없네요댓글들을  보니  앞으로  지를일만  남았네요지금도  좋은데  더  좋아진다니. .  이제부터  장터링을 해야겠네요의견  감사합니다조합추천  있으신분 추가댓글  부탁  드립니다'], ['연규님  표현이  마음을 셀레이게 하네요']]",2021.03.22. 13:10,스피커
199,요즘 오디오는 사고 싶은 마음이 근질근질 합니다. 조언 바랍니다.,"처음 입문초보 질문드렸는데 친절하게 답변주셔서 오승영의 오디오 컬럼 보면서 많이 배웠습니다. ^^고민고민하다. 일체형 올인원제품으로 가야하나 아니면 3덩어리로 가야하나 결론이 나지 않네요 처음에 루악R7제품을 청음해 보고 너무 사고 싶었는데 직원이 아파트에서 들으면 층간소음문제가 있다고 해서 R5제품을 추천해 주더라고요. 그런데 200이상 되는 금액을 투자할 가치가 있는가 싶고 나중에 바로 업그레이드 하고 싶지 않을까해서 올인원제품을 한다면 저렴하게 시작하고 싶어 알아본 결과 소노로 마스터피스 제품도 나쁘지 않을 것 같다는 생각이 들었습니다. 아니면 처음부터 3덩이로 간다면 캠프리지 오디오 AXR100엠프에 모니터오디오 실버50, 마음같아서는 와피데일 린톤 헤리티지 가고 싶은데. 뭐가 좋을지 고민됩니다. ​올인원 소노로 마스터피스 제품도 나쁘지 않은지 아니면 바로 3덩이로 가야하는지 ?","[['본인이 후회없는것으로 방향을 잡으셔야할것같습니다 올인원이 맘에드시면 올인원가시고 3덩이가 좋으면 분리형가세요 괜히 나중에 소리안좋거나하면 계속 생각납니다'], ['스피커도 r7맘에드시면 그쪽으로하세오 소음문제는 오디오시작하면 뭘하던 비슷하다는 입장입니다'], ['다만 거실이 아닌 방에경우는 부밍등이 있을수있으니 조언듣고사시는것을 추천드리구요'], ['음질은 3덩이가 더 좋을까요?'], ['이론적으로는 오디오는 분리할수록 좋다고는 합니다 그런데 프리와 파워에 매칭문제가 많이 고생스러우실수있습니다'], [' 소노로 제품 음질 좋아요.제가 휴대용으로소노로 큐브를 오랫동안 사용해봐서 압나다.소출력의 모노 사운드이지만고음은 화사하고저음은 묵직하고 ~듣는 사람마다 놀래요.'], ['아 그런가요? 들어 볼수 없어 계속 고민이 되었는데 감사합니다 .^^'], [' 제가 이 카세트로(물론 올인원 미니 콤포넌트가 정확한 표현)동료등과10년간 총 70번 약 250시간음악 같이 들었었죠.소리가  포근하고 따스하죠.고음도 자극없이 이쁘고요.마스터피스는 상급기이니큐브보다 훨씬 좋을겁니다.일단은 청음 ~'], ['유트브에서 리뷰보고 가격도 나쁘지 않아 살까말까 고민많이 하고 있습니다. ^^'], [' 가벼워서 휴대하고 다니면서많은 분들과(남녀 동료.지우.친지등)제가 만든 cd평균 3~4시간동안 같이 듣고들은 cd들은 드리고 ...Cd 받고나서 다들 무척 좋아하죠.그러면서 한숨 ~"" 집에서 들으면이렇게 좋은 소리가 전혀 안나와요 ~ ""물론 저는거실에 오디오 시스템이 있고두두오에 매일 ~ 핸펀 녹음한 곡들을올리고 있습니다.(폴 모리아)(팝송 산책 4~8부.11~13부)(팝페라)(미스 트롯2)(70~80 롤라장)(머리가 맑아지는 음악)(최신 인기가요 2부)등 ~짬나실때 들어보세요.포칼 북셀프럭스만 진공관 인티(18+18와트)심오디오 cdp. 핸펀 녹음입니다.'], ['LP 듣고싶어서 아무것도 모르고 턴테이블을 샀습니다. 이후 앰프와 스피커가 있어야 한다고 해서 구입했고, PC-FI 하고 싶어서 네트워크플레이어 들였습니다. 불과 며칠만에 벌어진 일입니다. 충분히 고민하실 것 같습니다만 입문급이라도 가성비 좋은 놈으로 선택하시면 좋겠네요. 올인원은 비추입니다.'], ['올인원오디오 저렴이로 시작하는 것도 나쁘진 않지만.. 그만큼 음질에는 차이가 있을 텐데요~ r7 직접 청음해보셨으면 아실듯윗 분 말대로 오디오는 뭐가 됐든 층간소음 없을 수는 없죠..'], ['출력 좋은 고급 오디오중에 층간소음 문제 없는게 과연 얼마나 있을까 하는 생각이 듭니다. 음악을 좀 많이 크게 듣는 사람이면 어떤 제품으로든 그런 문제가 생길수 있다고 봐요. R7이 저음이 살짝 강한 경향이라 베이스를 약간 줄여주는것도 한가지 방법이구요, R7이 마음에 드신다면 R7도 좋고 R5가 R7에 있는 기능은 다 있어서 가성비는 더 좋다고 생각합니다.']]",2021.03.22. 11:58,스피커
200,kef ls50 wireless 2 / 토핑 d10s 설정 질문드립니다.,안녕하세요. ​kef ls50 wireless 2 얼마전 구매한 오린이 입니다  ! PC에 OPT 단자가 없어 두두오 카페에서 추천주신 토핑 D10S 구매하였습니다.스피커 (OPT ) - 토핑D10S ( USB) - PC 연결입니다. 스피커 설정란에 32비트 96000HZ 까지만 소리가 나오고 그 위 단계인 176400~384000HZ 까지 설정하면 소리가 나오지 않네요. 24비트도 동일합니다. 구매한 토핑 D10S 는 32비트 384000HZ 까지 지원하는걸로 알고있는데.. 혹시 이게 왜 그러는건가요 ? 24비트도 동일합니다. 사무실에서 유튜브 음감용으로 사용중입니다. 아주 심각한 오린이라.. 아주 초보적으로 답변 주시면 .. 아주 감사하겠습니다. 즐거운 한주들 되세요 ! ​,"[['정확한 답변은 아니지만, 컴퓨터 사양에 따라 그럴수 있더라구요.윈도우 7에서는 설정이 안되던게 윈도우 10에서는 가능하기도 한 경우도 있습니다.'], ['안녕하세요. 윈도우 10 이용자 입니다 !'], ['드라이버는 설치하셨는지요?'], ['kef ls50 스피커가 192까지 지원하여 그런걸로 사료됩니다']]",2021.03.22. 11:43,스피커
201,"네임 dac 업데이트 하기 및 테디캡, 하이캡 질문드립니다.","안녕하세요오딩오 한지 2년정도 된 오린이입니다. 거기에다 컴맹입니다.네임 거의 다 세팅이 되어가는것 같습니다.​1. dac 가 v1 아니고 전에 나온 dac 입니다. 업데이트를 다운 받으려고 구글에서 알집파일 2개를 받았습니다.   이거를 어디에다 풀어야 하나요? ... 제가 하고 싶은것은 dac 업데이트 입니다.   현재 컴퓨터 하고 naim dac 은 광케이블로 연결되어 있습니다. 그래서 음악을 듣고 있는 중입니다.   업데이트 파일을 받아서 어디에 풀어야 하나요? 풀기만 하면 업데이트가 되나요?  2. 현재 테디캡 입니다. 하이캡이 궁금하기는 한데요? 효과가 있을까요? 비슷할것 같기도 하고요.   별차이 없으면 2개 다 가지고 있기는 그렇고요.   현재 naim dac, 네임 스피커 케이블 a5, 72/140 세트, 테디캡 .... 이런 구성입니다   현재는 프로악인데 앞으로도 거의 영국산 스피커와 매칭을 할것 같습니다. 올드팝하고 가요 주로 듣습니다.   벅스나 타이달로 듣습니다. 컴퓨터-광케이블-naim dac - 테디캡-72/140-네임 스피커 케이블 - 스피커 ...   이런 구조 입니다.​감사합니다.","[['하이캡 방출하시게 되면 구매하고 싶습니다'], ['저도 아직 하이캡은 없습니다. 현재 테디캡만 있는 상태입니다.^^'], ['네^^; 테디캡 보다는 하이캡이 음질보다는 음감이 좀더 확장된다고 봐야 겠죠'], ['네에 잘 알겠습니다. 워낙 귀가 얇고 호기심이 강한 편이라서 조만간에 하이캡을 들일것 같습니다.지금도 너무 만족스럽습니다. 네임으로 앰프 변경한게 참 잘한것 같습니다. 퍽노이즈 때문에 많이 망설였습니다.작년에 쿼드66/606도 퍽노이즈 때문에 하루만에 방출했거든요.'], ['다운은 받았습니다. 오디오갤러리하고 소리샵에 전화해보니 구글에서 검색해서 다운 받으라고 하더군요.문제는 다운은 받았는데 받은것을 dac 에 전달해주는 방법을 알고 싶은데요. 다시한번 오디오갤러리에 전화해봐야겠네요. 보통 분들은 잘 모르시겠네요. 네임 전문 카페에다 질문해보겠습니다. 감사합니다^^'], ['다운로드 파일을 압축해제하시고, 압축해제된 파일을 USB 메모리스틱에 옮기신 후 DAC에 꽂으시면 (전원 킨 상태에서) 자동으로 업뎃작업 진행되는걸로 알고 있습니다.'], ['감사합니다. 제가 원하는 답변이네요.^^ 진행해보겠습니다'], ['업데이트 펌웨어는 https://www.naimaudio.com/updates 이곳에서 아래쪽에 최신 DAC 펌웨어를 받으시고.압축파일을 풀어서 5개의 ldr 파일만 USB에 복사해서 DAC에 꼽으시면 진행될 겁니다.(USB에 5개 펌웨어 파일 외 다른 파일은 없어야합니다.)오래전이라 기억이 가물가물 하네요 ㅎㅎ그리고 DAC에는 HIcap은 사용할 수 없습니다.XPS 계열의 전원장치를 연결하셔야 합니다. ^^'], ['감사합니다. 제가 원하는 답변이었습니다.^^ 진행하겠습니다.'], ['제가 알기로 DAC와 하이캡은 연결 안되는 것으로 알고있어요! xp5xs, xps와 전원부 연결이 가능하다고 합니다. 참고하세요!!'], ['저는 지금 dac - 72 프리 하고 연결하고 있습니다. 72 프리 - 하이캡 - 140 파워 이렇게 연결하고 있는데요.혹시 제가 연결을 잘못하고 있는건가요?네임 dac 하고 하이캡하고 바로 연결을 해야되는건가요?네임이 처음이라서 잘 모릅니다.'], ['제가 알아본결과는 DAC는 프리와 연결하고 하이캡 영입하시면 프리랑 하이캡이랑 연결하는건데. 저보다 더 전문가분께서 답변을 주셔야 할 것 같네요! 좋은 음악생활 되세요!!']]",2021.03.22. 11:26,스피커
202,kef egg에 서브우퍼 추가,pcfi 용으로 kef egg에 서브우퍼 추가를 하고 싶은데음... 예산 50~100에서 뭐가 있을까요?그리고 kef egg에 서브스피커 연결포트가 있는데 우퍼랑 어떻게 연결하나요?,[],2021.03.22. 11:25,스피커
203,콘덴서 교체 중 난관에 봉착!!,"안녕하세요... ​어제부터 스피커 수리때문에 이것저것 찾아보고 머리가 아프네요..​고장원인과 교체부품은 찾았는데... 같은 콘덴서 찾기가 너무 힘드네요..​문제는 네트워크 기판에 있는 콘덴서가 알고보니 무극성 타입이던데.. (하마터면 극성타입으로 구매할뻔..)​극성타입도 비슷한걸 겨우겨우 찾았는데.. 무극성을 찾으려 하니 더 찾을수가 없네요..​그래서 혹시 극성타입을 그냥 써도 상관이 없을까요?? 혹은 극성타입을 무극성으로 연결해서 사용할수 있다던데..​경험이나, 방법 알고 계신분 도움 부탁드립니다.  ( -.-)!","[['값이 작으면 극성없는 필름콘덴서 사용하셔도 됩니다'], ['값이 작다는게..전압인지..용량인지..둘다 인지??'], ['전압하고 용량이 얼마나 되나요?'], ['200v 25uF 입니다'], ['http://m.powerfulsound.com/product/search.html?banner_action=&keyword=25uf이런것도 사용가능합니다내압은 높아도 되고 용량만 맞추시면 됩니다물론 가급적이면 맞추는게 좋지만요'], ['아..내압은 꼭 맞춰야 하는건 아닌가 봅니다..정말 감사합니다~~'], ['콘덴서 사진 같은거 올려주시면 다른 분들이 도움을 주기 쉬울 듯요.'], ['네..사진 올리겠습니다~'], ['http://www.soundforum.co.kr/goods/goods_view.php?goodsNo=186787100여기에서 용량 합쳐서 두개 쓰시면 됩니다.패시브니까 전압은 신경 안쓰셔도 되구요.'], ['앗..이런곳도 있었네요..감사합니다~'], ['ㅎㅎ수리후기 기대하겠습니다~'], ['50(47)uF 일반 케미콘 2개를 이용해서 음극끼리 묶으면, 25(23.5)uF 무극성 콘덴서가 됩니다.'], ['직렬로 가면 전압은 어떻게 되죠?? 만약 200v 25uf 가 되게하려면 100v 50uf 2개 직렬하면 되나요??'], ['내압은 그냥 200V짜리로 2개 쓰는게 나을듯 싶네요.'], ['네..알겠습니다..감사합니다']]",2021.03.22. 11:14,스피커
