,tit,body,comment,time,keyword
179,오래된 스피커를 리폼 하려 합니다.. 이런 유닛들은 어떻게 분해하나요?....,"집에 오래된 스피커가 있습니다..시트지가 조금씩 떨어져 나가더군요..해서 자작나무던지?.. 집성목으로 케이스를 만들어 주고 싶습니다..스피커 유닛을 분해 해야 하는데,,,,, 나사류가 보이지 않는 것들은 어떻게 분해해야 할까요?......","[['딱 보니 인켈 이네요 \n저도 나사 있는가 싶어 고무 칼로 찟고 하다가 이건 아니다 싶어 포기 \n이스피커는 뒤에서 배따고 미로 형 으로 작업 할라고 구상 중 입니다 \n지금 소리는 먹먹한 소리가 나서 개조 하려고요 ㅠ\n시트지 리폼 하려면요\n\n드라이기나 열풍기로 하면 벗겨 집니다 ㅠ'], ['제일 바깥쪽 고무 살살 뜯으면 나사보입니다\n오래되서 굳었을테니 조심해서 뜯어내세요'], ['미드우퍼 유닛의 가장 외부 엣지 바깥 부분에 커버가 끼워져 있는 형식으로 살짝 떼어내시면 유닛 바스켓 나사가 보입니다.^^'], ['위 모델은 아니구요,, 같은 인켈모델인데요..모양은 비슷합니다.ㅎㅎ  집에가서 시도를 함 해봐야겠습니다.단단한 자작나무로 하고 싶은데,,, 조금 작게 디자인 하고 싶네요.^^'], ['950b네요']]",2021.01.14. 10:10,스피커
180,스피커 스파이크,나무판에 8mm 구멍 뚫고 스파이크 부착후 나무판위에 스파커 안착 시키면 되는건가요예전 허름한 톨보이 스파커 보니 스파커에 구멍내고 스파이크 부착 한것도 본것 같아요,[],2021.01.14. 09:18,스피커
181,오린이 파워노드2i 구매예정입니다. 입력연결 등등 문의 드립니다.,"두두오 가입 후 HIFI에 눈을 뜨려고 노력하는 오린이입니다.네트워크 플레이어 알아보다가 알게된 파워노드2i가 계속 머리속에 맴돌아 구매하려고 맘 먹었습니다.​현재 NOBSOUND 진공관 MK2 앰프 + 보스 듀얼큐브(우퍼포함)UHD TV 연결(OPTICAL OUT------RCA컨버터------RCA IN)소니 PS-LX310BT(턴테이블) RCA 연결위 두가지 소스로 듣고 있습니다.여기에서 MK2 빼고 파워노드2i 들이려고 합니다.​TV는 HDMI ARC에 연결하면 될거 같고다른 소스기기는 OPTICAL OUT----OPTICAL IN(각대원 케이블) 입력하면 될거 같은데이 소니 턴테이블을 어떻게 연결해야 할지 모르겠네요.​소니 PS-LX310BT 출력이 본체에서 직접 나와서 RCA 케이블로 되어있습니다.이걸 위 사진에 OPTICAL,ANALOG IN1이나 2에 연결해야 할거 같은데​​-질문1 : RCA젠더------RCA TO 3.5아날로그 케이블-------위 1또는 2단자에 연결해야 할까요?           아니면 뭐 다른 더 좋은 방법이 있을까요?-질문2 : 보스 듀얼큐브로 충분한 사운드를 느끼기는 어려울거라 예상되기에 ㅜㅜ           곧, 조만간 스피커도 교체를 해야할거 같은데 파워노드2i 구입으로 인한 출혈이 클듯해           적당한 스피커 추천 좀 부탁 드리겠습니다.(30~50만원) 저렴하면 더 좋습니다.-질문3 : 파워노드 말고 그냥 노드2i 구매해서 MK2에 RCA로 연결하고 TV는 OPTICAL로 연결해서 듣는다.           이게 출혈을 줄일수 있는 가장 좋은 방법 같은데 효율적이지 않을까요?           이 경우는 노드2i는 입력단자가 하나라 TV만 연결할수 있을거 같은데            턴테이블을 연결할수 있는 다른 방법이 있을지...​좋은 방법이 있으면 조언 좀 부탁 드리겠습니다.미리 감사도 드립니다^^----------------------[추가]현재 집에 있는 NAS에 음원이 많아 활용하려고 알아보다가 노드를 알게되어서요.현재 벅스로 스트리밍도 활용(블루투스로)하고 있고 타이달도 가입해서 들어보려 예정중입니다.편의성 중심으로 간략하게 세팅하고 싶기도 하구요.스피커(소형)+우퍼+앰프(스트리밍,NAS,TV,LP연결가능)+LP이런 조합으로 심플하게 연결해서 듣고 싶은데 더 좋은 방법이 있는지 문의 드립니다^^","[['사용한지 두달넘은거 같네요\n1  1,2번 기능이 같습니다.\n2  파워노드가 생각보다 출력이 좋습니다. 왠만한 톨보이까지 운영이 가능하죠. \n     예산이 신품기준으로 애매한데, 개인적으론 기존꺼 쓰시다가 100정도로 한번에 가시는게\n      Tital MQA를 들어봐야 파워노드 쓰는 맛인데 스피커이 안받쳐 주면 좀 그럴듯\n3.  앰프를 중급기로 업글하실 예정이 아니면 노드는 좀 구성상 그럴듯. 진공관과 디클래스 엠프가 성향이 너무 틀려서, 비교하긴 좀 그렇네요. 근데 사용해보시면 너무 편해서 LP 빈도가 줄을수도.  LP나 TV등 다양한 소스라면 파워노드보다 마란츠나 온쿄같은 네트웍인티엠프도 한번보세요.  파워노드는 스트리밍 인앱을 위한 장비라고 보심이 맞아요. NAS는 잘 붙습니다.'], ['아..감사합니다. 자기전에 쓴 글이라 두서없이 질문드려 몇가지 빼먹었네요.ㅜㅜ현재 집에 있는 NAS에 음원이 많아 활용하려고 알아보다가 노드를 알게되어서요.현재 벅스로 스트리밍도 활용(블루투스로)하고 있고 타이달도 가입해서 들어보려 예정중입니다.편의성 중심으로 간략하게 세팅하고 싶기도 하구요.스피커(소형)+우퍼+앰프(스트리밍,NAS,TV,LP연결가능)+LP이런 조합으로 심플하게 연결해서 듣고 싶은데 좋은 방법이 있는지 문의 드렸습니다.제가 생각한 조합은 비관적이군요 ㅜㅜ'], ['말씀하신 구성에서 타이달 MQA의 풀티코딩을 제외하면, 타 앱flac 음질 까진 가능하구요. 네트워크인티엠프가 딱입니다. 제가 만약 다시 시작한다면 공간에 맞고 구동이 잘되며 소리성향이 저와 맞는 스피커를 먼저 고르고 반대로 엠프, 소스기기 꺼꾸로 갈듯요. 전 소스기기부터 고르고 이렇게 했거든요. 데논 PC FI 엠프에서 업글했는데, 소스보단 엠프 출력에서 나오는 음질 성향이 저에게 오는 감동이 좋았습니다. 같은 소스, 같은 스픽에 엠프만 바뀌어도 멍먹함에서 시원함으로... 어느 유튭에서 엠프와 스픽을 메칭하는 방법중 엠프출력2, 스픽1 정도가 맞다고 하는게 보통은 아파트에서 볼륨을 작게 듣기때문에 엠프의 출력이 스픽을 충분하게 구동하가 힘든 경우가 많단는게 동의가 되더라구요. 저도 25% 이상 볼륨 거의 안올림.'], ['아..역시 경험이 최고의 지름길이군요. 친절한 답변 정말 감사드립니다.죄송스럽지만 혹시 스피커와 네트워크인티앰프 추천 좀 부탁 드려도 될까요?귀찮게 해드려서 죄송합니다 ㅜㅜ'], ['온쿄 TX-8xxx 시리즈 한번 보시구 신형에 사용기 많은 모델두 하심 좋을듯 하구요. 스픽은 완죤히 개인 성향인데, 전 유튭에서나마 간접 청음 했어요. 모니터사운드가 가성비 좋다고 하던데. 스픽은 포칼 다인 BnW 미션 케프 등등 좋다고 하기보단 개취입니다. 유툽에서 스피커, 엠프 입문용 추천으로 영상 천천히 보시고 어느정도 결정되심 \n인테넷으로 후기 및 게시판 꼭 찾아보세요. 사용기는 주로 좋다고 하니 넘 믿지는 마시구요 ㅎㅎ'], ['정말 정말!!'], ['우선 가지고계신 턴테이블이 포노기능이 있는지부터 확인하셔야 할 것 같습니다. 턴테이블은 잘 모르지만 BT가 붙은걸보니 블루투스 송출이 되는모델같은데요. 그렇다면 아마 연결은 가능할겁니다.\n\n다만, 지금 생각하시는 구성과 조합에 파워노드2i는 맞지않는 제품이라 생각됩니다.\n\n저도 파워노드2i 만족하며 사용해봤지만 올인원기기는 특성이 확실한 제품입니다.\n\n만사 귀찮은 저같은 타입에게 딱이죠. 그 편의성 대비 소리도 기능도 훌륭하구요.\n\n디지털음원 및 스트리밍에 최적화가 되어있구요.\n\n이해하시기 쉽게 자동차로 예를 들어볼게요.\n\n회원님은 수동과 올드카 감성을 좋아하시는 성향이라서 가족과 함께 이용할 4인승 이상의 클래식카를 알아보던중에 갑자기 최신형 스포츠카에 꽂히신겁니다.\n\n가격도 접근 가능하고 디자인도 성능도 죽여주지요. 그래서 너무 마음에 듭니다.\n\n다만 스틱으로 기어변속을 하는 감성이 없고 그 스포츠카에 쓸 마땅한 휠,타이어도 없고 가족들이 다 탈수없는 2인승이라는 점만 빼면 말이죠.\n\n이런 경우는 보통 세컨카로 들이게되거나, 세컨카를 들이게 되거나 둘중 하나죠.\n\n완벽히 니즈에 맞는 제품이 아니면 결국은 방출하게 될겁니다.\n게다가 기기를 제대로 감상할 수 있는 스피커가 없으시다면 더욱 그렇죠.\n\n제대로 엑셀한번 밟아보시지 못하고 동네만 몇바퀴 돌다가 방출하실 가능성이 많습니다.\n\n하지만 그게 다 모두들 거쳐가는 과정이 아닌가 합니다....^^\n저도 지금 그 과정중에 있고요 ㅎㅎ'], ['아..설명이 매우 귀에 꽂히네요 ㅜㅜ턴테이블 OUTPUT SELECT에 포노와 라인을 고를수 있게 되어있긴 합니다.LP는 시작한지 얼마 안됐고 소스도 몇장 없어서ㅜㅜ 그냥 가장 좋아하는 재즈,팝 만 조금씩 모으고 있구요.주로 벅스나 NAS에 있는 음원으로 듣고 있습니다.세컨카 퍼스트카 소유할 정도로 총알이 넉넉하지도 않아서 ㅜㅜ네트워크 플레이어 알아보다가 꽂힌 제품이라 조심스럽네요.가라파라님 조언처럼 그냥 네트워크 앰프 하나 장만하는게 좋을까요?'], ['글쎄요..... 결정은 회원님이 하시는게 답입니다.\n저도 아직 정답을 못찾고 있는데 어찌하시라고 답안을 제시해드리기는 애매하네요 ㅠㅠㅋ'], ['네..더 공부해야 겠네요ㅜㅜ 감사합니다!']]",2021.01.14. 01:50,스피커
182,포노엠프는 중고로 사도 무방한가요?,안녕하세요!현재 스피커는 707 s2 입니다.​턴테이블에 매칭할 포노엠프 중토렌스 008 모델을 눈여겨 보고 있습니다.​새것으로 구매하려다가.. 1년이 채 안된중고가 신품에 비해 12-3만원 저렴하게 나온게 있어서요.​그 정도 차이면 새 제품을 구입하는게 좋은가요?^^,"[['오디오 기기들 중고 거래가 활발한 편이고 1~2년 정도 된거는 대부분 문제가 없구요~~\n가격은 중고가 검색해 보시고 판단하시면 될듯 합니다~'], ['토렌스 포노 빨리 잡으세요~~'], ['저두 중고 샀습니다']]",2021.01.14. 01:10,스피커
183,톨보이 스피커 배치문제,혹시 톨보이 스피커를 데스크 파이로 쓰시는 분 있으신가요?,"[['스피커 고음 위치는  내 귀 높이와 일치하는게 최적이구요 스피커 2개와 나와의 위치는 이등변 삼각형  형태가 가장 좋아요~~^^'], ['감사합니다!'], ['잘 모르지만 추측으로 적어봅니다. ^^ \n전방덕트라, 후방덕트보다는 뒷공간이 적어도 되지않을까 싶습니다. 뒤로 좀 밀어놓으고 감상해보시고.. 조금씩 앞으로 빼보시면서 맘에드는 위치에 놓으시면 될거같아요. \n책상은.. 책상에서 뭘 하시면서 들으실때 아래 우퍼소리를 좀 막을거 같은데요. 그렇다고 앞으로 너무 빼실수는 없으니 위치를 뒤에서 앞으로 이동시키면서 적당선에 타협하셔야할 거같습니다. \n스펙을보니 2웨이인거 같은데 뒤로 밀어놓고 책상에 가까이서 들으시면 아래우퍼가 가려져서 중음이 살짝 약하게 들리실수도 있을거 같아요.\n하지만 음량등에 따라 별로 차이 못느끼실수도 있어요. ^^'], ['티비 책상이라 책상 바로 앞에서 듣는 것은 아닙니다. 하지만 빌트인 개념이라 TV 장으로 높고 넓은 것을 사용한다고 생각하시면 됩니다 ㅠㅠ 적당선에서 타협해야할 것 같습니다.. 조언 감사합니다.'], ['단순한 제 생각입니다만...오디오 하는분들의 80%는 룸튜닝 아쉬운대로 듣고 계실겁니다.\n우선 한동안 쭉 들어보시고 불만이 생기면 그때 배치를 바꿔보세요.\n전면 덕트 스피커면 벽으로 좀 많이 붙여도 괜찮더라구요.'], ['조언감사합니다. 배치를 여러가지로 생각해봐야겟어요'], ['책상 좌우가 막혀있는구조라면 꽤 고생하실겁니다. 옛날 제방같네요'], ['책상으로 좌우가 막혀있어서 그 사이로 톨보이를 넣는게 동선상 편한데 그러면 소리가 별로고..(책상 높이도 75cm여서 달리젠서5 높이만합니다..) 빼면 동선이 불편해지고 청취거리 등이 가까워지고 고민입니다. ㅠㅠ'], ['좋기야 스픽사이 공간이 비어서 무대가 형성되는게 맞긴 합니다. 근데 두두오에 사진올라 오듯 다 맞춰 놓고 쓰실수 없는 분이 더 많을겁니다 ^^\n톨보이나 북쉘프나 같은 상황이니 계획대로 배치하고 들어 보세요~\n\n듣다보면 공간이 바뀔일도 책상이 빠질일도 생기고 하니 그때 그때 상황에 맞춰 쓰는 겁니다~\n\n그리고 거리는 무난해 보입니다 ^^'], ['침대를 옆으로 돌릴수있다면 스피커를 안쪽 책상쪽으로 옮겨주시면 어떠실지요?\n젠서5가 키가 작아서 책상과 높이가 겹치지만 앞뒤로 움직여보면서 들어보세요^^'], ['우리 카페 샘아저씨 오승영 님의 룸어쿠스틱 강의입니다.한번 보세요.https://cafe.naver.com/audiodudu/262968']]",2021.01.14. 00:51,스피커
184,각 기기들 연결 질문,"안녕하세요, 악기 레코딩 입문겸 음감용으로 ​스피커 : adam t5v 1 pair오디오인터페이스 : motu m4 (DAC겸 레코딩)헤드폰 앰프 : smsl sh-9 (오디오인터페이스 헤드폰 출력이 12.5dBu로 낮을 것 같아 따로 구매하였습니다.)헤드폰 : sennheiser hd600​고심끝에 위 제품들을 구매하여 배송 기다리고 있습니다.​그전에 각 장비들의 연결방법에 대해 알아보고자 질문드립니다.","[['네 그렇게 하심 되겠네요.^^'], ['감사합니다!'], ['그렇게 하면 되겠습니다. 그런데 해드폰 출력이 12.5dbu가 모자라지 않을텐데라는 생각이 드네요. 제가 RME 쓰는데 헤드폰 출력 low로 하면 7dbu이고 high로 하면 22dbu라는데요. low로 해도 볼륨 많이 올리면 젠하이저 hd600에서 충분히 큰 소리가 나거든요.'], ['그럴까요? 한번 앰프랑 오인페 받고 전면패널 헤드폰 출력이랑 비교해봐야겠네요\n유투브에서 전력-dBm-ohm 계산하여 비교해주는 영상을 보니 해당 부하에서 40mV 혹은 19dBm 정도는 되어야 제대로 성능은 낼것이라해서요 \n'], ['dbm과 dbu는 달라요.'], ['12.5dbu 는 600 옴 부하 측정기준으로 =12.5dBm 아닌가요?'], ['아 말씀은 맞네요. 이 헤드폰이 마침 600옴이니까.  하튼 7dbu로도 볼륨 끝까지 못 올라겠어요.  충분히 큽니다.'], ['넵 감사합니다 좋은하루 되세요!'], ['네 잘 쓰시길 바라겠습니다. 그리고 모투는 써보시고 어떤지 한번 사용 경험 알려주시면 좋겠습니다. ^^'], ['넵! 처음 도전해보는 레코딩이고 첫 장비라 사용 및 적응이 많이 어려울 듯 싶지만 적응되고 어느정도 익숙해지면 경험담 들려드리겠습니다!'], ['네 응원합니다! ^^'], ['저도 지금 현재 MOTU M4  구매해서 배송할때 까지 기다리고 있는데, 선생님 말씀처럼 MOTU M4  와 헤드폰 앰프 연결하는 케이블은 어떤걸 사야 되나요? 혹시 아시면 조언 부탁드리겠습니다.그리고, 사용기도 꼭 부탁드리겠습니다.감사합니다.'], ['헤드폰 앰프 input에 따라 다를것이라 생각되구요 제가 구매한 앰프 기준으로는 \ntrs(motu output) - xlr(M) (smsl sh9 input) 케이블을 사용합니다\n저는 이걸로 총 4개 케이블 구매하려하다가 \n케이블 / 각 커넥터 별도로 구매해서 제작하는 것이랑 가격차이가 꽤 나서 직접 제작 하려합니다.'], ['동일한 motu m4를 사용하고 출력 고민에 이글을 보게 되었습니다. 말씀대로 구성할 경우 소스기기가 윈도우일 경우 볼륨이 1-2와 3-4로 구분되어, 윈도우 볼륨컨트롤에서 아웃풋을 변경하지 않으면, 1-2와 3-4가 동시에 출력되는 일은 없을거 같은데 동시에 출력되게 하려면 rca를 사용하는 방법 외엔 방법이 없는 것일까요']]",2021.01.14. 00:39,스피커
185,"아이팟 독 스피커 젠더 고장입니다,,,,","안녕하세요,,, 아이팟 독 스피커 젠더부분이 고장이난건지 인식이 되지 않는데,,, 이것도 스피커수리점에 가면 수리가되나요??? aux선으로 연결했을때는 정상작동을 하여 젠더문제인 것 같아서요,,,, 중고로 잘 못 산건지 없는것도 많고 안되는것도 많네요^^........하하 조언부탁드립니다 ㅜㅠ",[],2021.01.14. 00:37,스피커
186,기초 질문 좀 드립니다(오디르바나),음감 시작한지 이제 한달도 안된 초보입니다두두에서 많은 정보를 얻어 하나씩 진행하고 있습니다.현재 아이맥에 spl 포니터x란 헤드폰 앰프 usb로 연결해서 타이달 스트리밍을 헤드폰으로 하고 있습니다.검색중 오디르바나 많이 쓰시는 것 같아 맥에 설치하고 아이폰을 리모컨으로 쓰니 뭔가 소리도 더 좋아진 것 같고 편하기도 합니다 그런데 유투브 보려고 켰더니 맥 스피커로 소리가 나오네요 ㅠ 설정을 어떻게 해야 유투브도 헤드폰으로 들을 수 있을까요?,"[['맥에서 유트뷰 보려면 ( 사운드출력 설정은 ) 시스템환경설정 - 사운드출력기기목록에서 \n선택해 주시면 됩니다 \n\n고로 질문하시는 내용과 오디르바나는 아무런 상관이 없습니다 ㅋ'], ['아 감사합니다 큰 도움이 됐습니다'], ['세팅은 exclusive 모드는 맞게 되어 있으시고, 외장 DAC를 사용하시는지 모르겠습니다만 혹시 사용하시는 경우 DAC 가 MQA 지원이 된다면 맞게 하신거고, 마약 아니라면 두가지 비교해서 마음에 드시는거로 하시면 됩니다.  앰프가 볼륨 조정이 된다는 가정하에 force volume 도 사용하시는게 맞고요(이렇게 하면 프로그램에서 볼륨 조정이 아니고 기기에서 하시는거고, 프로그램에서 혹시 조정하시고자 한다면 반대로 하시면 됩니다 (앰프는 맥스로 돌려놓고요.. 다만... 추천드리지는 않습니다)'], ['자세한 설명 감사드립다 바로 해보겠습니다 ㅎ']]",2021.01.14. 00:26,스피커
187,스피커와 앰프간 ohm수치와 음감차이,"스피커 최소권장 ohm이 8옴인데 앰프의 6옴에 연결하니 꼭 콘서트홀과 같이 음이 퍼지는데 나름 듣기 괜찮습니다. 다시 권장치인 8옴으로 앰프와 연결해 줍니다.음이 타이트해지며 상당히 선명해 집니다.반면 6옴 연결처럼 잔향감은 사라져 버리고 딱 자기소리를 내준다는 느낌입니다.집사람은 6옴 연결시 첨 듣기에는 더 좋다고 하는데, ​스피커 권장치와 무관하게 6옴으로 앰프와 연결하면 혹, 스피커나 앰프에 무리가 있을까요?","[['좋은곳에 꼽아서 들으세요~앰프보다 스피커옴수가 낮게만 연결안하시면 됩니다.'], ['감사합니다, 덕분에 많이 배우니요^^'], ['스피커보다 앰프옴이 높으면 안됩니다'], ['아 그런게 있었나여? 잘 배우고 갑니다.'], ['예) 엠프 출력이 8 옴 : 스픽 8 옴 = 엠프 출력 전압이 스피커로 100 % 소비됨 OK.                     8 옴 :        4 옴 =                                    50 % 만 소비되고 잔류 전압으로 출력부 열화됨.'], ['옴수가 적을수록 더 많은 전류가 흐르는 것이라 보심됩니다\n\n앰프의 옴수가 낮을수록 더 많은전류를 버틸수 있다.\n\n스피커의 옴수가 낮을수록 더 많은 전류를 요구한다(흐르게 만든다)\n\n즉 앰프가 8옴이고 스피커가 4옴짜리면 앰프가 버틸수있는 전류보다 더 강한 전류가 스피커때문에 흐르게 되어 앰프가 고장납니다.\n\n요 반대의 경우는 큰 문제가 없구요.']]",2021.01.14. 00:21,스피커
188,데논 avr-x4500h 네트워크설정 오류,작년에 리시버를 구입하여 잘사용하다가  스피커를 구입하여 리시버를 처음부터 다시설정하는 과정에 스피커설정과 오딧세이도 제대로 성공했는데 네트워크설정에서 넘어가질않네요. 렌선연결해도 안되고 무선와이파이도 못찾고 열받아  미치겠네요. 공장초기화도 해보고 별xx을 해도 네트워크를 찾질못하네요. 박스가 없어서 as보내기도 머리아프고 데논꼬라지도 보기싫네요 이제..방법이 없을까요 고수님들?,"[['무선 경우에는 공유기 리셋하면 잘잡히는 경우가 있죠.\n무선도 인증 타입의 차이나 ac타입인지 n 타입인지 등등\n까다롭게 공유기 세부 설정을 만진 경우에는 리시버가 지원하지 않아 그런경우가 있었어요. 그래서 리셋을 추천드렸구요.\n근데 유선인데도 잘 못잡는 법은 없던데 좀 많이 이상하네요.\n\n공장초기화라는 것이 혹시\n펌웨어 초기화 말씀하시는 건가요?\n\n리시버에 전원을 연결 한다음\n버튼 두개를 누른 상태로 리시버 전원버튼 누르면 \n실행되서 한 15분정도 펌웨어 공장초기화가 되긴하는데 말이죠.\nx4500h는 setup 버튼과 dimmer 버튼이죠.'], ['랜케이블을 뺏다가 다시 한번 잘 꽂아는 보셨겠죠?ㅜㅜ'], ['아~info+back 누른채로 전원버튼눌럿는데 이게 공장초기화가 아니군요 핑거님말씀대로다시해보겠습니다. 고맙습니다.\n랜케이블이 문제있나싶어 주문해놨는데 새걸로 다시꽂아봐야겠어요'], ['이렇게 나오면 됩니다.'], ['늦은밤 감사해요^^'], ['핑거님 말씀대로 초기화하니 해결되네요.\n초기화도 모르고 열받은게 부끄럽네요..ㅎㅎ\n답글주셔서 감사해요. 즐건휴일되세요^^']]",2021.01.13. 22:14,스피커
189,teac tn-3b 스피커연결,aux선사서 마샬스피커 연결하려고 하는데 어디에 넣어야되나요?,"[['RCA선 사셔야 되는데요. 그리고 기본선은 포함되어 있지 않나요?'], ['마샬쪽이 RCA입력이 없나 보네요'], ['이런 입력밖에 없네요   ㅠㅠ'], ['Aux선 사신거 아니면 윗분 프로젝터님 말씀대로 RCA선으로 사시거나 턴에 동봉된 RCA선으로 흰색, 적색 단자색에 맞게 꽂으시면 됩니당^^ 아니면 혹시 마샬 블루투스 스피커 action에 연결하시는 거면 Aux가 맞는거 같긴 한데'], ['이거사면 쓸수있을까요?'], ['넵 맞습니다. 그걸로 구매하셔서 연결하시면 돼요^^하나짜리는 마샬에 두개짜리는 저기 적색글씨 적힌곳을 적색단자에 회색글씨는 흰색단자에 꽂으시는거구요'], ['제가 이런거로 사서ㅠ 안됫나봐요 ㅠㅠ'], ['네 ...그나마 저가로 사셔서 다행이네요... 글구 밑에 댓글 다신 하하12님 말씀대로 카나레 1M(길이) RCA Y형 케이블로 연결하시는게 훨씬 음감에 좋습니다^^'], ['사실때 카나레 정도는 사세요^^\n좀 싼거는 단자쪽 접촉 불량이 금방 생기고 음질도 좀 안좋습니다~~\nhttps://m.smartstore.naver.com/netparts/products/5015026785?NaPm=ct%3Dkjvj1hnk%7Cci%3Defd3b94f967eae6c94ba5d99282ec3958c407186%7Ctr%3Dsls%7Csn%3D923795%7Chk%3D37d47e69a97b9818b19dd0ca543cc544339992ba\n']]",2021.01.13. 22:14,스피커
190,OCC 스피커 케이블과 비엔나어쿠스틱스 매칭 문의,"안녕하세요~~역시 오됴는 무언가 바꾸거나 변경하거나 하지 않으면 좀 심심한것 같습니다^^​여지껏 보니, 스픽부터 rca, usb 모두 ofc 계열만 써왔네요..그래서, 느려터진 제 베토벤베이비에 채찍질 차원에서 occ 스픽 케이블로 바꾸면 어떨지 궁금합니다.​막귀라 소리는 사실 아주 쫀득하니 맘에 드는데 혹시 이놈의 능력을 무시하고 있는게 아닌지도 궁금하구요.​중고 20만원 이하에서 한번 매칭 해볼만한 놈 추천좀 부탁드립니다!!​앰프는 현재 파워노드2i, 스픽 케이블은 소*샵서 포칼 들일때 번들로 준 ecosse cs2.3 사용중입니다~~​","[['제가 베토벤베이비 8년째 쓰고 있어서 반갑네요~ofc인 와이어월드 솔스티스 쓰다가 옆동네 빨대님 케이블 쓰는데 괜찮은 것 같아요.'], ['앗 반갑습니다!! 스피커를 많이 써 보지는 않았지만 베토벤베이비는 정말 매력적인 소리를 내주는것 같습니다.근데 말씀하신 옆동네는 어디인지 좀 물어봐도 될지요?'], ['철가방카페입니다. 1월말경 차폐 보강된 케이블로 다시 공제한다고 하네요.유명한 네오텍 3002 대여받아 청음했었는데, 큰 차이를 못느끼고 반납했어요.베토벤베이비가 저음이 좀 많아서 하이파이스테이 슈즈 사용하고 좋아졌습니다.클래식이나 재즈, 보컬은 아주 좋아요~'], ['네 정보 감사드립니다.말씀하신대로 저음 잔향이 좀 있는데 저는 오히려 더 좋드라구요~'], ['아마도 풍성함은 줄고 해상력을 올라갈텐데..지금 만족하신다면 권해드리고 싶지 않습니다.\nocc중 아주 상급으로 가야 해상력이 있고 두터움이 살더라고요'], ['아..occ는 정말 좋은걸 들여야하는거군요.부담없는 수준의 벌크선으로 테스트정도 하는걸로 노선 변경해봐야겠습니다.고견 고맙습니다~~']]",2021.01.13. 20:56,스피커
191,다인오디오 Excite X34 그릴 파손,안녕하세요.제목대로 Dynaudio의 New Excite X34 스피커 그릴이 좀 찢어져 수리를 받거나 새 그릴을 사고 싶은데 어디다 물어봐야 하는지 알고 싶습니다. 스피커는 몇일전 용산 매장에서 중고로 샀습니다.너무 좋다고 흥분하여 실수로 그릴을 쳤습니다  ㅠㅠ도움 부탁 드립니다.,"[['태인기기 가 다인 수입원 입니다\n네이버에서 검색해 보세요'], ['태인에 연락하시면 됩니다. 가격이 꽤 비싼데.. 배송, 통관까지 해서 포커스 600xd 양쪽 그릴만 60만원 받더군요.'], ['알려주신 분께 감사드립니다. 태인에 확인해 보니 비용도 많이 들고, 시간도 오래 걸리네여. 교체 보다는 눈속임 할 수 있는 솜씨 좋은 분 찾아볼려고 합니다. 도움주신분께 깊이 감사드립니다.']]",2021.01.13. 20:05,스피커
192,케이블 이름 질문좀요!,스피커 - 앰프랑 연결할 선을 찾고 있는데이 구멍에 들어가는 케이블을 뭐라고 부르나요?,"[['스피커케이블입니다~^^'], ['저 구멍에 꽂으려면 위에 당주님이 말씀하신 스피커케이블에 바나나 단자 작업해 주시면 됩니다.'], ['넵 감사합니다. 근데 저기 바나나 단자 들어갈 구멍이 막혀있던데.. 막고있는 걸 빼는 방법이 있을까요?'], ['단자 마개가 바깥에서 막은거 같지 않네요.\n저 단자를 살살 돌려서 풀어 보세요.\n빠져도 다시 꽂으면 되니 겁먹지 마시고요 ^^'], [''], ['칼이나 시계드라이버 같은걸로 살짝 끼워서 지렛대 처럼 움직움직 해보시면 빠집니다.'], ['니뻐로 살짝 잡아 빼셔도 되구요, 손톱으로도 어지간하면 빠집니다^^']]",2021.01.13. 19:27,스피커
